verse	content
001	Pagkatapos kang mga hitabo nga to, nagpang-agto si Jesus sa mga banwa kang Galilea.
001	Indi tana gusto mag-agto sa Judea hay ang mga pangulo kang mga Judio rugto nagatinguha nga patyun tana.
002	Kang nagahinamput run ang Pista kang mga Judio nga ginatawag Pista kang mga Torda,
003	nagkuon kana ang anang mga libayun nga laki, Panaw bala rugto sa Judea agud to nga makita kang imong mga sumuronod ang mga butang nga imo ginapanghimo.
004	Ang tawo nga nagatinguha nga mangin bantog, wara na ginatago ang anang ginapanghimo.
004	Hay nagahimo run lang man ikaw kang mga milagro nga dya, ipakilala mo run lang ang imo kaugalingun sa tanan.
005	Tungud hay bisan gani ang anang libayun nga laki wara nagapati kana.
006	Gani nga nagkuon si Jesus kananda, Inyo tana bisan ano oras pwede kamo ka himo kon ano gusto ninyo himoon, pero akun tana bukun pa dya ang igsakto nga tion nga himoon ko ang akun dapat himoon.
007	Ang mga tawo sa kalibutan indi makadumut kaninyo, pero ako tana ginadumtan nanda hay ginapahayag ko kananda nga ang andang mga ginapanghimo mga malaot.
008	Sige, kamo lang to agto sa Pista.
008	Indi takun mag-agto sa Pista nga dya hay wara pa gid mag-abot ang akun tion.
009	Pagkahambal kadya ni Jesus, nagpabilin tana sa Galilea.
010	Pero kang malumbos run ang anang mga libayun nga laki paagto sa Pista, nag-agto man si Jesus rugto, pero sa likum lang kag wara tana magpakita sa mga tawo.
011	Rugto sa Pista, nagasagap ang mga pangulo kang mga Judio kay Jesus.
011	Nagaparapamangkot sanda kadya kon sa diin tana run.
012	Raku sa mga tawo ang nagahinuring-huring nahanungud kana.
012	Ang iba nagakuon nga, Mayad tana nga tawo!
012	Ang iba tana nagakuon man nga, Bukun ria ti matuod.
012	Ginapatalang na lang ang mga tawo!
013	Pero wara gid ti may naghambal ka tampad nahanungud kana, hay nahadluk sanda sa andang mga pangulo.
014	Kang naglambot run sa tunga-tunga ang paghiwat kang Pista nag-agto si Jesus sa templo kag nagpanudlo.
015	Ang mga pangulo kang mga Judio natingala gid.
015	Nagkuon sanda kadya nga, Paano nangin mainaramun ang tawo nga dya man nga wara gani makaeskwela?
016	Nagsabat si Jesus kananda, Ang akun ginapanudlo bukun ti kanakun maghalin kundi sa Dios nga amo ang nagpadara kanakun.
017	Kon ang sangka tawo gusto nga maghimo kang kabubut-un kang Dios, maman-an na kadya kon ang akun ginapanudlo sa Dios maghalin ukon akun-akun lang.
018	Ang tawo nga nagapanudlo kang ana-ana lang, gusto lang nga mapadunggan ang anang kaugalingun.
018	Pero ang tawo tana nga gusto nga mapadunggan ang nagpadara kana, dya nga tawo nagahambal kang matuod gid kag bukun ti butigun.
019	Indi bala nga gintugro ni Moises kaninyo ang Kasugoan?
019	Pero wara ti bisan isara kaninyo nga nagatuman kang Kasugoan.
019	Ti, andut haw nga gusto ninyo ako ipatyun?
020	Nagsabat ang mga tawo, Nasudlan ikaw kang yawa ay!
