verse	content
001	Sa ikanapulo kag lima ka tuig nga pagdumara ni Tiberius bilang emperador, si Ponsio Pilato amo ang gobernador kang Judea, si Herodes tana amo ang nagadumara kang Galilea, kag ang anang bugto nga si Felipe amo ang nagadumara sa mga nasakpan kang Iturea kag Traconite, kag si Lisanias amo ang nagadumara kang Abilinia.
002	Ang pinakamataas tana nga mga pari amo sanday Anas kag Caifas.
002	Sa amo man dya nga tion, rugto sa naligwin nga lugar, si Juan nga bata ni Zacarias nakabaton kang mensahe halin sa Dios.
003	Gani naglibot si Juan sa tanan nga lugar nga nasakpan kang Suba kang Jordan.
003	Nagapangwali tana nga nagakuon, Maghirinulsul kamo kag magbiriya sa inyo mga sala kag magpabawtiso agud patawarun kamo sa inyo mga sala!
004	Amo dya ang katumanan kang ginsulat anay ni Propeta Isaias nga,
005	May sangka tawo nga nagahambal sa matunog nga limug rugto sa kamingawan.
006	Iaman ninyo ang dalan kang Ginoo;
007	tadlunga ninyo ang anang mga pagaagyan.
008	Tampukan ang kada lugar nga manaba,
009	kag tapanun ang kada bakulod kag kabukidan,
010	tadlungun ang mga tiko-tiko nga dalan,
011	kag panamiun ang mga batsihun nga aragyan.
012	Kag makita kang tanan nga mga katawhan ang pagluwas nga pagahimoon kang Dios.
013	Ginkun-an ni Juan ang tama ka duro nga mga tawo nga nag-aragto kana sa pagpabawtiso, Mga sawa kamo!
013	Sin-o ang nagpamaan kaninyo nga makapalagyo kamo sa silot kang Dios nga magaabot?
014	Kon matuod nga naghinulsul kamo sa inyo mga sala, maghimo kamo kang mga butang nga makapamatuod nga naghinulsul kamo, kag indi kamo magkuon sa inyo kaugalingun nga mga linahi kamo ni Abraham.
014	Tungud hay sugidan ko kamo, sarang himoon kang Dios ang mga bato nga dya nga mangin linahi ni Abraham.
015	Bisan gani kadya ang wasay nahanda run nga itapas sa kahoy; ang kada kahoy nga wara nagapamunga kang mayad pagatapsun kag itablug sa kalayo.
016	Nagpamangkot ang mga tawo kana, Ti, ano bay ang amun himoon?
017	Nagsabat tana, Kon sin-o kaninyo ang may darwa ka panid nga bayo, kinahanglan itugro na ang isara sa tawo nga wara ti ginasuksok, kag kon sin-o man ang may pagkaun, paambitun na man ang iba.
018	May mga manugsukot man kang buwis nga nag-agto kay Juan para magpabawtiso.
018	Nagpamangkot sanda kana, Maestro, ano ang amun himoon?
019	Nagsabat si Juan kananda, Indi kamo magsukot kang sobra sa inyo surokton.
020	May mga suldado man nga nagpamangkot kana, Ti, kami tamun bay, ano tana ang amun himoon?
021	Nagsabat si Juan kananda, Indi kamo magbuul kang kwarta kang iba paagi sa pirit ukon magbutang-butang kang sala sa bisan kay sin-o.
021	Magkuntinto lang kamo sa ginasweldo kaninyo.
022	Ang mga tawo nakabatyag kang makaharawat-hawat nga paglaum.
022	Ginhaum-haum nanda nga si Juan amo run ang Cristo nga anda ginapaabot.
023	Ginkun-an sanda tanan ni Juan, Ginabawtisohan ko kamo sa tubig, pero may magaabot nga labaw pa gid kanakun, nga bisan pa gani ang paghubad kang higot kang anang sandalyas bukun ako ti takus.
023	Pagabawtisohan na kamo kang Balaan nga Ispirito kag kalayo.
024	Pagabulagun na ang mga tawo nga mayad sa mga malain, pareho kang nagatahup tana kang lamigas nga ginapain na ang timgas sa upa.
024	Ang timgas pagatipunon na sa kamarin, kag ang upa tana itablug na sa kalayo nga wara ti katapusan ang ana nga pagdaba-daba.
025	Sa nagkalain-lain nga paagi gintudloan ni Juan ang mga tawo kag ginwali na man kananda ang Mayad nga Balita.
026	Pero ginsabdung ni Juan si Herodes nga gobernador tungud kang anang relasyon kay Herodias nga ana bayaw, kag tungud man sa iba pa nga mga malain nga ana ginahimo.
027	Kag naghimo pa gid si Herodes ka mas malain nga butang nga amo ang pagpapriso kay Juan.
028	Pagkatapos nga mabawtisohan ang tanan nga mga tawo, si Jesus ginbawtisohan man.
028	Samtang nagapangamuyo tana, nagbukas ang langit,
029	kag nagkunsad kag nagtungtong kana ang Balaan nga Ispirito sa dagway kang pating.
029	Kag may limug nga naghalin sa langit nga nagakuon, Ikaw ang akun hinigugma nga Anak; nahamuut gid ako kanimo.
030	Nagapang-edadun si Jesus kang mga katloan ka tuig kag mag-umpisa tana kang anang buruhatun.
030	Ang pagkamaan kang mga tawo bata tana ni Jose nga bata ni Eli.
031	Si Eli bata ni Matat, si Matat bata ni Levi, si Levi bata ni Melqui, si Melqui bata ni Janai, si Janai bata ni Jose,
032	si Jose bata ni Matatias, si Matatias bata ni Amos, si Amos bata ni Nahum, si Nahum bata ni Esli, si Esli bata ni Nagai,
033	si Nagai bata ni Maat, si Maat bata ni Matatias, si Matatias bata ni Semei, si Semei bata ni Jose, si Jose bata ni Joda,
034	si Joda bata ni Joanan, si Joanan bata ni Resa, si Resa bata ni Zorobabel, si Zorobabel bata ni Salatiel, si Salatiel bata ni Neri,
035	si Neri bata ni Melqui, si Melqui bata ni Adi, si Adi bata ni Cosam, si Cosam bata ni Elmadam, si Elmadam bata ni Er,
036	si Er bata ni Josue, si Josue bata ni Eliezer, si Eliezer bata ni Jorim, si Jorim bata ni Matat, si Matat bata ni Levi,
037	si Levi bata ni Simeon, Simeon bata ni Juda, si Juda bata ni Jose, si Jose bata ni Jonam, si Jonam bata ni Eliaquim,
038	si Eliaquim bata ni Melea, si Melea bata ni Mena, si Mena bata ni Matata, si Matata bata ni Natan, si Natan bata ni David,
039	si David bata ni Jesse, si Jesse bata ni Obed, si Obed bata ni Boaz, si Boaz bata ni Salmon, si Salmon bata ni Naason,
040	si Naason bata ni Aminadab, si Aminadab bata ni Admin, si Admin bata ni Arni, si Arni bata ni Ezron, si Ezron bata ni Fares, si Fares bata ni Juda,
041	si Juda bata ni Jacob, si Jacob bata ni Isaac, si Isaac bata ni Abraham, si Abraham bata ni Tera, si Tera bata ni Nahor,
042	si Nahor bata ni Serug, si Serug bata ni Reu, si Reu bata ni Peleg, si Peleg bata ni Eber, si Eber bata ni Sela,
043	si Sela bata ni Cainan, si Cainan bata ni Arfaxad, si Arfaxad bata ni Sem, si Sem bata ni Noe, si Noe bata ni Lamec,
044	si Lamec bata ni Metusela, si Metusela bata ni Enoc, si Enoc bata ni Jared, si Jared bata ni Mahalaleel, si Mahalaleel bata ni Cainan,
045	si Cainan bata ni Enos, si Enos bata ni Set, si Set bata ni Adam, kag si Adam bata kang Dios.
