verse	content
001	Pero si Jesus tana nag-agto sa Bukid kang mga Olibo.
002	Kang masunod nga adlaw, aga-aga pa gid nga nagbalik si Jesus sa templo.
002	Kag rugto gintiriponan tana kang duro gid karaku nga mga tawo.
002	Gani nagpungko tana kag nagpanudlo kananda.
003	Sa wara lang gid magbuhay nag-abot ang mga manunudlo kang Kasugoan kag ang mga Fariseo.
003	May ginadara sanda nga sangka bayi nga nadakpan nga nagapakighilawas.
003	Ginpatindug nanda tana kadya sa tunga kang mga katawhan
004	kag nagkuon sanda kay Jesus, Maestro, ang dya nga bayi nadakpan sa akto nga nagapakighilawas.
005	Suno kabay sa Kasugoan naghambal si Moises nga ang amo dya nga sahi kang bayi dapat batwun hasta nga mapatay?
005	Ano kar-on bay ang imo makuon?
006	Ginpamangkot nanda si Jesus kang amo dya agud to nga tirawan tana kon ano ang anang isabat para nga may basehan sanda sa pag-akusar kana.
006	Pero ang ginhimo tana ni Jesus, nagduko tana kag nagsulat sa lupa paagi sa anang tudlo.
007	Sa sige nanda ka pamangkot kana, nagtungkaaw tana kag nagkuon kananda, Kon sin-o kaninyo ang wara ti sala, amo tana ang una nga magpakug kang bato sa bayi nga dya.
008	Kag dayon nagduko ruman si Jesus kag nagsulat sa lupa.
009	Kang pagkabati nanda sa ginkuon nga dya ni Jesus, sara-sara sanda nga nagharalin umpisa sa mga mal-am, hasta nga si Jesus run lang ang nabilin kag ang bayi nga nagatindug man angud rugto.
010	Nagtungkaaw si Jesus kag nagkuon sa bayi, Inday, sa diin sanda run?
010	Wara bala ti bisan isara kananda nga naghusgar kanimo?
011	Nagsabat ang bayi, Wara gid bisan isara, Sir.
012	Kag nagkuon si Jesus kana, Bisan ako wara man nagahusgar kanimo.
012	Panaw run to kag indi run gid ikaw magpakasala liwan.
013	Naghambal liwan si Jesus sa mga tawo.
013	Kuon na, Ako amo ang sulo sa kalibutan.
013	Ang bisan sin-o nga nagasunod kanakun indi run gid magkabuhi sa kadulum kundi makaangkun tana kang kasanag nga nagatao kang kabuhi.
014	Nagkuon ang mga Fariseo kana, Ikaw lang man ang nagapamatuod nahanungud sa imong kaugalingun, gani nga ang imo ginapanghambal indi mapatihan.
015	Nagsabat si Jesus, Bisan ako ang nagapamatuod nahanungud sa akun kaugalingun ang akun ginapanghambal matuod gid, tungud nga nakamaan ako kon sa diin ako maghalin kag kon sa diin ako magapaagto.
015	Pero kamo tinyo, wara kamo nakamaan kon sa diin ako naghalin ukon diin ako mapaagto.
016	Ang inyo nga paghusgar suno gid lang sa kon ano ang inyo nga pamaagi bilang mga tawo.
016	Ako tana wara nagahusgar sa bisan kay sin-o.
017	Pero kon maghusgar gid man ako matarung ang akun paghusgar, tungud nga bukun lang ti ako ang nagahusgar, kundi nga kaimaw ko ang akun Amay nga amo ang nagpadara kanakun rugya.
018	Sa inyo kabay Kasugoan nasulat rugto nga kon nagasinanto ang pamatuod kang darwa ka tawo ang andang ginasugid matuod gid?
019	Ako nagapamatuod nahanungud sa akun kaugalingun, kag ang isara pa gid nga nagapamatuod nahanungud kanakun amo ang akun Amay nga nagpadara kanakun.
020	Ginpamangkot kang mga Fariseo si Jesus, Sa diin haw ang imong Amay?
021	Nagsabat si Jesus, Wara ninyo ako nakilala ukon ang akun Amay.
021	Kon nakilala ninyo ako nakilala man ninyo raad ang akun Amay.
022	Ginpanghambal dya tanan ni Jesus kang nagapanudlo tana sa templo, rugto nayon sa ginatagoan kang kwarta.
022	Pero wara gid ti may nagdakup kana tungud hay wara pa mag-abot ang anang tion.
023	Nagkuon ruman si Jesus kananda, Magahalin ako kag pagasagapun ninyo ako, pero magakaramatay kamo nga wara mapatawad ang inyo nga mga kasal-anan.
023	Kag indi kamo makaagto sa akun pagaagtonan.
