verse	content
001	May sangka tawo nga ginahingaranan kay Lazaro kag dya tana nagamasakit.
001	Nagaistar tana sa Betania imaw kang anang mga bugto nga sanday Maria kag Marta.
002	Si Maria nga dya amo ang nagbu-bo anay ka pahamot sa kahig kang Ginoo kag gintrapohan na dya kang anang buhok.
002	Ang ana kadya nga bugto nga si Lazaro amo ang nagamasakit.
003	Amo to kag nagpasugo ang magbugto nga sanday Maria kag Marta kay Jesus nga nagakuon, Ginoo, ang imong suud nga amigo nagamasakit.
004	Pagkabati ni Jesus kadya, nagkuon tana, Ang masakit nga dya ni Lazaro indi magresulta sa kamatayun, kundi agud to nga mapadunggan ang Dios kag paagi kadya mapadunggan man ang Anak kang Dios.
005	Palangga gid ni Jesus si Marta kag ang anang bugto nga si Maria, kag amo man ang andang libayun nga si Lazaro.
006	Pero pagkabati ni Jesus nga si Lazaro nagamasakit, nagpaligad pa gid tana kang darwa ka adlaw sa lugar nga anang ginatiniran.
007	Pagkatapos karia, nagkuon tana sa anang mga disipulo, Dali, mabalik ta sa Judea.
008	Nagsabat sanda, Maestro, kasan-o lang bay to nga gintinguhaan ikaw nga batwun kang mga Judio, tapos kar-on, mabalik pa ikaw rugto?
009	Nagsabat si Jesus kananda, May napulo'g darwa kabay ka oras sa sangka adlaw?
009	Gani kon magpanaw ang tawo samtang may adlaw pa indi tana makasandad, hay masanag pa ang kalibutan.
010	Pero kon sa gabii tana magpanaw, makasandad tana hay madulum ang anang ginapanawan.
011	Pagkahambal na kadya, nagkuon pa gid tana kananda, Ang atun amigo nga si Lazaro nagakaturog.
011	Maagto ako rugto agud pukawun tana.
012	Nagsabat ang anang mga disipulo, Ginoo, kon nagakaturog tana, maayad tana karia.
013	Abi tana nanda nga nagakaturog matuod sa Lazaro.
013	Pero ang buut tana hambalun ni Jesus nga si Lazaro napatay run.
014	Gani nga ginsugid lamang ni Jesus kang maathag.
014	Nagkuon tana, Patay run si Lazaro.
015	Pero tungud kaninyo, nalipay ako nga wara ako rugto, agud to nga magatoo kamo kanakun.
015	Dali kamo run, maagto ta kana.
016	Si Tomas nga ginatawag Kapid nagkuon sa anang mga kaimawan nga mga disipulo, Sige, mapanaw man kita agud to nga mapatay kita imaw kana.
017	Kang pag-abot ni Jesus sa Betania naman-an na nga si Lazaro apat run ka adlaw nga nalubung.
018	Ang Betania mga tatlo ka kilometro ang anang karayuun sa Jerusalem,
019	gani nga raku nga mga Judio ang nag-aragto kanday Marta kag Maria agud lipayun sanda tungud kang pagkapatay kang andang bugto.
020	Kang mabatian ni Marta nga si Jesus nagapaabot, naggwa tana sa pagsug-alaw kana.
020	Pero si Maria tana nagpabilin sa balay.
021	Pag-abot ni Marta kay Jesus, nagkuon tana kadya, Ginoo, kon rugya ikaw raad, wara mapatay ang akun bugto.
022	Pero nakamaan ako nga bisan kadya, ang bisan ano nga imo pangayoon sa Dios igatugro na kanimo.
023	Nagkuon si Jesus kana, Ang imong bugto mabuhi liwan.
024	Nagsabat si Marta, Huud, naman-an ko nga mabuhi tana liwan kon banhawun run ang mga patay sa urihi nga mga inadlaw.
025	Dayon nagkuon si Jesus kana, Ako amo ang nagabanhaw kag ang nagatugro kang kabuhi.
025	Ang bisan sin-o nga nagatoo kanakun, bisan mapatay tana, mabuhi tana liwan.
026	Kag ang bisan sin-o nga buhi pa nga nagatoo kanakun indi run gid mapatay.
026	Nagapati bala ikaw sa ginkuon ko nga dya?
027	Nagsabat si Marta, Huud, Ginoo, nagapati ako nga ikaw amo ang Cristo, ang Anak kang Dios, nga magaabot sa kalibutan.
028	Pagkahambal ni Marta kadya, nagbalik tana sa balay kag gintawag si Maria kag ginhani-hanihan, Rugya ang Maestro, ginapatawag na ikaw.
029	Pagkabati ni Maria kadya, nagdali-dali tana tindug kag mag-agto kay Jesus.
030	Si Jesus tana wara pa makadangat sa banwa, kundi nga rugto pa tana sa lugar nga ginsug-alawan kana ni Marta.
