verse	content
001	Kang nagahinamput run sanda sa Jerusalem, kag kang pag-abot nanda sa baryo kang Betfage rugto sa bukid kang mga Olibo, ginpauna ni Jesus ang darwa na ka mga disipulo.
002	Ginkun-an na sanda, Agto kamo rugto sa sunod nga baryo, pagsulud ninyo rugto may makita kamo nga sangka asno nga nahigot imaw kang ana tinday.
002	Hubadi ninyo sanda kag dar-a rugya kanakun.
003	Kon may maghambal gani kaninyo kang bisan ano, kon-on ninyo, Kinahanglan ang mga dya kang Ginoo, kag ipadara na ria dayon.
004	Natabo dya para matuman ang ginkuon kang propeta,
005	Sugidi ninyo ang mga taga-Sion,
006	Rugya run ang inyo hari nga nagaabot,
007	Mapainubusun tana kag nagasakay sa sangka asno
008	sa tinday nga asno.
009	Nagpanaw ang mga disipulo nga to kag ginhimo nanda ang ginkuon kananda ni Jesus.
010	Gindara kang mga disipulo ang asno imaw kang ana tinday, kag ginhapinan nanda kang andang mga kunup ang likod kang mga dya, kag dayon nagsakay si Jesus.
011	Duro gid nga mga tawo ang naghurumlad kang andang mga kunup sa dalan kag ang iba tana nagtapas kang mga sanga kang kahoy kag ginladlad sa dalan.
012	Ang mga tawo nga nagauna kay Jesus kag ang mga nagasurunod kana nagasiringgit, Dayawun ta ang kaliwat ni David!
012	Pakamayadun ang nagaabot sa ngaran kang Ginoo!
012	Dayawun ta ang Dios!
013	Pagsulud ni Jesus sa Jerusalem ang mga tawo sa bilog nga syudad naggirinoal kag nagpinamangkot, Sin-o ria haw?
014	Nagsabat ang mga tawo, Amo dya ang propeta nga si Jesus nga taga-Nazaret sa Galilea.
015	Kar-on, nagsulud si Jesus sa templo kag ginpanabog na pagwa ang mga tawo nga nagapamakal kag nagabaligya rugto.
015	Ginpamaliskad na ang mga lamesa kang mga manugbaylo kang kwarta kag ang mga purungkoan kang mga manugbaligya kang pating.
016	Nagkuon tana kananda, Nasulat sa kasulatan, nga ang Dios nagkuon, Ang akun balay pagatawgun nga Balay-Parangamuyoan.
016	Pero ginahimo tana ninyo dya nga paranagoan kang mga takawan!
017	Ang mga bulag kag mga piang nag-aragto kana rugto sa templo kag gin-ayad na sanda.
018	Ang mga pangulo kang mga kaparian kag ang mga manunudlo kang kasugoan tana nag-ugut kang makita nanda ang mga makatiringala nga mga butang nga ginhimo ni Jesus, kag kang mabatian nanda ang mga kabataan rugto sa templo nga nagasinggit, Dayawun ang kaliwat ni David!
019	Gani ginpamangkot nanda si Jesus, Nabatian mo bala ang ginakuon nanda?
019	Nagsabat si Jesus, Huud.
019	Wara ninyo haw mabasahi sa kasulatan, Bisan ang mga magagmay nga mga bata kag ang mga lapsag ginatudloan nimo nga magdayaw kanimo kang himpit?
020	Pagkatapos kato, ginbayaan na sanda kag nagwa tana sa syudad kag nagpa-Betania.
020	Rugto tana nagpaligad kang gabii.
021	Pagkaaga kato, samtang nagapabalik tana sa syudad, gin-gutum tana.
022	Nakakita tana kang kahoy nga higera sa binit kang dalan, kag ginparapitan na dya.
022	Pero wara gid tana ti may nakita nga bunga kundi puro lang dahon.
022	Gani ginhambalan na ang kahoy, Indi run gid ikaw magpamunga liwan!
022	Kag kato lagi nalaya ang higera.
023	Kang makita dya kang anang mga disipulo natingala gid sanda kag namangkot, Paano nga nalaya dayon ang kahoy nga higera?
024	Nagsabat si Jesus, Sugidan ko kamo: kon magtuo kamo kag wara gid nagapangduha-duha, mahimo man ninyo ang ginhimo ko sa kahoy nga higera nga dya.
024	Kag indi lang ria, sarang pa ninyo makon-an ang bukid nga dya, Paghalin rugya, kag magsaylo sa dagat, kag matabo man dya.
025	Kon nagatuo kamo, mabaton ninyo ang bisan ano nga inyo pangayuon sa inyo pangamuyo.
026	Kar-on, nagsulud si Jesus sa templo kag nagpanudlo.
026	Nagparapit kana ang mga pangulo kang mga kaparian kag ang mga kamal-an kang mga Judio kag namangkot, Ano ang imo awtoridad sa paghimo kang dya nga mga butang, kag sin-o ang nagtugro kanimo kang ria nga awtoridad?
027	Nagsabat si Jesus kananda, May pamangkot man ako kaninyo;
027	kon masabat ninyo dya, isugid ko kaninyo kon ano ang akun awtoridad sa paghimo kang dya nga mga butang.
028	Sa diin bala naghalin ang awtoridad ni Juan sa pagbawtiso, sa Dios bala ukon sa tawo?
029	Amo to kag nagbinaisay sanda nga nagakuon, Kon magkuon kita nga halin sa Dios, makuon tana kanatun, Ti, andut nga wara kamo magpati kana?
030	Pero kon magkuon man kita nga halin sa tawo, nahadluk man kita nga basi kon ano ang himuon kang mga tawo kanatun, tungud hay ginakilala nanda si Juan nga sangka propeta.
031	Amo to kag nagsabat sanda kay Jesus, Ambay, wara kami makamaan!
032	Nagkuon si Jesus kananda, Ti, kon amo, indi ko man pag-isugid kaninyo kon ano ang akun awtoridad sa paghimo kang dya nga mga butang.
033	Nagpadayon pa gid si Jesus sa paghambal kananda paagi sa paraanggidan, Ano ang pag-intiendi ninyo sa istorya nga dyaay: may sangka tawo nga may darwa ka bata nga laki.
033	Gin-agtonan na ang magurang kag ginkun-an, To, panaw ikaw kag mag-obra rugto sa ubasan kadya nga adlaw.
034	Nagsabat ang bata, Indi ako.
034	Pero kang urihi run nagbaylo ang anang pinsar kag nag-agto sa ubasan.
035	Dayon gin-agtonan man kang Tatay ang libayun kag amo man ang ginkuon na kana.
035	Nagsabat ang bata, Huud, Tay.
035	Pero wara dya magpanaw.
036	Kar-on, sin-o bay sa darwa ang nagtuman sa gusto kang andang Tatay?
036	Nagsabat sanda, Ang magurang!
036	Nagkuon si Jesus kananda, Sugidan ko kamo, naunahan pa kamo ka pasakup sa paghari kang Dios kang mga manugsukot kang buwis kag kang mga bayi nga nagabaligya kang anda dungug.
037	Tungud hay nag-abot kaninyo si Juan nga Manugbawtiso para tudloan kamo kang paagi para mangin matarung pero wara kamo magpati kana.
037	Ang mga manugsukot tana kang buwis kag ang mga bayi nga nagabaligya kang anda dungug amo ang nagpati kana.
037	Bisan pa nga nakita run ninyo dya, wara man angud kamo maghinulsul kag magpati kana.
038	Nagpadayon pa gid si Jesus sa paghambal kananda, Pamatii pa gid ninyo ang sangka paraanggidan nga dya.
038	May sangka tawo nga nagtanum kang ubas sa anang uma.
038	Ginkudalan na dya palibot kag nagkutkot kang buho para purugaan kang ubas.
038	Nagpatindug man tana kang mataas nga barantayan.
038	Pagkatapos, ginpaagsa na ang anang taramnan, kag nagpanaw sa iba nga lugar.
039	Kang pag-abot kang tag-arani kang ubas, ginpaagto na ang anang mga surugoon sa mga agsador para magbuul kang anang huray.
040	Pero ginpangdakup kang mga agsador ang mga surugoon nga to.
040	Dayon ginbakol nanda ang isara, ang isara tana ginpatay nanda, kag ang isara pa gid tana ginbato nanda.
041	Ginpaagto liwan kang tag-iya ang iba na nga mga surugoon nga mas duro sangsa una.
041	Pero amo man gihapon ang ginhimo kang mga agsador kananda.
042	Kang urihi run, ang bata na nga laki run gid ang anang ginpaagto tungud hay hambal na sa anang kaugalingun, Tahudon nanda ang akun bata.
043	Pero kang makita kang mga agsador ang bata kang tag-iya, naghambalanay sanda, Dyaay ang manunobli.
043	Dali kamo patyun natun tana para nga mabuul natun ang anang paranubliun.
044	Amo to kag gindakup nanda tana kag gindara sa gwa kang ubasan kag ginpatay.
045	Dayon namangkot si Jesus, Kar-on, kon mag-abot run ang tag-iya kang ubasan, ano ayhan ang himuon na sa mga agsador nga to?
046	Nagsabat sanda, Pamatyun na gid ang mga malain nga tawo nga to, kag ipaagsa ang anang ubasan sa iba nga mga agsador nga makatugro kana kang anang huray sa kada patubas.
047	Kag nagkuon si Jesus kananda, Wara gid ninyo haw mabasahi sa kasulatan nga
048	Ang bato nga wara maluyagi kang mga manughimo kang balay,
049	amo pa ang nangin pinakapamusod nga bato.
050	Ang Ginoo ang naghimo kadya
051	kag tama gid dya ka makatiringala!
052	Gani sugidan ko kamo nga bukun run kamo ang pagaharian kang Dios kundi ang mga tawo nga nagahimo kang anang kabubut-un.
053	Ang bisan sin-o nga mahulog sa bato nga dya marupsak gid, kag ang mahulogan na kadya makarapusa gid nga daw binukbok.
054	Kang mabatian kang mga pangulo kang kaparian kag kang mga Fariseo ang mga paanggid ni Jesus nga dya, nasat-uman nanda nga sanda ang anang ginapatungdan.
055	Gani, gintinguhaan nanda nga idakpun tana, pero nahadluk sanda sa mga tawo tungud hay ginakilala nanda tana nga sangka propeta.
