verse	content
001	Sangka Adlaw nga Inugpahuway, samtang si Jesus kag ang anang mga disipulo nagaagi sa taramnan kang trigo, ang anang mga disipulo nagpangutul kang bunga na ka dya kag ginpiripis sa andang mga alima kag magkinaun.
002	Pero ang iba tana sa mga Fariseo nagkuon, Andut haw nga ginahimo ninyo ang ginadumilian kang atun Kasugoan nga himoon sa Adlaw nga Inugpahuway?
003	Ginsabat sanda ni Jesus, Wara bala ninyo mabasahi ang ginhimo anay ni David kang tana kag ang anang mga kaibahan gin-gutum?
004	Nagsulud tana sa balay kang Dios.
004	Dayon ginbuul na kag ginkaun ang tinapay nga ginhalad sa Dios kag ginpanugroan na man ang anang mga kaibahan, wara ti sapayan nga ang Kasugoan nagadumili sa pagkaun ka dya, magluwas lamang sa mga pari.
005	Nagkuon si Jesus kananda, Ang Anak kang Tawo amo ang may gahum sa Adlaw nga Inugpahuway.
006	Sangka Adlaw ruman nga Inugpahuway, nag-agto si Jesus sa sinagoga kag nagpanudlo.
006	May sangka tawo rugto nga kimay ang tuo na nga alima.
007	Kar-on, may mga manunudlo kang Kasugoan kag mga Fariseo nga nagabantay ka maid-id kon bala mang-ayad si Jesus sa Adlaw nga Inugpahuway agud to nga may rason sanda sa pag-akusar kana.
008	Pero naman-an ni Jesus ang andang ginapinsar.
008	Gani nagkuon tana sa tawo nga kimay, Tindug ikaw dyan kag mag-agto rugya sa unahan.
008	Nagtindug ang tawo kag nag-agto sa unahan.
009	Dayon nagkuon si Jesus kananda, May ipamangkot ako kaninyo: ano ang ginatugot kang atun Kasugoan nga himoon sa Adlaw nga Inugpahuway?
009	Ang magbulig bala ukon ang maghalit?
009	Ang magluwas bala kang kabuhi ukon magpatay?
010	Dayon ginturuk na sanda tanan sa anang palibot kag nagkuon tana sa tawo nga kimay, Untaya ang imong alima.
010	Gin-untay man kang tawo ang anang alima kag nag-ayad dya.
011	Tungud kadya naugut gid sanda ka mayad kag nagsapol kon ano ang andang himoon kay Jesus.
012	Sa amo to nga tinion nagtukad si Jesus sa bakulod agud magpangamuyo, kag bilog gid nga gabii ang ana nga pagpangamuyo sa Dios.
013	Pagkaaga, ginpanawag na ang anang mga disipulo kag halin kananda nagpili tana kang napulo'g darwa kag gintawag na sanda nga mga apostoles.
014	Sanda kadya amo sanday Simon nga ana man ginhingaranan Pedro kag ang bugto ni Pedro nga si Andres;
014	si Santiago kag si Juan, si Felipe kag si Bartolome,
015	si Mateo kag si Tomas, si Santiago nga bata ni Alfeo kag si Simon nga mapinalanggaun sa anang nasyon,
016	si Judas nga bata ni Santiago, kag si Judas Iscariote nga amo ang nangin traidor.
017	Nagdulhog si Jesus imaw kang ana nga mga apostoles, kag nagtindug tana sa may patag.
017	Tama ka duro ang anang mga disipulo rugto kag duro man ang tawo nga nagharalin pa sa bilog nga Judea, kag sa Jerusalem, kag sa syudad kang Tiro kag Sidon nga nahamtang marapit sa baybay.
017	Nag-agto sanda rugto para nga magpamati kay Jesus kag para ayadun sa andang mga masakit.
