verse	content
001	Dikona nagdemttan en libu-libu a katolayan ay mgketppakan di dn en balang essa gapu ten kakpal di.
001	Kinagi ni Jesus ten disepulus na hidi, Mangilag kam ten pgpaalsa nen Pariseo hidi, gustu kuwid a kagiyn ay en pgkukunwari di.
002	Awan ti netagu a awan ketan, sakay awan ti sekretu a awan matukuyan.
003	En kagiyn moy ten diklm ay masanig ten demlag, sakay en iyanasas moy ten disalad nen kuwartu ay masanig ten matolay a lugar.
004	Kagiyn ku dikomoy a amigu ku hidi, a dyan kam manteng ten mgbabonu hidi ta maari di laid a bunuwn ay en bggi sakay awan dn hidi ti agum a magamet.
005	Kagiyn ku dikomoy a en dapat moy a kantingan ay en Diyos, gapu kttapos na a mangbunu ay tehud pa siya a kapangyariyan a mng-angay ten tolay ti impiyerno.
005	Tandaan moy, en Diyos la en dapat moy a kantingan!
006	Awan beman, en limma a digns ay ilaku la ti duwwa a sentabos?
006	Peru kagiyn ku dikomoy, maski tunay iyud ti kamuraan ay awan pabayan nen Diyos maski essa dikodi.
007	Maski i buuk moyen ay nabilang na dn a atanan.
007	Kaya dyan kam manteng gapu mas mahalaga kam ten Diyos nan en digns hidi.
008	Kagiyn ku dikomoy, a ni deyaman en mangkilala dikoku ten atubengn nen katolayan ay kilalann bi nen Anak nen Tolay ten atubengn nen anghel hidi nen Diyos.
009	Peru ni deyaman en awan mangkilala dikoku ten atubengn nen katolayan ay awan ku bi kilalann ten atubengn nen anghel hidi nen Diyos.
010	Ni deya en magupos ti kontra ten Anak nen Tolay ay mapatawad.
010	Peru en magupos ti maduks kontra ten Banal a Ispiritu ay awan mapatawad.
011	Mara ni iyangay di kam ten sinagoga hidi, oni ten atubengn nen pinunu hidi, sakay ten tehud hidi a kapangyariyan a tolay para bistan, ay dyan kam mabalisa ni konya moy a dipensaan en sadili moy oni nya i itbbig moyid.
012	Gapu ti odasid a iyud ay itoldu dikomoy nen Banal a Ispiritu ni nya i dapat moyid a itbbig.
013	Tehud a essa a lllaki ten katolayan a nagkagi knni Jesus ti kona hddi, Maistu, kagbiyan pay a iyutus ten kaka ku a iyatd na dn dikoku en mana ku.
014	Tummbbig ti Jesus, Deya beman i nangatddid dikoku ti karapatan a magin huwes oni manghati ten mana moy?
015	Kttapos ay kinagi ni Jesus dikodi a atanan, Mangilag kam ten atanan a kalasi ni kasakiman;
015	gapu en biyag nen tolay ay bakn a ten kakpal nen kayamanan na.
016	Kttapos ay inyistorya ni Jesus en essa a talinhaga.
016	Kinagi na, Tehud a essa a mayaman a lllaki a tummama ten uma na.
017	Sakay kinagi na ten sadili na, nya wd gamitn kuwid?
017	Awank dn ti pngdttonan ti naani kuwidi!
018	Kona bl hddi i gamitn kuwid!
018	Rukatn ku en budega ku, sakay mngpataknggk ti mas dikl, sakay idtton ku haud en naani ku pati en ari-ariyan ku hidi.
019	Kttapos ay kagiyn ku ten sadili ku a makpalk dn a kayamanan!
019	Awank dn kulangn ti malay a panahun.
019	Mgpakahusayk dlla ten biyag ku a kuman, uminom, sakay mgsasayan!
020	Peru kinagi nen Diyos dikona, Mangmang!
020	Nadid bi a gibi ay bawiyn ku dn i biyag muwen.
020	Kndeya nadid a meangay en atanan a inhanda mu?
021	Kttapos ay kinagi ni Jesus, Kona han mangyariyid ten mgpapuronn ti kayamanan para ten sadili na.
021	Peru pubri siya ten pangileng nen Diyos.
022	Kinagi ni Jesus ten disepulus na hidi, Kaya kagiyn ku dikomoy, a dyan kam mabalisa tungkul ten makan a kailangan moy para mabiyag kam, oni tungkul ten badu a isulot moy.
023	Gapu mas mahalaga en biyag nan ten makan, sakay en bggi moy nan ten badu moy.
024	Isipn moy dlla en wakwak hidi, awan hidi magmula oni magani, sakay awan bi hidi ti budega a pgtambakan.
024	Peru ilingn moy maski kona la hidi haud ay pppakann hidi nen Diyos.
024	Mas mahalaga kam nan ten ibun hidi!
025	Deya beman dikomoy en makapangpaatakdug ten biyag na maski essa la a odas ten pamamag-itan nen kkkabalisa na?
026	Ni awan moy makaya a gamitn i sakona laid haud a bagay ay bakin kabalisaan moy pa en tungkul ten agum hidi a bagay?
027	Ilingn moy en bulaklak hidi ten parang, awan hidi magtarabahu sakay awan bi hidi maggamet ti badu di.
027	Maski ni mayaman ti Solomon ay awan palla siya nakapagbadu ti kaparehu ti ganda nen essa ten bulaklak hidi ten parang.
