verse	content
001	Tummakng en buu a Sanedrin sakay inyangay di ti Jesus knni Pilato.
002	Kddemt di knni Pilato ay sinapulan di siya a bintangn.
002	Kinagi di, Nadikp mi i tolayidi a magsulsul ten kabanuwan mi hidi a magribeldi.
002	Kinagiyan na hidi a dyan hidi magbayad ti buwes ten Emperador, sakay kinagi na bi a siya en Cristo, a siya ay hari.
003	Kttapos ay tinanung ni Pilato ti Jesus, Siko beman en hari nen Judio hidi?
004	Siko dn nangkagiyen, kagi ni Jesus.
005	Kaya kinagi ni Pilato ten pinunu hidi nen padi hidi sakay ten katolayan, Awank ti ketan a kasalanan ni tolayid a iddi.
006	Peru impilit di a kinagi a, Gapu ten pgtoldu na ay inggiyya na a manggulu en tolay hidi ti buu a Judea.
006	Nagsapul siya ti Galilea sakay hanggan dn hddi.
007	Dikona nasanig iyud ni Pilato ay intanung na ni taga-Galilea ti Jesus.
008	Sakay dikona natukuyan na a gubwat ti Jesus ten lugar a sakup ni Herodes ay impeangay siya ni Pilato knni Herodes.
008	Tama bi a ti panahunid a iyud ay ked ti Herodes ti Jerusalem.
009	Tunay en saya ni Herodes dikona a netan na ti Jesus, gapu makpal dn siya a nabareta tungkul dikona sakay nanalay na dn siya a gustu a ketan.
009	Inasaan ni Herodes a ketan na ti Jesus a maggamet ti himala.
010	Kaya ngtatanungn siya knni Jesus, peru awan na siya tinatbbig.
011	Ked haud en pinunu hidi nen padi hidi sakay en tagapagtoldu hidi nen Kautusan, awan di imangan a bbbintangn ti Jesus.
012	Kttapos ay sinesti siya ni Herodes pati nen sundalu na hidi sakay ininsultu di siya.
012	Binaduwan di siya ti mamahalin a damit, kttapos ay pinasoli di siya knni Pilato.
013	Sapul ti aldiwid a iyud ay nagin magamigu dn de Herodes ay ti Pilato a dati a magkadima.
014	Nadid, pinadulaw ni Pilato en pinunu hidi nen padi hidi, en pinunu hidi nen banuwan sakay en katolayan.
015	Kttapos ay kinagi na dikodi, Ingkasu moy dikoku i tolayid a iddi ten kasalanan a pggiyya ten tolay hidi a manggulu.
015	Peru nasanig moy dikona a imbistigaan ku siya sakay natukuyan ku a awan tatarudan en bintang moy hidi dikona.
016	Kona bi hud ti Herodes, awan siya ti netan a kasalanan ni Jesus kaya impesoli na siya hddi.
016	Awan siya dapat a bunuwn gapu awan siya ti kasalanan.
017	Kaya pablbg ku siya sakay paluwasn.
018	Kinagi na iyd gapu ugali di dn a kada aldew nen Piyesta nen Aldew nen Pgtalib ay kailangan a mngpaluwas en gubernador ti essa a piresu para dikodi.
019	Peru sabay-sabay a impkraw nen atanan a tolay a, Bunuwn i tolayid a iyn!
019	Sakay palayan mu ti Barrabas!
020	Nepiresu ti Barrabas gapu ten pggiyya na ten pgribeldi ten banuwan sakay pmmunu.
021	Nadid, nagupos a ruway ti Pilato dikodi gapu gustu na a palayan ti Jesus.
022	Peru impkraw nen katolayan a, Ipaku siya ten kudus!
022	Ipaku siya ten kudus!
023	Kttapos ay pentllu a kinagi ni Pilato dikodi a, Bakin?
023	nya beman i ginamet naid a maduks?
023	Awan ti dahilan para pabunu ku siya.
023	Kaya pablbg ku dlla siya sakay paluwasn.
024	Peru lalu di a impppkraw a kailangan a ipaku ti Jesus ten kudus.
024	Sakay nagtagumpay en ipppkraw di.
025	Kaya nagdisisyon ti Pilato a pagustuwan na en kagustuwan nen tolay hidi.
026	Pinaluwas ni Pilato en tolay a nepiresu a namunu sakay nagsapulan ni kaguluwan.
026	Kttapos ay inyatd ni Pilato ti Jesus dikodi tnni magamet di dikona en gustu di.
027	Nadid, ti Jesus ay tinawid nen sundalu hidi.
027	Mentras a maglakad hidi ay natagbu di ti Simon a taga-Cirene a gubwat ti baryu, pinilit di a pinabklay dikona en kudus sakay pinaunonud di knni Jesus.
028	Makpal a tolay en umunonud knni Jesus, kaguman bi en sangan a bbbi a mamagsangetan sakay malungkut gapu ten habag di dikona.
029	Peru sinulig hidi ni Jesus sakay kinagi na, Sikam a bbbi hidi ti Jerusalem, dyank moy sangitan, dapat moyid a sangitan ay i sadili moyen sakay en anak moy hidi.
030	Gapu dumemt en aldew a kagiyn nen tolay hidi a, Pinagpala en baug hidi, en awan hidi nagbuktet sakay en awan hidi nagpasusu!
031	Iyud bi en panahun a kagiyn nen tolay hidi ten bukid hidi a, Taporan moy kami!
031	sakay ten marenggd hidi a bukid, Itagu moy kami!
032	Gapu ni kona had en gamitn ten sariwa a kayu, ay nya wd i mangyariyid ni mamadi dn?
033	Nadid, tehud bi a tinawid en sundalu hidi a duwwa a tolay a mgbabonu, para bunuwn di bi a kasabay ni Jesus.
034	Kddemt di ten lugar a nginaranan di a Bungu ay impaku di dn ti Jesus ten kudus.
034	Sakay impaku di bi en duwwa a tolay a mgbabonu, essa ten dang ten kawanan, sakay essa bi ten dang ten kawiri.
035	Kinagi ni Jesus, Ama, patawadn mu hidi gapu awan di tukoy i gagamitn diyen.
036	Nagbunutan en sundalu hidi tnni matukuyan di ni hdya ten badu hidi ni Jesus en meangay ten balang essa dikodi.
037	Ngtakng en tolay hidi haud a mggeleng;
037	mentras a en pinunu hidi nen banuwan ay mgsasestiyn dikona.
037	Kinagi di, Inligtas na en agum, nadid, ni talaga a siya en Cristo a pinili nen Diyos ay bakin awan na iligtas i sadili naen?
038	Sinesti bi siya nen sundalu hidi.
038	Ummadeni dikona en essa a sundalu sakay painomn na siya ti maapsot a alak.
039	Sakay kinagi di, Ni siko en hari nen Judio hidi ay iligtas mu i sadili muwen!
040	Insulat di ten oluwan na en, Iddi en hari nen Judio hidi.
041	Ininsultu siya nen essa a mgbabonu a impaku di bi ten kudus.
041	Kinagi na, Awan beman siko en Cristo?
041	Iligtas mu i sadili muwen, pati sikami!
042	Peru nagkagiyan siya nen kaguman na, Awan ka la manteng ten Diyos?
042	Parehu kitam la a tllu a pinarusaan!
043	Dapat la a parusaan di kita a duwwa gapu ten mgkaduks a ginggamet ta, peru i tolayid a iyn ay awan ti ginamet a nyaman a maduks.
044	Sakay kinagi na knni Jesus, Alalahannnk mu pay, Jesus, ni maghari ka dn.
