verse	content
001	Nadid, ten essa a aldew ay en mgsinger hidi ti buwes sakay en makasalanan hidi ay angay ngsanig knni Jesus.
002	Dikona netan hidi nen Pariseo hidi sakay nen tagapagtoldu hidi nen Kautusan ay namagreklamuwan hidi.
002	Kinagi di, I tolayid a iyn ay mkpggagum ten makasalanan hidi sakay mkpggatubeng siya a kuman dikodi.
003	Kaya kinagi ni Jesus dikodi en essa a talinhaga.
004	Kinagi na, Ni en essa dikomoy ay tehud a datos a tupa sakay mawan en essa, nya i gamitn naid?
004	Awan beman iwarak na en siyam a pulu ay ti siyam ten parang sakay angen na aryokn en nawan a hanggan metan na iyud?
005	Nadid, ni metan na dn iyud ay bklayn na sakay sumoli siya a masaya.
006	Kddemt na ten bilay na ay akitn na en amigu na hidi sakay en kadatigan na hidi.
006	Kagiyn na dikodi a, Mkpagsaya kam dikoku, gapu netan ku dn en tupa ku a nawan!
007	Kagiyn ku dikomoy, a magkahud ti dikl a kasayaan dilanget gapu ten essa a makasalanan a nagsisi nan ten siyam a pulu ay ti siyam a matuwid a awan kailangan a magsisi.
008	Kinagi pa ni Jesus, Ni tehud a sapulu a silber a pilak en essa a bbbi sakay nebut en essa, nya wd i gamitn naid?
008	Awan beman taban na en simbuwan sakay walisan na en buu a bilay, sakay pakaaryokn na, hanggan metan na?
009	Nadid, pkketa na ay dulawn na en amigu na hidi sakay en kadatigan na hidi, sakay kagiyn na, Mkpagsaya kam dikoku gapu netan ku dn en nebut ku a silber a pilak!
010	Kagiyn ku dikomoy, a kona bi hud en kasayaan nen anghel hidi nen Diyos gapu ten essa a makasalanan a nagsisi.
011	Kinagi pa ni Jesus, Tehud a essa a tolay a tehud a anak a duwwa a lllaki.
012	Nadid ay kinagi nen dipos, Ama ku, iyatd mu dn pay dikoku en mana ku!
012	Kaya binunong nen ama dikodi en ari-ariyan na hidi.
013	Kllipas nen sangan a aldew ay inlaku nen dipos en mana na.
013	Sakay ummangay siya ten adeyu a lugar, tawid na en atanan a kayamanan na sakay ginasta na haud en pilak na ti awan maganda a kkkabiyag.
014	Nadid, dikona a naubus na dn en pilak na ay nagkahud ti mahigpit a alp ti lugarid a iyud, hanggan a naghirap siya.
015	Kaya summddp siya a utusan ten essa a lllaki a taga haud.
015	Pinaangay na siya ten uma na a magalaga ten babuy na hidi.
016	Nadid gapu ten alp na dn, sakay awan bi ti mangatd dikona, ay ngari-ngari a mkkan dn siya ten bunga nen kayu a ipppakan na ten babuy hidi.
017	Kaya naisipan na en ginamet na sakay kinagi na ten sadili na a, En utusan hidi nen ama ku ay awan hidi magala-alp, kompletu hidi ti makan sakay magsusubra pa.
017	Peru sikn ay kedk hddi a matay dn ti alp!
018	Soliyk dn ten ama ku, sakay kagiyn ku dikona a, Ama ku, nagkasalak ten Diyos sakay dikomu.
019	Awank mu dn dapat a dulawn a anak, ibilangk mu dlla a essa ten utusan mu hidi.
020	Kttakng na ay lakad na dn a summoli ten ama na.
021	Adeyu palla siya ten bilay di ay netan-awan dn siya nen ama na, kinagbiyan na siya ti hustu.
021	Kaya gumggenan en ama na a tummagbu dikona sakay kinbkbban na siya sakay inmmuwan na.
022	Kttapos ay kinagi nen anak ten ama na, Ama ku, nagkasalak ten Diyos, sakay dikomu.
022	Awank mu dn dapat a dulawn a anak!
023	Peru dinulawan nen ama en utusan na hidi, sakay kinagi na dikodi, Alistu kam!
023	Iyangay moy hddi en kagandaan a badu sakay isulot moy dikona.
023	Sulutan moy bi siya ti sangkalan sakay sandalyas.
024	Alapn moy bi en pinatabi ku a baka, sakay bunuwn moy ta kuman kitam sakay magsaya!
025	Gapu kumn dn a natay i anak kuwiday, peru nabiyag a ruway, nawan siya peru netan a ruway.
025	Kaya nagsaya hidi.
026	Nadid, en panganay ay awan palla haud, ked palla siya ten uma di.
026	Ten kuli na, dikona a adeni dn siya ten bilay di ay nasanig na en tugtugan sakay sayawan.
027	Kaya dinulaw na en essa ten utusan di hidi, sakay tinanung na ni bakin a tehud a kasayaan ten bilay di.
028	Kinagi nen utusan dikona, Dummemt en wadi mu!
028	Kaya pinabunu ni ama mu en pinatabi na a baka, gapu nagsoli en wadi mu a biyag sakay awan ti saket!
029	Nagsaranta en panganay, awan na gustu a somdp ten bilay di.
029	Kaya lummuwas en ama na sakay inangon-angon na siya.
030	Peru kinagi na ten ama na, Ama ku, nagserbiyk dikomu ti makpal a taon, sakay awan taka sinuway, peru maski pumensan ay awank mu intdenan ti maski essa la a bul-u a kambing para pagkasayaanan mi ay ten amigu ku hidi.
031	Peru nadid a dummemt i anak muwen a nggagastan ten kayamanan mu ten pggaibbbi na ay nagbunu mu pa siya ten pinatabi mu a baka!
032	Kinagi nen ama na, Anak ku, pirmi taka a kaguman, kao mu en atanan a ari-ariyan ku.
033	Peru dapat kitam a magkasayaan gapu kuwenta a natay dn en wadi mu, peru nabiyag a ruway, nawan peru netan a ruway.
