verse	content
001	Nadid, kttapos ni Jesus a kagiyn hidi iyd a bagay, ay lummakad siya ti Galilea sakay ummangay siya ti Judea, ten dibelyu ni Jordan.
002	Tunay ti kakpal a tolay en ummunud dikona sakay pinagpiyya na en tehud hidi a saket.
003	Tehud a sangan a Pariseo a ummadeni dikona, magaryok hidi ti mebintang di dikona, kaya tinanung di siya, Ayun beman ten Kautusan a hiwalayan nen lllaki en kabinga na maski ni nya a dahilan?
004	Tummbbig ti Jesus, Awan moy palla beman nabasa ten kasulatan a sapul pa ten sapul ay linalang nen Diyos en tolay a lllaki sakay bbbi?
005	Sakay kinagi bi nen Diyos, Kaya iwarak nen lllaki en dddikl na hidi sakay magagum hidi ay ten kabinga na, sakay magin essa dn hidi.
006	Kaya bakn dn hidi a duwwa nan essa dn.
006	Kaya en pinagagum nen Diyos ay awan dapat a paghiwalayn nen tolay.
007	Kaya tinanung siya a ruway nen Pariseo hidi, Ni konahud, ay bakin inyutus ni Moises a tdenan nen lllaki en kabinga na ti kasulatan ni pghiwalay bagu na siya a palakadn?
008	Tummbbig ti Jesus, Gapu ti kttug ni ulu moyen kaya pinayagan ni Moises a hiwalayan moy en kkkabinga moy hidi.
008	Peru sapul pa ten sapul ay bakn a konahud en planu nen Diyos.
009	Kagiyn ku dikomoy, a en lllaki a humiwalay ten kabinga na, maliban a nangalunya iyud sakay nkkabinga ti iba a bbbi ay nagkasala ti pngngalunya.
010	Kinagi nen disepulus hidi knni Jesus, Ni konahud i kalagayanid nen lllaki ten kabinga na ay mas maganda pa ni dyan dlla siya mkkabinga.
011	Tummbbig ti Jesus, Awan atanan ay makakaya a mangtanggap ti iyd a toldu nan en pinagkaluuban la hidi nen Diyos.
012	Gapu tehud a sari-sari a dahilan ni bakin a tehud a lllaki a awan nkkabinga.
012	En agum ay gapu ten dipirensiya sapul pa ten kkkeenak di, en agum ay gapu ten gamet nen agum a tolay kaya hidi a nagkakona haud.
012	Tehud bi a awan nkkabinga alang-alang ten kahariyan dilanget.
012	Ni deyaman en makatanggap ti iyd a toldu ay dapat iyd a gamitn nen tolay a makaintendi ti iyd a toldu.
013	Inyangay nen tolay hidi knni Jesus en anak di hidi a bbbadit tnni itupu ni Jesus en lima na dikodi sakay ipagdasal na hidi.
013	Peru nagsarantaan hidi nen disepulus na hidi.
014	Peru kinagi ni Jesus, Pabayan moy i anaken hidi a umadeni dikoku.
014	Dyan moy hidi sawayn, gapu en kona dikodi en mebilang ten kahariyan dilanget.
015	Intupu ngani ni Jesus en lima na ten anak hidi, sakay lummakad siya.
016	Nadid, tehud a essa a lllaki a ummadeni knni Jesus sakay nagtanung, Maistu, nya i maganda kuwid a gamitn tnni magkahudk ti biyag a awan ti katapusan?
017	Tummbbig ti Jesus, Bakin tanungnnk mu ni nya i magandaid?
017	Essa la i magandaid.
017	Peru ni gustu mu a magkahud ti biyag a awan ti katapusan, ay sunudn mu en Kautusan nen Diyos.
018	nya a ka utus?
018	tanung nen binata.
019	Tummbbig ti Jesus, Dyan ka mamunu;
019	dyan ka mangalunya;
019	dyan ka magtakaw sakay dyan ka magbuli-buli ten pgtistigu mu.
020	Igalang mu en dddikl mu hidi, sakay mahaln mu en kaparehu mu hidi a kona ten pgmahal mu ten sadili mu.
021	Kinagi nen binata knni Jesus, Sinssunud ku dn i atananid a iyn, nya pa i dapat kuwid a gamitn?
022	Tummbbig ti Jesus, Ni gustu mu a magin ganap, ay ilaku mu en ari-ariyan mu hidi.
022	Sakay iyatd mu en naglakuwan mu ten mgkahirap hidi sakay magkahud ka ti kayamanan dilanget.
022	Kttapos ay sumoli ka sakay mkkuyug ka dikoku.
023	Pkkasanig nen lllaki ay malungkut siya a lummakad gapu tunay siya ti yaman.
024	Sakay kinagi ni Jesus ten disepulus na hidi, Tandaan moy: talaga mahirap a makasddp en essa a mayaman ten kahariyan dilanget!
025	Ruwayn ku a kagiyn: mas alistu pa en essa a kamelyu a makasddp ten bbut nen digum nan ten essa a mayaman a makasddp ten kahariyan nen Diyos.
026	Ten dikona a masanig iyud nen disepulus hidi ay nagtaka hidi ti hustu sakay nagtanung hidi, Panginoon, ni konahud ay deya maligtasid?
027	Inileng hidi ni Jesus sakay kinagi na, Awan iyd magamet nen tolay, peru magamet nen Diyos en atanan a bagay.
028	Nagupos ti Pedro, Ilingn mu, linakadan mi dn en atanan sakay nkkuyug kami dikomu.
028	nya bi nadid i paraid dikomi?
029	Kinagi ni Jesus dikodi, Tandaan moy iddi: ni maghari dn en Anak nen Tolay ten trono na a maluwalhati ti buuwiday a mundu, ay mggetnud kam bi ten sapulu ay ti duwwa a trono a magin pinunu nen sapulu ay ti duwwa a lahi ni Israel.
030	Sakay ni deyaman en mngwarak ten bilay na, kkkapatkaka na hidi, dddikl na hidi, anak na hidi sakay en luta na hidi alang-alang dikoku ay makatanggap ti datos a beses sakay magkahud siya ti biyag a awan ti katapusan.
031	Peru makpal a ngdipalongu a medimudyan sakay makpal a ngdimudyan a medipalongu.
