verse	content
001	Sapul pa ten sapul ay ked dn en Upos, kaguman nen Diyos en Upos, sakay en Upos ay siya dn en Diyos.
002	Sapul pa ten sapul ay kaguman dn siya nen Diyos.
003	Linalang en atanan bagay a ten pamamag-itan na, sakay awan ti linalang a bakn a ten pamamag-itan na.
004	En Upos en paggubwatan ni biyag, sakay iyd a biyag ay nangatd ti demlag ten tolay.
005	Iyd a demlag ay magdemlag ten kadiklmman, sakay awan iyd madaig nen diklm.
006	Nadid, tehud a essa a lllaki a inutusan en Diyos, en ngaran na ay ti Juan.
007	Pinaangay na ti Juan ten tolay hidi, inutusan siya tnni ipahayag na en tungkul ten demlag, tnni sumampalataya en atanan a tolay.
008	Bakn a ti Juan en demlag, nan inutusan siya tnni mngpahayag ni deya en demlag.
009	En tunay a demlag a mangdemlag ten atanan a tolay ay dumemt ti munduwiday.
010	Dummemt en Upos ti munduwiday, peru awan siya tinenggi ni munduwiday maski ni linalang i munduwiday ten pamamag-itan na.
011	Ummangay siya ten sadili na a banuwan, peru awan siya tinanggap nen kabanuwan na hidi.
012	Peru en atanan a nangtanggap sakay summampalataya dikona ay intdenan na ti karapatan a magin anak nen Diyos.
013	Nagin anak ngani hidi nen Diyos bakn a ten pamamag-itan nen pisikal a kkkeenak oni gapu ten kagustuwan nen tolay, nan gapu ten kaluuban nen Diyos.
014	En Upos ay nagin tolay sakay nkpgyan dikomi.
014	Netan mi en kaluwalhatian na bilang bugtung a anak nen Ama.
014	Putat siya ti kabaitan sakay katutuhanan.
015	Impahayag siya ni Juan, sakay impkraw na ten tolay hidi a, Siya en kinagi ku dikomoy a, En dumemt a kasunud ku ay mataas nan sikn, gapu baguwk a neenak ay ked dn siya.
016	Gapu putat siya ti pgmahal, ay naranasan tam a atanan en tulos-tulos a pagpapala.
017	Neatd dikomi en Kautusan nen Diyos ten pamamag-itan ni Moises, peru en kabaitan sakay katutuhanan ay neatd ten pamamag-itan ni Jesu-Cristo.
018	Maski nikan ay awan palla ti naketa ten Diyos.
018	Peru impakilala siya nen bugtung a Anak a tunay a kasayaan nen Ama.
019	Inutusan nen pinunu hidi nen Judio hidi ti Jerusalem en sangan a padi sakay Levita a itanung knni Juan ni deya siya.
020	Intapat a kinagi ni Juan dikodi, Bakn a sikn en Cristo.
021	Ni konahud ay deya ka?
021	tanung di,
022	Siko beman ti Elias?
022	Bakn a sikn, kagi ni Juan.
023	Siko beman en propeta?
023	Kinagi na dikodi, Bakn a sikn.
024	Deya ka beman a talaga?
024	Kagiyn mu dikomi tnni tehud kami a mekagi ten nagutus hidi dikomi.
024	nya makagi muwid tungkul ti sadili muwen?
025	Tummbbig ti Juan ten pamamag-itan nen kinagi ni propeta Isaias,
026	Sikn en boses nen tolay a magpkraw ten parang,
027	Pasunongn moy en paglakadan nen Panginoon.
028	En nagtanung hidi ay inutusan nen Pariseo hidi.
029	Tinanung di a ruway ti Juan, Bakin magbinyag ka, ni bakn bali a siko en Cristo, oni ti Elias, oni en propeta?
030	Tummbbig ti Juan, Mgbinyagk dikomoy ten dinom, peru tehud a ked ti ditngnga moyen a awan moy matenggi.
031	Dumemt siya a kasunud ku peru awank karapatdapat dikona maski ni mangokbis dlla ten igut nen sandalyas na.
032	Iyd ay nangyari ti Betania, ten dibelyu nen dinom ti Jordan a nagbinyagan ni Juan.
033	Ten kailawan na, ay netan ni Juan ti Jesus a umadeni dikona.
033	Kaya kinagi na ten tolay hidi, Siya iddi en Tupa nen Diyos.
