verse	content
001	Kllipas nen sangan a aldew ay nagsoli ti Jesus ti Capernaum.
001	Kummalat en bareta a ked dn siya ten bilay.
002	Kaya tunay ti kakpal a tolay en ummangay a ngari-ngari a awan dn hidi ti pgyanan maski ten atubengn nen bilay.
002	Dikona pasiyaan a mangaral ti Jesus dikodi ten Maganda a Bareta ay
003	tehud a dummemt a ppat a lllaki, tehud hidi a usung a lupug.
004	Gapu ten kakpal nen tolay ay awan hidi makaadeni knni Jesus.
004	Ginamet diyid ay inyonek di en tehud a saket ten atp nen bilay sakay linttab di en atp ten tapat na.
004	Kttapos ay intonton di en ayud a pgkatdugan nen lupug.
005	Dikona a netan ni Jesus en dikl di a pnnampalataya ay kinagi na ten lupug, Anak ku, napatawad dn en kasalanan mu hidi.
006	Nadid, tehud a sangan a tagapagtoldu nen Kautusan a mggetnud sakay magisip hidi ti kona hddi,
007	Bakin kona han a magupos i tolayen?
007	Essa iyd a pglapastangan ten Diyos!
007	Awan beman en Diyos la i makapagpatawadid ti kasalanan?
008	Natukuyan ni Jesus en ked ten isip di, kaya pagdaka na a kinagi dikodi, Bakin magisip kam ti kona han?
009	nya beman i mas alistuwid a kagiyn ti lupugidi, Pinatawad taka dn ten kasalanan mu hidi, oni, Tumakng ka, betbitn mu i pgkatdugan muwen sakay maglakad ka?
010	Nadid ipeta ku dikomoy a en Anak nen Tolay ay tehud a kapangyariyan ti munduwiday a magpatawad ti kasalanan.
010	Kaya kinagi na ten lupug,
011	Umikat ka, betbitn mu i pgkatdugan muwen sakay umuli ka dn.
012	Tummakng en lupug, binetbet na en pgkatdugan na sakay lummakad a elingn nen katolayan.
012	Nagtaka hidi a atanan ten netan di sakay nagpuri hidi ten Diyos.
012	Kinagi di, Nadid kami palla a naketa ti kona han!
013	Nadid, ummangay dmman ti Jesus ten gilid nen Minalnu ti Galilea.
013	Makpal a tolay a ummadeni knni Jesus kaya tinolduwan na hidi.
014	Kttapos ay nagtulos siya a naglakad sakay netan na ti Levi a anak ni Alfeo a mggetnud ten pgsingeran na ti buwes.
014	Kinagi ni Jesus dikona, Umunud ka dikoku.
014	Pkkasanig ni Levi ten kinagi ni Jesus ay pagdaka siya a tummakng sakay nkkuyug dikona.
015	Kttapos ay ummangay ti Jesus ten bilay ni Levi sakay kumman siya haud.
015	Makpal a mgsinger ti buwes sakay makasalanan en ummunud knni Jesus sakay nksabay hidi a kumman kaguman en disepulus hidi.
016	Netan iyd nen sangan a tagapagtoldu nen Kautusan a kabilang ten Pariseo hidi, a kumman ti Jesus a kaguman nen mgpabuwes hidi sakay nen makasalanan hidi a tolay.
016	Kaya tinanung di en disepulus hidi ni Jesus, Bakin mksabay siya a kuman ten mgpabuwes hidi sakay ten makasalanan hidi?
017	Dikona nasanig iyud ni Jesus ay tummbbig siya ti patalinhaga, Awan beman en tehud la hidi a saket i gamutnnid nen mggamot?
017	Kona labi hud, kayak a ummangay hddi ay tnni dulawn ku en makasalanan hidi a magsisi, bakn a en awan hidi ti kasalanan.
018	Tenhud, en disepulus hidi ni Juan sakay en Pariseo hidi ay nagkulsyon.
018	Nadid, tehud a ummadeni knni Jesus a nagtanung, Bakin awan magkulsyon i disepulus muwen hidi, samantala en disepulus hidi nen Pariseo hidi sakay en disepulus hidi ni Juan a Mgbinyag ay magkulsyon?
019	Tummbbig ti Jesus, Maari beman a magkulsyon en katolayan ni kakaguman di palla en lllaki a ikasal?
019	Awan!
019	Mentras a kaguman di palla en lllaki a ikasal ay awan di iyud gamitn.
020	Peru ni dumemt en panahun a awan di dn siya kaguman ay magkulsyon dn hidi.
021	Intulos ni Jesus en pggupos na, Awan ti magppol ti bigu a risatu ten dati a badu.
021	Ni iyppol en bigu ten dati ay kumrrn en risatu sakay lalu a magkahud ti dikl a pisad en badu.
022	Sakay kinagi na pa, Kona labi iyn ten bigu a alak.
022	Awan ti magask ti bigu a alak ten dati a pggaskkan ti alak a gamet ti koblet ni hayup.
022	Ni magask ti bigu a alak ten dati a pggaskkan ay pumttak iyud sakay tulos a mgkebut en alak, parehu a masayang en alak sakay en pggaskkan.
022	Kailanganid ten bigu a alak ay bigu bi a pggaskkan.
023	Ten essa a Aldew nen Kimang nen Judio hidi ay dummaman de Jesus ten katriguwan.
023	Dikona pasiyaan hidi a maglakad ay nagkdtor en disepulus na hidi ti ohay a pgksselan di.
024	Kinagi nen Pariseo hidi knni Jesus, Ilingn mu i ginamet ni disepulus muwen hidi, naggamet hidi ti bawal ten Aldew nen Kimang!
025	Tinanung hidi ni Jesus, Awan beman nabasa moy dn en ginamet ni David dikona ti Abiatar en kapunuwan nen padi hidi?
025	Magalp tenhud de David ay ten kaguman na hidi.
025	Kaya summddp siya ten bilay nen Diyos sakay inalap na en alay a tinapay para ten Diyos sakay kinan di.
025	Bawal iyud ten kautusan gapu padi la en maari a mangkan haud.
025	Peru kinan iyud ni David sakay intdenan na pa en kaguman na hidi.
026	Kinagi pa ni Jesus, En Aldew nen Kimang ay intakda para ten kapiyyaan nen tolay;
026	bakn a linalang en tolay para ten Aldew nen Kimang.
027	Kaya maski en Aldew nen Kimang ay ked ten kapangyariyan nen Anak nen Tolay.
