verse	content
001	Nadid, ummadeni knni Jesus en Pariseo hidi sakay en sangan a tagapagtoldu nen Kautusan a gubwat ti Jerusalem.
002	Netan di en sangan ten disepulus na hidi a kumman a awan nagugas ti lima ayun ten kaugaliyan di.
003	Gapu en Pariseo hidi sakay atanan nen Judio hidi ay awan kuman ni awan hidi nakapagugas ten lima di, ayun ten minana di a kaugaliyan nen ninunu di hidi.
004	Awan di bi kann en nyaman a gubwat ti palengki ni awan palla naugasan.
004	Makpal pa hidi a sssunudn a toldu a minana di, kona ten pggugas ten tasa hidi, pitsel, kagamitan hidi a tangsu, sakay ten pgkatdugan hidi.
005	Kaya tinanung nen Pariseo hidi sakay nen tagapagtoldu hidi nen Kautusan ti Jesus, Bakin awan sumssunud i disepulus muwen hidi ten intoldu nen ninunu tam hidi?
005	Kuman hidi a awan palla nakapagugas ti lima ayun ten kaugaliyan.
006	Tinbbig hidi ni Jesus, Sikam a magkukunwari hidi!
006	Tama ngani en hula ni propeta Isaias tungkul dikomoy, dikona insulat na a,
007	En pggalang dikoku ni banuwanid a iddi ay wari-wari la,
008	gapu gumubwat la iyud ten ngusu bakn a ten pusu di.
009	Awan ti kuwenta en pgsamba di,
010	gapu itttoldu di a gubwat ten Diyos en utus di hidi.
011	Mas pinahalagaan moy pa en utus nen tolay nan en utus nen Diyos.
012	Kinagi pa ni Jesus, Mgkalalaki kam!
012	Para masunud moy la en dati moy a pnniwala, ay pinawanan moy ti halaga en utus nen Diyos!
013	Kona ten kautusan ni Moises a, Igalang mu en ama mu ay ten ina mu.
013	Sakay ni deyaman en magupos ti maduks ten ama na ay ten ina na ay dapat a bunuwn.
014	Peru en itttoldu moy ten tolay hidi ay, Ni tehud kam a maari a itulung ten dddikl moy hidi ay maari moy a kagiyn a iyud ay Corban.
014	En gustu na a kagiyn ay iyd ay nealay dn ten Diyos.
015	Kaya awan moy dn hidi patulungn ten dddikl di.
016	Gapu ti iyud ay pinawanan moy dn ti halaga en upos nen Diyos.
016	Makpal kam pa a itttoldu a kona labi had.
017	Ruway a pinaadeni ni Jesus en tolay hidi sakay kinagi na dikodi, Mgsanig kam a atanan sakay intendiyn moy i kagiyn kuwiday!
018	Bakn a en pagkain a sumddp ten ngusu nen tolay i mangpadingttid dikona nan en lumuwas ten ngusu na.
019	Mgsanig en tehud pgsanig!
020	Linakadan ni Jesus en tolay hidi sakay ummangay siya ten bilay.
020	Dikona nakasddp dn siya ay tinanung siya nen disepulus na hidi tungkul ten talinhaga.
021	Kinagi ni Jesus dikodi, Bakin pati beman sikam ay awan moy naintendiyan?
021	Awan moy beman tukoy a bakn a en isubu nen tolay i mangpadingttid dikona?
022	Gapu awan iyud umask ten pusu na nan ten tiyan na la kttapos ay iluwas na labi.
022	Ti kinagiyid a iyd ni Jesus, ay impahayag na a maari a kann atanan a pagkain.
023	Sakay kinagi na, En lumuwas ten tolay i mangpadingttid dikona ten pangileng nen Diyos.
024	Gapu gubwat ten disalad nen pusu nen tolay, en atanan nen mgkaduks a isip.
024	Kona ten makiapid, magtakaw, mamunu,
025	mangalunya, magnasa ten bakn na a kao.
025	Sakay mangloku ti tolay a kona ten pgdaya, kahalayan, ksseni, pgmetmet, pgpalalu sakay kahangalan.
026	Atananid a iyd a mgkaduks ay maggubwat ten pusu sakay hidi iyd i mangpadingttid dikona.
027	Nadid, nagrektat ti Jesus sakay ummangay siya ten lugar a Tiro sakay ti Sidon.
027	Tummulos siya ten essa a bilay sakay awan na gustu a matukuyan nen deyaman a ked siya haud, peru netan di labi siya.
028	Tehud haud a essa a ina a tehud a anak a bbbi a sinddp ni maduks a ispiritu.
028	Pkkabareta na a dummemt ti Jesus ay pagdaka siya a ummangay dikona sakay lummuhud ten atubengn na.
029	Iyud a bbbi ay Griego a taga-Sirofenicia.
029	Nkkekagbi siya knni Jesus a palakadn en dimonyo a summddp ten anak na.
030	Peru kinagi ni Jesus a, Kailangan a dipalonguwn ku pa en anak hidi a pakann.
030	Awan tama a alapn en kann nen anak sakay ipakan ten asu.
031	Tummbbig en bbbi, Tarud ngani Panginoon, peru kann bi nen asu hidi a ked ten sarok nen lamesa en ngkeragrag nen anak hidi.
032	Kaya kinagi ni Jesus dikona, Gapu ti kinagi muwen ay maari ka dn a umuli.
032	Linakadan dn nen dimonyo en anak mu.
033	Ummuli en bbbi sakay dinemttan na en anak na ten pgkatdugan na, a linakadan dn ngani nen dimonyo.
034	Nadid, dikona nagsoli de Jesus a gubwat ti Tiro ay nagdaman hidi ti Sidon patamu hidi ten Minalnu ti Galilea, sakay nagkon hidi ten dang ti Decapolis.
035	Inyangay nen tolay hidi dikona en essa a lllaki a bngngg sakay bulol.
035	Nkkekagbi hidi a itupu na en lima na ten lllaki.
036	Inyadeyu ni Jesus en lllaki ten katolayan, sakay insulot na en guramt na ten magtembang a bngbng nen lllaki, kttapos ay pinahidan na en dila nen lllaki ten loktab na.
037	Tummangad ti Jesus dilanget sakay ummangs ti dikl.
037	Kttapos ay kinagi na a, Effata en gustu na a kagiyn ay, Bumukas ka!
038	Ti odasid a iyud ay pagdaka a nakasanig en lllaki sakay nakapagupos dn ti malinaw.
039	Kinagi ni Jesus ten tolay hidi a dyan di ibareta en ginamet na.
039	Peru mentras a bawalan na hidi ay lalu di bi a ibbbareta.
040	Hinumanga hidi ti hustu sakay kinagi di, Atanan nen gggamitn na ay mgkaganda!
040	Pagpiyyan na pa en bngngg hidi sakay bulol!
