verse	content
001	Kttapos iyud ay kinagi ni Jesus ten katolayan sakay ten disepulus na hidi,
002	En tagapagtoldu hidi nen Kautusan ay ten Pariseo hidi ay hidi en tehud a karapatan a mngpaliwanag ten Kautusan ni Moises.
003	Kaya dapat moy a gamitn sakay sunudn en atanan a itttoldu di.
003	Peru dyan moy arign en gamet di, gapu awan di gamitn en itttoldu di.
004	Pagkargan di ti madggi en tolay, peru ni guramt di ay awan di iyarikad para makatulung ten pgkarga.
005	Sakay en gggamitn di ay kunwari la tnni ketan la ni tolay.
005	Padddeklln di en pgdttonan di hidi ti bersikulu a nakabkkd ten muding di sakay ten barasu di hidi, sakay paatakdugn di en maroymaroy nen garayan nen badu di.
006	Gugustu di bi a mgyan ten lugar hidi a marangal ten handaan.
006	Kona ten bangku hidi a para ten mgkataas ten sinagoga.
007	Gugustu di bi a batiyn ti pggalang ten matolay hidi a lugar sakay mangaranan a maistu.
008	Peru sikam ay dyan kam pangaran a maistu, gapu eessa la en Maistu moy, sakay mattkaka kam a atanan.
009	Sakay dyan kam magngaran ti Ama ten deyaman ti lutaiday.
009	Gapu eessa la en Ama moy a ked dilanget.
010	Dyan kam bi pangaran a panginoon.
010	Gapu eessa la en Panginoon moy, awan ti iba nan en Cristo.
011	En kataasan dikomoy ay dapat a magin tagapagserbi moy.
012	En magpakataas ay mebaba, sakay en magpakababa ay metaas.
013	Peru kakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
013	Magkukunwari kam!
013	Harangn moy en tolay hidi tnni awan makasddp ten kahariyan dilanget.
013	Gapu sikam a mismu ay umd a sumddp haud.
014	Kakakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
014	Magkukunwari kam!
014	Kkkamkamn moy en kabiyagan nen bilu hidi a bbbi, sakay magparaan kam ten pamamag-itan nen atakdug a pgdasal.
014	Kaya lalu a dumggi en parusa moy!
015	Kakakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
015	Magkukunwari kam!
015	Lebutn moy en susuluk ni munduwiday sakay digidigeten para makaakit kam la ti essa a Hentil ten pnnampalataya a Judio.
015	Ni makaakit kamon ay gamitn moy siya a mas maduks pa nan sikam, kaya mas dikl en pagkakataun a maparusaan siya ti impiyerno.
016	Kakakagbi kam a burk a tagagiyya!
016	Itttoldu moy a ni gamitn nen manumpa en Templo ay bali awan la iyud.
016	Peru ni gamitn nen manumpa en gintu ten Templo ay kailangan a tupadn na en sinumpaan na.
017	Burk kam sakay awan ti nakm!
017	nya beman i mas mahalagaid, en gintu oni en Templo a mangpabanal ten gintu?
018	Kkkagiyn moy bi a ni gamitn nen manumpa en altar ay bali awan la iyud.
018	Peru ni gamitn nen manumpa en alay ten altar ay kailangan a tupadn na en sinumpaan na.
019	Burk kam!
019	nya beman i mas mahalagaid, en alay oni en altar a mangpabanal ten alay?
020	Kaya ni gamitn nen deyaman a manumpa en altar, ay ginamit na iyud pati en alay ten altar.
021	Ni ginamit nen deyaman a manumpa en Templo ti pangaku ay ginamit na maski en Diyos a mgyan ten Templo.
022	Sakay ni ginamit nen deyaman a manumpa en langet, ay ginamit na en trono nen Diyos, sakay en Diyos a mggetnud a haud.
023	Kakakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
023	Magkukunwari kam!
023	Magikapu kam maski ten naani moy hidi ten pangrikadu hidi.
023	Peru linimon moy bi en mas mahalaga hidi a adal a ked ten Kautusan, kona ten katarungan, habag, sakay katapatan.
023	Tama la a gamitn moy iyud peru awan dapat a kalimunan en agum.
024	Sikam a burk a tagagiyya!
024	Saran moy en insektu hidi ten inumn moy, peru itlmok moy bi en kamelyu!
025	Kakakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
025	Magkukunwari kam!
025	ugasan moy en luwas nen tasa sakay penggan moy, peru ten disalad ay putat ti kasakiman sakay pagkamakasadili.
026	Burk a Pariseo!
026	Ugasan mu pa en disalad nen tasa sakay penggan, sakay magin malinis dn bi en luwas na!
027	Kakakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
027	Magkukunwari kam!
027	Kumn kam a en lbbng a pininturan ti mapudew, maganda ten luwas na.
027	Peru ten disalad ay putat ti bungu sakay atanan a madingt.
028	Kona kam han!
028	Ten pangileng ay mgkabait kam a tolay.
028	Peru disalad ay putat kam ti pgkukunwari sakay kadukssan.
029	Kakakagbi kam a tagapagtoldu hidi nen Kautusan sakay sikam a Pariseo hidi!
029	Magkukunwari kam!
029	Naggamet kam ti mgkaganda a pglbbngngan nen propeta hidi tenhud, sakay pinaganda moy en pglbbngngan nen mgkabait hidi a tolay.
030	Sakay kkkagiyn moy a, Ni biyag kami la ten panahun nen ninunu mi hidi, ay awan kami nakuwan kaguman a nangbunu ten propeta hidi.
031	Kaya gapu ti kinagi moyen, ay sikamon a mismu en nangpatunay a anak kam nen nangbunu hidi ten propeta hidi!
032	Hala sigi!
032	Tapusn moy en sinapulan nen ninunu moy hidi!
033	Sikam a lahi hidi ni biklat!
033	Awan moy maginanan en parusa moy ti impiyerno!
034	Kaya mngpaangayk han dikomoy ti propeta hidi, mgkatalinu a tolay sakay tagapagtoldu hidi!
034	Bunuwn moy en agum, sakay en agum ay ipaku moy ten kudus.
034	En agum ay blbggn moy ten sinagoga moy hidi, sakay usign moy hidi ten banu-banuwan.
035	Kaya pagtknangan kam nen parusa nen kkkabunu nen atanan a matuwid a tolay ti munduwiday.
035	Sapul ten pngbunu knni Abel a awan ti kasalanan.
035	Hanggan ten pngbunu knni Zacarias a anak ni Baraquias a binunu moy ten pag-itan nen pgtutudan ti alay ten Templo.
036	Kagiyn ku dikomoy, a pagtknangan nen parusa en tolay hidi nadid a panahun gapu ti atananid a iyd.
037	Sikam a taga-Jerusalem hidi!
037	Bbbunuwn moy en propeta hidi, sakay bbbatuwn moy en inutusan hidi nen Diyos a angay dikomoy!
037	Pumensangan ku dn a gustu a puronn en anak mu hidi a kona ten pnglkkp nen inahin a manok ten sepsep na hidi.
037	Peru umd kam!
038	Kaya en Templo moy ay mapabayan, awan ti mamgyan.
039	Kagiyn ku dikomoy, a awank moy dn keketan hanggan ni dumemt en odas a kagiyn moy a, Pagpalan en dumddadedemt ten ngaran nen Panginoon!
