verse	content
001	Iddi en Maganda a Bareta tungkul knni Jesu-Cristo a Anak nen Diyos.
002	Nagsapul iyd dikona matupad en insulat ni propeta Isaias a,
003	Tehudk a paangayn a mgdipalongu dikomu.
004	Siya i mnghandaid ten paglakadan mu.
005	Siya en magpkraw ten kaparangan ti kona hddi,
006	Maghanda kamon ten kddemt nen Panginoon,
007	husayn moy dn en paglakadan na!
008	Nadid, dummemt ngani ti Juan ten kaparangan, a nagbinyag sakay nangaral.
008	Kinagi na ten tolay hidi, Adggan moy dn sakay pagsisiyan en kasalanan moy hidi, sakay magpabinyag kam tnni patawadn kam nen Diyos.
009	Ngari-ngari a atanan nen tolay hidi a taga-prubinsiya a Judea sakay siyudad a Jerusalem ay ummangay knni Juan ten dinom ti Jordan a mgsanig ten pngngaral na.
009	Intapat di en kasalanan di hidi sakay bininyagan na hidi.
010	En badu ni Juan ay gamet ti dutdut ni kamelyo sakay en sinturon na ay koblet ni hayup.
010	Raksa a dudun en kkkann na sakay pulut ni pitukan.
011	Ipppangaral na ten tolay hidi a, Tehud a dumemt a mas makapangyariyan nan sikn, maski mangokbis ten igut nen sandalyas na ay awank karapatdapat.
012	Bininyagan takam ti dinom peru siya en mangbinyag dikomoy ti Banal a Ispiritu.
013	Awan nagnalay ti panahunid a iyud ay dummemt ti Jesus.
013	Gubwat siya ti Nazaret a sakup ni Galilea.
013	Sakay bininyagan ni Juan ten dinom ti Jordan.
014	Kawas ni Jesus ten dinom ay netan na a bummukas dilanget sakay dummibbbi dikona en Ispiritu a kumn a kalapati.
015	Tulos a tehud a nagupos dilanget a kinagi na, Siko en mahal ku a Anak sakay kasayaan ku a tarud.
016	Kttapos ay pagdaka a inggiyya nen Ispiritu ti Jesus ten kaparangan.
017	ppat a pulu a aldew siya a ngyan haud sakay tinttoksu siya ni Satanas.
017	Tehud a mgkatapang a hayup haud peru pinagserbiyan siya nen anghel hidi.
018	Dikona a nepiresu dn ti Juan ay ummangay ti Jesus ten prubinsiya a Galilea.
018	Impangaral na haud en Maganda a Bareta a gubwat ten Diyos.
019	Kinagi na, Dummemt dn en odas.
019	Adeni dn a maghari en Diyos.
