verse	content
001	Nadid, tehud a essa a pinunu nen Judio hidi a en ngaran na ay ti Nicodemo.
001	Kabilang bi siya ten grupu nen Pariseo hidi.
002	Ten essa a gibi, ay ummangay siya knni Jesus sakay kinagi na, Maistu, tukoy mi a siko ay essa a maistu a gubwat ten Diyos gapu awan ti makagamet ten himala hidi a gggamitn mu ni awan dikona en Diyos.
003	Tummbbig ti Jesus, Kagiyn ku dikomu mentras a awan meenak a ruway en essa a tolay ay awan na ketan en kahariyan nen Diyos.
004	Konya a meenak a ruway en essa a tolay a matanda dn?
004	Makasddp beman siya a ruway ten tiyan nen ina na para meenak a ruway?
004	kagi ni Nicodemo.
005	Kinagi ni Jesus, Tandaan mu, en tolay a awan meenak a ruway ten dinom sakay ten Ispiritu, ay awan makasddp ten kahariyan nen Diyos.
006	En meenak ayun ten pagkatolay ay tolay, sakay en meenak ayun ten Ispiritu ay ispiritu.
007	Dyan ka magtaka ten kinagi ku dikomu, Kailangan a meenak a ruway en atanan a tolay.
008	Ni magpars ay masanig mu en tnnug na peru awan mu tukoy naggubwatan naid sakay tamuwn naid.
008	Kona labi hud en tolay a neenak ayun ten Ispiritu.
009	Kinagi ni Nicodemo, Konya iyd a mangyari?
010	Kinagi ni Jesus, Essa ka pa bi a matalinu a maistu ti Israel bakin awan mu maintendiyan i bagayid a hidi iyd?
011	Tandaan mu: en ikagi mi ay tukoy mi, sakay en patunayan mi ay netan mi, peru awan moy iyud tinanggap.
012	Ni awan kam maniwala ten bagay hidi a kagiyn ku tungkul ti munduwiday, ay konya moy a paniwalaan en ikagi ku a tungkul ten bagay hidi dilanget?
013	Awan ti iba a ummangay dilanget nan en dummibbbi a gubwat dilanget a en Anak nen Tolay.
014	Sakay ni konya a indisunu ni Moises en tangsu a biklat ten parang ay kona labi hud a kailangan a idisunu en Anak nen Tolay.
015	Tnni deyaman en sumampalataya dikona ay magkahud ti biyag a awan ti katapusan.
016	Gapu mahal a tarud nen Diyos en atanan a tolay ti munduwiday, kaya inyatd na en bugtung na a Anak, tnni deyaman en sumampalataya dikona ay awan mepahamak nan magkahud ti biyag a awan ti katapusan.
017	Gapu inutusan nen Diyos en anak na, bakn a para hatulan ti parusa i munduwiday, nan iligtas ten pamamag-itan na.
018	Awan dn mahatulan a maparusaan en sumampalataya ten Anak.
018	Peru nahatulan dn en awan sumampalataya.
018	Gapu awan siya summampalataya ten bugtung a Anak nen Diyos.
019	Nahatulan hidi, gapu ummangay dn ti munduwiday en demlag, peru ginustu pa nen tolay hidi en diklm nan ten demlag, gapu en gggamitn di ay mgkaduks.
020	En mggamet ti maduks ay maiyamut ten demlag.
020	Adeyuwan di en demlag tnni awan ketan en gamet di.
021	Peru en mabiyag a ayun ten katutuhanan ay umadeni ten demlag, tnni mehayag en gamet na a ayun ten kaluuban nen Diyos.
022	Kttapos ni iyud ay ummangay de Jesus ay ten disepulus na hidi ti Judea.
022	Ngyan hidi haud ti sabadit a panahun sakay nagbinyag ten tolay hidi.
023	Ti iyud a panahun, ay magbinyag bi ti Juan ti Enon, adeni ti Salim, gapu makpal a dinom haud, sakay ummangay dikona en tolay hidi a magpabinyag.
024	Awan palla hud nepiresu ti Juan
025	Nadid, nagkatbbigan en disepulus hidi ni Juan ay ten essa a Judio, tungkul ten pglinis ayun ten relihiyon di.
026	Kaya ummangay hidi knni Juan, sakay kinagi di, Maistu, en lllaki a kaguman mu ten dibelyu ni Jordan, en pinatunayan mu, ay magbinyag bi sakay ngari-ngari a atanan tolay ay ummangay dikona!
027	Kinagi ni Juan, Awan ti magamet en tolay ni awan ipagkaluub nen Diyos.
028	Awan moy beman naala-ala en kinagi ku dikomoy a bakn a sikn en Cristo nan inutusank la a mgdipalongu dikona.
029	En bbbi a ikasal ay para ten lllaki a ikasal.
029	En abay a maguray ten kddemt nen lllaki a ikasal ay masaya a tarud ni masanig na dn en boses nen lllaki.
029	Konak labi haud nadid masayak a tarud a meta ku en tolay hidi a umangay knni Jesus.
030	Kailangan a lalu siya a metaas, sakay sikn ay mebaba.
031	En gubwat dilanget ay kataasan ten atanan; en gubwat ti lutaiday ay tagaluta sakay magupos tungkul ten bagay hidi ti lutaiday.
031	En gubwat dilanget ay kataasan ten atanan.
032	Imbareta na en nasanig na sakay en netan na, peru awan ti maniwala ten imbareta na.
033	Peru en naniwala hidi ten imbareta na, ay magpatunay a en kinagi nen Diyos ay tama.
034	En inutusan nen Diyos ay magpahayag ten upos hidi nen Diyos, gapu awan ti kard en pgkaluub nen Diyos ten Ispiritu na.
035	Mahal nen Diyos en Anak, sakay inyatd nen Diyos dikona en pmmahala ten atanan a bagay.
036	En sumampalataya ten Anak nen Diyos, ay tehud a biyag a awan ti katapusan.
036	Peru en awan sumunud ten Anak, ay awan magkahud ti biyag.
036	Nan manatili dikona en iyamut nen Diyos.
