verse	content
001	Nadid ti Jesus ay inggiyya nen Ispiritu nen Diyos ten kaparangan tnni toksuwn nen diyablo.
002	Nagkulsyon ti Jesus ti ppat a pulu a aldew ay ti gibi kaya nagalp siya ti hustu.
003	Dummemt en diyablo sakay kinagi na, Ni talaga a siko en Anak nen Diyos ay gamitn benid a tinapay i batuwiday hidi.
004	Peru tummbbig ti Jesus, Nakasulat,
005	bakn la a ten tinapay a mabiyag i tolayid,
006	nan ten bawat Upos a maggubwat ten Diyos.
007	Kttapos ay inyangay siya nen diyablo ten Templo ti Jerusalem ten Banal a siyudad.
007	Sakay pingtakng na siya ten kalangkawan a bahagi nen Templo.
008	Kinagi nen diyablo dikona, Ni siko en Anak nen Diyos ay tumknig ka benid, gapu nakasulat,
009	Ipebahala na ka ten anghel na hidi,
010	sakay alalayan di ka ten lima di,
011	tnni awan mesngdul ti batu i bsset muwen.
012	Tummbbig ti Jesus, Nakasulat bi ten Upos nen Diyos a, Dyan mu purbaan en Panginoon mu a Diyos.
013	Kttapos ay inyangay siya nen diyablo ten essa a malangkaw a bukid sakay pinatan-aw na dikona en atanan a kahariyan ti munduwiday sakay ten kapangyariyan di hidi.
014	Sakay kinagi nen diyablo knni Jesus, Iyatd ku dikomu i atananid a iyn ni lumuhud ka sakay sumamba ka dikoku.
015	Peru kinagi ni Jesus, Lumayas ka Satanas!
015	Gapu nakasulat,
016	En Panginoon mu a Diyos i dapat muwid a samban.
017	Sakay siya la i dapat muwid a pagserbiyan.
018	Kttapos ay linakadan siya nen diyablo.
018	Dummemt bi en anghel hidi sakay sinerbiyan di ti Jesus.
019	Dikona a nabareta ni Jesus a nepiresu ti Juan, ay nagsoli siya ti Galilea.
020	Peru awan dn siya ngyan ti Nazaret nan ti Capernaum dn.
020	Iyd a banuwan ay ked ten adeni nen gilid nen Minalnu ti Galilea a sakup ni Zabulon sakay Neftali.
021	Nangyari iyud tnni matupad en kinagi ni Propeta Isaias a,
022	En lugar a Zabulon sakay en lugar a Neftali,
023	ay dilan nen Hentil a tamu ten minalnu ten dibelyu ni Jordan
024	ti Galilea nen Hentil hidi!
025	En tolay hidi a ked ten kadiklmman
026	ay naketa ti mademlag a simbuwan!
027	Para ten mgyan hidi ten diklm nen kamatayan
028	ay sumikat en demlag.
029	Sapul ti panahunid a iyud ay nagsapul dn a mangaral ti Jesus.
029	Kinagi na, Magsisi kamon sakay adggan moy dn en kasalanan moy hidi gapu adeni dn a dumemt en kahariyan dilanget.
030	Essa a aldew, mentras a maglakad ti Jesus ten gilid nen Minalnu ti Galilea ay netan na en duwwa a matkaka a de Simon a dddulawn di a Pedro sakay en kapatkaka na a ti Andres a kasalukuyan hidi a mamanti.
031	Kinagi ni Jesus dikodi, Mkkuyug kam dikoku, ta tolduwan takam a manilg ti tolay.
032	Pagdaka a inwarak nen matkaka en panti di hidi sakay nkkuyug hidi knni Jesus.
033	Nagtulos a naglakad ti Jesus sakay netan na bi en matkaka a de Santiago ay ti Juan a anak ni Zebedeo.
033	Ked hidi ten abeng a kaguman di en ama di, sakay magayuma hidi ten panti di, sakay dinulaw bi hidi ni Jesus.
034	Pagdaka di a linakadan en abeng sakay en ama di, sakay nkkuyug hidi knni Jesus.
035	Linebut ni Jesus en buu a Galilea.
035	Nagtoldu siya ten sinagoga di hidi sakay impangaral na en Maganda a Bareta tungkul ten pghari nen Diyos.
035	Sakay pinagpiyya na en tolay hidi ten saket di hidi.
036	Nabareta nen tolay hidi ten lugar a Siria en tungkul ten ginamet hidi ni Jesus.
036	Kaya inyangay di dikona en atanan nen tehud hidi a saket, en hinayup hidi, en mgpatay hidi sakay en lupug hidi.
036	Atanan di ay pinagpiyya ni Jesus.
037	Gapu ti iyud ay inumunonud dikona en makpal a tolay a gubwat ti Galilea, Decapolis, Jerusalem, Judea sakay maski en ked hidi ten dibelyu ni Jordan.
