verse	content
001	No kano nang am amyan so tao a manci nya ji Yeso so, Yamapatanang sira o Cyadidi a tao so nakem da si Ama ta do to am na to wakwaka sira ni Pilato.
002	Maniring si Yeso am, Manngwa, nyo ipanci sira o tao do Cyadidi a yarakorako so raraten a kano karwan da?
002	Ori da ikakman sang?
003	Beken a akman sang.
003	Ko pa ciring jinyo am no si ji kamo mamlis am akman kamo so sang a mawakwak.
004	No kazday na no makarang a nyatoy da no tao do Siloya am wao so ikakarwan 18 sira o nikazdayan a kapacitopos da.
004	Ji nyo akwan o karakorako no raraten da kano meyvahay do Yelosaleng a tao an.
005	Ko pa ciring jinyo am no si ji nyo ablisi o kapeyraraten nyo am akman kamo so sang a macitopos.
006	Meyratateng am mangononong si Yeso so pehngehngayan na sya.
006	Maniring am, Amyan so asa ka tao a meymowa so ovako a kayo.
006	Mownay am naknakmen na o kapeykala na so asi na am ji makakala.
007	Maniring do lamlamsoy na am, Yana katlo a kawan o kayo eya yako nimowa am yapa ji nimeyyasi.
007	So to mo nanbai sya, ta yamanlin.
008	Maniring o lamlamsoy na am, Ji kakman sang so nakenakem.
008	Aidan ta pala so kasa kawan a peyveyveknen.
009	Simakseysawan a kapeyyasi na am ori o vezedan ta sya.
009	No si ji meyyasi am ori o atbahan ta na sya.
010	Ipisa kapeywalam no tao am mangnanao do peyneynozyan si Yeso.
011	Amyan dang so asa ka mavakes a kovotan no kalamsoyan ni Satan.
011	Nimeyngen a mina kawao so ikarwa 18 so awawan.
011	Am ori o ipeyvovokoz na a ji rana meysonong so likod a tomanek.
012	Macita na ni Yeso am tawagan na.
012	Maniring jya am, Mo kavakes, na nikarwan imo rana no ingingnen mo.
013	Paoptahen na o lima na ni Yeso am ji nimeyyahahay ori a matazineng rana so kataotao.
013	Ori o nisarayan na nya ji Ama ta do to.
014	Macita na no tomalamozong no peyneynozyan si Yeso a mangiwakwak so ingingnen do ipeywalam no tao am meyoyaoya.
014	Maniring do aro a tao am, Yakanem araw o tamo ipeyvazay.
014	O mangiwakwak so ingingnen rana ya am vazay do kanem araw eya.
014	Am ori o ji pazavozi sya do ipeywalam no tao.
015	Maniring si Yeso am, Inyo rana a mapakapyapya so nakem a tao am manngwa, nyo ji pakana o makakaday a vinyay nyo do ipeywalam no tao?
016	Yamyan do jya so sivovoong ni Apolahan a yana wao so ikarwa 18 so awawan a na nivaod ni Satan.
016	Manngwa, marahet o kowvay so sang do ipeywalam no tao?
017	Mamizing da o ciring ni Yeso no maoya nya tao am meylatlatlat sira.
017	Am nisaray da no aro a tao o mina vazay na jira.
018	Maniring si Yeso am, Akman so wanjin paro o italamozong na ni Ama ta do to.
018	Ikongo payyaingen ko sya.
019	Oyowyat na ni Ama ta do to do talamozongan na ninyo am akman so likta vettow no nappa a mowahen no tao do peymowamowan na.
019	No amlida rana am akma raney kayo a peyvahayan no meyyasasalap.
020	Maniring si Yeso am, Ikongo o payyaingan ko so italamozong na ni Ama ta do to.
021	Oyowyat na ni Ama ta do to do talamozongan na ninyo am akman so kosozi no odong a ahapen no mavakes a pazavozen do odong a ipeymway na sya.
022	Kakadain na ni Yeso o aro a ili a pangnanawan na a meypangay do Yelosaleng.
023	Pacicin na no asa ka tao.
023	Maniring am, Mo Panirsirngen, manngwa, apeleh o tao a patazadangen na ni Ama ta do to do teyngato?
023	Maniring si Yeso jya am,
024	Makowyat kamo a omyavayo so macicya onowned nyo.
024	Ko pa ciring jinyo am aro tao a makza no kasdep da macikaop do italamozong na ni Ama ta do to.
024	Am ji sira makasdep a macikaop jira.
025	No aneban na rana no mapeyvahay sya am meytatanek kamo do pantaw a mapaktoktow a manci no, Mo kahakay, iwangan mo pa yamen an.
025	Jyabo kaji na mapeyciringan sya jinyo so, Ji kamo makamo am ko jyatenngi o nyo kapwan.
026	No maniring kamo am, Nimaciyop namen jimo asyo a kapangnanao mo do ili namen asyo.
027	O itovis na jinyo am, Ko jyatenngi o nyo kapwan.
027	Kazey kamo a yameyraraten a tao!
028	No si macita nyo si Apolahan a kani Isa kani Yakebo a kano aro a panoyonoywan na so ciring ni Ama ta do to a yamacikaop do italamozong ni Ama ta do to am inyo o tovoin da do pantaw a kapeylavilavi nyo a mapeygazicigit so ngepen nyo a maneneseh.
029	Amyan so aro a nimapo do peycyeylilyan na a macihanghang do italamozong na ni Ama ta do to.
030	O nimacipanownowji a tao am panomanomahen na sira an.
030	O nimacipanomanoma tao am pangain na sira do panowjyan na an.
031	No kano nang am amyan so tao a macyagom do Vadisay a mangay ji Yeso.
031	Maniring sira am, Apyapya o kakaro mo do jya a mangay do matarek a ili.
031	Ta na vovwan ni Helote o na kawakwak jimo.
032	Maniring jira si Yeso am, Mangay nyo ipanci do yakmey votdak ang, ta sicyaraw a ka simaraw am mamozwaw ko so kalamsoyan ni Satan a kapangiwakwak ko so meykeyngeyngen a tao.
032	Ikatlo na araw am pakavosen ko o vazay ko.
033	Tana akman sang am sicyaraw a ka simaraw na ka simakseysaraw na am jyabo kaji ko angayan do Yelosaleng a.
033	Ta do dang o nikawakwakan da no panoyonoywan na so ciring ni Ama ta do to.
033	So ikakman ko sang.
034	Inyo rana tao do Yelosaleng am nyo niwakwak o panoyonoywan na so ciring ni Ama ta do to a nyo kabhebhes jira wakwaken so yana nitovoy ni Ama ta do to a lamlamsoy na jinyo.
034	Ko ikakza o kapahawa ko jinyo do kanginanawan nyo akman so manok a komalopkop so anak na no panid na.
034	Am nyo jyakzan.
035	So peymakarwan na jinyo ni Ama ta do to.
035	Am ko pa ciring jinyo am ji nyo rana cita yaken an, todangay do pancyan nyo no, Azwazwain ta o mai a nitovoy ni Ama ta do to.
