verse	content
001	No kanang am meycyalaklaksa o tao a meysilisilin.
001	Am ori o nipacizasazasag da so ai.
001	Meyratateng am panomanomahen na ni Yeso o kananao na so macinanao jya.
001	Maniring am, Azimanen nyo o iyangay da no tao a macyagom do Vadisay.
001	Ta akmey yapya do cittan sya am beken a manoyong sira an.
002	O taywen rana vazay am abwata o ji meytotwaw.
002	O ji meycicicyan a vazay am akman sang a katenngan da no tao.
003	O taywen nyo a ciring nyo am akmey ciring nyo do maraw, apya amyamizngan da no tao.
003	O ciriciring nyo do kavahayan nyo am ipeylimwang da a patwawen no aro a tao.
004	Ko pa ciring jinyo manga keypong am ji nyo anyaheyan o omwakwak so kataotao nyo a tao an.
004	Ta ji da wakwak o pahad nyo.
004	So ji nyo a mogawi.
005	Ko pa ciring jinyo am sino manoyong a ikanyahey nyo.
005	O ikanyahey nyo am o mahap so pahad nyo a kawalit na pa nya do kararatan.
005	Ori rana am si Ama ta do to ori.
005	So ika iya na no ikanyahey nyo.
006	Jyabo kahamang na jinyo ni Ama ta do to a.
006	Kakwakwan da no likta meyyasasalap ori a na manakem ni Ama ta do to am imanngo kamo.
007	Am ori an, ji nyo anyaheyan.
007	Ta yarakorako o nakenakem na jinyo a kano meyyasasalap.
007	Tana avok nyo am na nimimin rana nivilangan.
008	Ko pa ciring jinyo am omanoyong jyaken do tangain no tao am anoyngan ko ori do tangain ni Ama ta do to a kano aro a tinsi.
009	Omalalas jyaken do tangain no tao am alalasan ko ori do tangain ni Ama ta do to a kano aro a tinsi.
010	Omraherahet jyaken no ciring a Nipamnekan na ni Ama ta do to am mavonas pa ori.
010	Am o omraherahet sya no ciring so Seyzi am to rana meyyonong a jyavonas o akman sang a raraten.
011	Tana rakpen da inyo a yangay do peyneynozyan a kangay da ninyo a pacicin do tangain no panipanirsirngen am ji nyo alawan o ipasapa nyo jira an.
012	Ta nanawen na inyo no Seyzi a mapasapa jira.
013	Amyan do aro a tao so asa a mapacici si Yeso.
013	Maniring am, Mo Mangnanao, ipanci mo pa o kakteh ko a kavonong namen so nimataid ji ama icyalaw an.
014	Maniring si Yeso am, Mo kahakay, sino yamanci nimo a tomeneng jyaken a omvonong so kangangay nyo.
015	Maniring jira am, Azimanen nyo kaji nyo mangagoman so meykamadadayan an.
015	Ta tana meynakem o tao ori am beken a ikapintek na do karawan ori.
016	Meyratateng am mangononong si Yeso so payyaingan na sya.
016	Maniring am, Amyan so asa ka katenngan a tao.
016	Iya rana ori am tey yaro nihakawan na.
017	Manakenakem do onowned na am, Meypanngonngo ko ya, ta jyabo kapakangay no asyasi no nihakawan ko do vahay ko a.
018	No komwan am peyparakwen ko saon o vahay ko a sokzan ko so asyasi no nihakawan ko a kano aro a warawara ko,
019	a kanakenakem ko sya do onowned ko so, Yajyarahet o aro a peymasaodan ko a.
019	O yamasokoz do vahay ko am tana to ko na valivalyat do awawan a kakan so naknakmen am ikongo ikarahet ko pa.
020	Am no maniring si Ama ta do to jya am, Oyod mo kasagpyan a tao.
020	Sicyamahep rana ya am komavos rana o allag no kataotao mo.
