verse	content
001	Nanawen na sira ni Yeso am mangononong so pehngehngayan na so ciring na.
001	Maniring am, Amyan so asa ka tao a nimeymowa so asa lan a potaw.
001	Makarahan am zazacitan na o livolivon na a kapamaring na so pangatesan na so potaw a kapatnek na so tagakal a panitan na so manakaw a tao.
001	Mateyka na am itoro na do tao a vooden da peymowan a kangay na rana do marai a ili.
002	Marateng rana o araraw na no ikazako no asi no kayo am manovoy so asa ka lamlamsoy na mangay mahap so akma ney vonong.
003	Macita da no nimvood so nihakawan na tao o lamlamsoy na am vitkehen da o zagaw na a kabakbak da jya.
003	So nikabo no nimahap na a meysinaoli do nitomovoy sya tao.
004	Makarahan am manovoy pa o mapeymowamowa sya so asa ka lamlamsoy na mangay.
004	Mangay ori am cikcikan da a peyleylaken.
005	Makarahan am manovoy pa so asa ka lamlamsoy na mangay.
005	Mangay ori am zakaten da.
005	So nikamimin da no nitovoy na tao a nibakbakan da a kapakakasi da so karwan da a wakwaken.
006	Ney manowji na am to na rana novoya o ney kaglaw na anak a mangay a macisirsiring do nimvood so nihakawan na, ta manakenakem o mapeymowamowa sya am, Jyabo kaji dasnekan no minapodpod jyaken a.
007	Meysirisiring rana sira o nimvood so hakawan na tao am maniring rana sira am, Iya ya o yaomamoon so nihakawan na.
007	To ta na wakwaka kamoon ta so nihakawan na.
008	Karahan am rakpen da o anak na a kawakwak da sya, kawasik da nya do asked no nihakawan da.
009	Maniring rana si Yeso am, Meypeypanngonngo paro o meyngongyod a mapeymowamowa sya tao.
009	Jyabo kavyay na sira so nimvood so nihakawan na tao a ji na ngaolya jira o peymowamowan na, katoro na nya vooden da no matarek a tao a.
010	Nyo pa jyatenngi o akman sya ciring do Seysyo?
011	O Vato a niwalit da no mapakapya so vahay am yarana meyvoga a ney makdeng na aslet no ai no vahay.
012	So ikanoyong no vazay ni Ama ta do to a mapeyzokab.
013	Makazazap da no panipanirsirngen no tao do Yotay o pakacirngen na jira.
013	Am ori o naknakman da si Yeso a rakpen.
013	Am kanyahey da no aro a tao.
013	Ori o to da rana angai.
014	O tatasa ka tao a macyagom do Vadisay a kano macikagom ji Helote a tao am nipahanhan da sira mangay ji Yeso.
014	Naknakmen da o kapeykala da so malas a ciring na ipatwaw da so kalasan na.
015	Maniring sira ji Yeso am, Mo Mangnanao, namen katenngan imo a yaji mangalalas a tao.
015	Namen katenngan imo a yamapeyyangangay so tao a nanawen, do mo kapeylimwang no ciriciring na ni Ama ta do to.
015	Am pancyan pala jyamen.
015	Manngwa, apya do iwawalam ta o katoro ta do panirsirngen no Loma si Kaysa an?
015	Manngwa, tomoro namen an?
015	No ji namen noro.
016	To na rana tenngi ni Yeso o keyleylamdam da sya.
016	Maniring jira am, Ikongo nyo ileylamdaman jyaken.
016	Inya kamo pala so asa ka nizpi.
016	Ta citahen ko.
017	Karahan am ipanta da so asa ka nizpi.
017	Maniring si Yeso jira am, Sino o asyasing a kano ngaran a yadomket do nizpi eya.
017	Maniring sira am, Si Kaysa.
018	Maniring si Yeso am, No komwan am o monganay ji Kaysa am itoro nyo jya.
018	Akman sang ta o monganay ji Ama ta do to am itoro nyo ji Ama ta do to.
018	Mamizing da o ciring ni Yeso am isavasavak da.
019	O tao a macyagom do Satokay a ji nganoyong do kavyay pa no nimawakwak a tao am mangay sira ji Yeso.
020	Maniring sira am, Mo Mangnanao, o nanao ni Moyse am no mawakwak o tao a kabo no anak na am pasakain no kakteh na o mavakes na a keyyan no komownongan no kakteh na rakeh do karawan.
021	No kakwa am amyan so papito a meyketeketeh.
021	Mapapapen o rakeh jira am abo taodtod na no kawakwak na.
022	Karahan am papenen no tomonton jira.
022	Mawakwak ori am akman sang a abo so taodtod.
022	O ikatlo da am akman sang,
023	a kato da twatontonan a meyketeketeh a mapapapen so mina mavakes no rakeh jira.
023	Am abo taodtod da.
023	Mownay am mawakwak rana o mavakes ang.
024	Manngwa, no marateng o araraw no ikeypirwa mavyay no tao am sino jira ang o manoyong a mapeykahanghangan so sang.
024	Ta nimamimin sira o papito a meyketeketeh ori a nimapasakay sya.
025	Maniring si Yeso jira am, Kamo tey malas an.
025	Ta nyo jyatenngi o Seysyo.
025	Nyo jyatenngi o oyowyat ni Ama ta do to.
026	No si mirwa a mavyay o tao a apo do heseb da am akman sira so tinsi do teyngato a ji macivahavahay.
027	O vazay rana ano mirwa a mavyay o nimawakwak a tao am manngwa, nyo jya nivilangan o vakong ni Moyse do jyasleb a kayo?
027	Maniring ji Moyse si Ama ta do to am, Yaken rana am Tao do to na yaken ni Apolahan a kani Isa kani Yakebo.
028	O peypeypangayan no nang am Tao do to da si Ama ta do to no mavyay a tao a omanoyong jya.
028	Ta o tao rana do tangain ni Ama ta do to am mamimin a mavyay sira.
028	So yanyo ikanoyong a yamalas a manci no kaji da mirwan a mavyay no nimawakwak rana tao.
