verse	content
001	Maniring pa jira si Yeso am, To ko na macitangayan jinyo am o jindep do aneb no amaot no kagling a kangay na meysopo jya am manakaw o akman sang.
002	O somdep do aneb no amaot no kagling am manoyong a mapeyvinyay sya.
003	Iwangan na o aneb no amaot no vinyay na no pamzamzaten da a kasdep na no mapamangamangan so kagling na.
003	Katovilan no kagling na o itawag na jira no mapeyvinyay sira.
003	Teyteyhesahen na sira tawagan a powboten.
004	Powboten na sira am mangay do panoman da mamanong nira kapacihza da jya no kagling na, ta katovilan da o itawag na jira.
005	Ji sira macihza do ji da singkaji so itawag jira, ta ikeywam da, do kaji da makatovilan do igagan na sira.
006	Ipanci na jira ori a pehngehngayan na sya ni Yeso.
006	Am ji da azab o peypeypangayan no ciring na.
007	Am ori o nipancyan na nya jira.
007	Maniring am, To ko na macitangayan jinyo am yaken am akma koy asdesdepan do peyyamaotan so kagling.
008	O manmanma pa ka nyaken a macitarek so ipangnanao am akman sira so manakaw a tao.
008	Am ori o ji da ngamizngi so nanao da no tao.
009	Yaken rana am akma koy asdesdepan.
009	O somdep jyaken am patazadangen ko sira do teyngato.
009	So ikanoyong da tey yapya, to ngonongonong do kasdep da, kapakowbot da a kapakakala da so apyahen da no nakem.
010	O isdep da no manakaw am manakaw sira, kapanwakwak da ambalinas sira.
010	Am o peypeypangayan no ko nyai do teyrahem am ko ipanta inyo so to meyyonong a ikavyay no pahad nyo, kasasaray nyo rana abo so kalahen.
011	Yaken rana am akma koy mapamangamangan so kagling a makapzat do omanop jyaken a tao.
011	Ta mangay o kangay ko no inawan no omanop jyaken a tao.
012	O torwan da mapamangamangan so kagling am ji na pakapya apzatan o kagling, ta ji meyngongyod ori a mapeyvinyay sira.
012	No myan so vozaw a ino a macisngen do kagling am to na rana ngaroi o kagling, a kakan na so kagling a peyvwaken no vozaw a ino.
013	O ikaro da do kagling no torwan da mapamangamangan so kagling am ji meyngongyod a mapeyvinyay sya.
013	Am ori o ji na makakdengi jira apzatan.
014	Yaken rana am akma koy mapamangamangan so kagling a makapzat jira.
014	Si Ama ka nyaken am namen katenngan o kadwan jyamen.
014	Yakman sang o kagling ko yamabwang jyaken.
014	Yaken rana am ikakza ko o kangay ko nira no inawan.
015	O kagling ko a yapa ji macyamaot do jya am mangay ko kalahen sira kapakamizing da so itawag ko jira.
015	So icyakma dey yasa a onongan ko.
016	Ikarilaw na yaken ni Ama.
016	Ta ko ji macimamman o kangay ko no inawan nira.
016	O ikakman na sang am meysinaoli pa jyaken o inawan ko.
