verse	content
001	Makarahan am ipeypalanginan no Seyzi si Yeso a yangay do kabwan no nihakawan no tao a littan ni Satan.
002	Makasikapat 40 so araraw si Yeso a jya nikoman am maliliw na o kakcin na.
003	Ori o nyangay ni Satan ji Yeso.
003	Maniring jya am, No ka manoyong a Anak no Tao do to am pancyan pala o aro a vato a kapeyvaliw na a myanpaw.
004	Tovisan ni Yeso am, O ciring do Seysyo am,
005	Beken a kanehen o ikavyay no tao, ta makdekdeng pa o Ciriciring na ni Ama ta do to a ikavyay no tao.
006	Makarahan am yangay na pa ni Satan si Yeso do Yelosaleng a kangay na nya do toktok na no rako a panaralayan da.
007	Maniring jya am, No ka manoyong a Anak no Tao do to am okso pala do teyrahem ito.
007	Ta o ciring do Seysyo am,
008	Manovoy o Tao do to so tinsi na a mangay omzat jimo.
008	So tazapyan da jimo no lima da kaji na meyzazan no ai mo do vato.
009	Tovisan ni Yeso am, O ciring do Seysyo am, Ji nyo ngileylamdama o Panirsirngen nyo a Tao do to nyo.
010	Am ori o nitanggahan na ni Yeso ni Satan do makarang a tokon a kapacita na no peykamahamahatawan na kano aro a masamasaod no karawan.
011	Maniring si Satan am, No si meylilitod ka amraralay nyaken am to ko na mimina o makakaday a itoro jimo.
012	Tovisan ni Yeso am, Angay rana mo Satan!
012	Ta o ciring do Seysyo am,
013	Iraralay nyo o Panirsirngen a Tao do to nyo.
013	So ika iya na no iraralay nyo.
013	Ta abo o ikararwa na a iraralay nyo an.
014	Makarahan am karwan na rana si Yeso ni Satan a kai no aro a tinsi ni Ama ta do to a somidong sya.
015	Mamizing na ni Yeso si Yowani a nipteng da do pamemtengan am meysinaoli do Cyadidi.
016	Am ji rana meyvahay si Yeso do Nasale, ta nimangay rana a meyvahay do Cyapaynong.
016	O ili rana ori am amyan ori do Sipolon a kado Navotadi a macisngen do rako a meybebneng a ranom a meyngaran so Cyadidi.
017	O icyakman na sang am todey mangononong o ciring no panoyonoywan na so ciring ni Ama ta do to a meyngaran so Isayya.
017	Ta maniring am,
018	O tao do Sipolon a kado Navotadi a macisngen do rako a meybebneng a ranom a kado meyngaran so Yotan a ayo a yanan da no beken a tao do Yotay do Cyadidi am
019	o amyan do yakasarisaryan a manyahey no kawakwak da am macita da rana o na cirain ni Ama ta do to a mapatazadang sira.
020	Nimyapo no kanang o kapeylimwang na rana ni Yeso no nanao na.
020	Maniring am, Karwan nyo o peyraratenan nyo, ta yarana makeykai o yana katalamozong ninyo ni Ama ta do to.
021	Mangonong si Yeso do pasalan no rako a meybebneng a ranom a ngaranan da Cyadidi am macita na o rarwa ka tao a mangahangahahap a ngaranan da si Pite a si Simong a kano kakteh na a meyngaran so Antele a amzoyo no tawaz da.
022	Maniring si Yeso jira am, Macilolo kamo jyaken, ta nanawen ko inyo.
022	So icyakma nyoy mangahahap a tao a mapanop so tao.
023	Mamizing da am to da rana ngaroi o tawaz da a macilolo ji Yeso.
024	Alikey pa o nyalaman na am macita na ni Yeso o anak na ni Sipitay a meyngaran so Yake a kano kakteh na si Yowani a kano ama da a si Sipitay a tomonod so nyayoma da tawaz do tatala da.
024	Macita na sira ni Yeso am tawagan na sira.
025	Nimakeykai sira komaro do tatala da kano ama da a macilolo rana ji Yeso.
026	Nilivolivon ni Yeso o peycyeylilyan na do Cyadidi a kapangnanao na so tao do peyneynozyan da do dang a meylimwang no italamozong na ni Ama ta do to a kapangiwakwak na so meykeyngeyngen a tao do dang.
027	So nipeyyamyamizngan da na do ngaran na ni Yeso do Sidiya.
027	Am ori o nyangayan da no meykeyngeyngen a tao a kano kovotan no kalamsoyan ni Satan a tao a kano mamezamezay a tao a kano ji makapeygonagonay a tao.
027	Nimimin da o akman sang a tao yangay do tangain na.
027	So niteyteyhesan na sira niwakwakan so kataotao.
028	Aro tao a nimapo do Cyadidi a kado Meykasa ngarnan a ili a kado Yelosaleng a kado aro a ili do katovangan no Yotan a ayo a nimacilolo ji Yeso.
