verse	content
001	Karwan na rana ni Yeso do dang a kapeyhavas na do ayo a meyngaran so Yotan a meypangay do Yotay.
001	Macita da sira no aro a tao am meysinsinmo sira do tangain ni Yeso.
001	Akman sang a amnanao sira.
002	O tatasa ka tao a macyagom do Vadisay am mangay sira ji Yeso.
002	Naknakmen da o keyleylamdam da sya.
002	Maniring sira jya am, Ikongo yadomket do iwawalam ta do mahakay a mapakaro so kataned na do vahay.
002	Pancyan pala jyamen.
003	Makarahan am olin na sira pacicin ni Yeso.
003	Maniring jira am, Ikongo o ciring na ni Moyse.
004	Maniring sira am, Apyahen ni Moyse o kapeyvatvatek so vakong a itoro do pakarwen a mavakes a kapya na rana no akman sang a vazay.
005	Maniring si Yeso jira am, O nipadketan na so sang ni Moyse am tey rahet kamo jyapasovoy.
006	Am no kavayo na pa ni Ama ta do to a mangamaog so karawan am nimangamaog so mahakay a kano mavakes.
007	Am ori rana o karwan da na do inyapwan da no mapapapen a tao a matarek so vahay.
008	So icyakma dey yasa ka tao rana meyyaven do vahay.
009	Am ori o jya to meysyai no meyyaven do vahay.
009	Ta nimeysinmo rana sira do tangain ni Ama ta do to.
010	Somdep sira do vahay am malavat da pa o vazay ang no macinanao jya.
011	Maniring si Yeso jira am, O mahakay rana to mapakaro so kataned na do vahay a kapasakay na pa so kadwan am manoyong rana o akman sang a raraten na, do kaji na mapanadnaden so kadwan na do vahay.
012	No togcin o mavakes do mahakay na kangay na someksek do kadwan am raraten o akman sang, do kaji na mapanadnaden so kahanghangan na mahakay.
013	Tatasa ka tao o mangay no kanakan ji Yeso a kapanci da nya a omapwapo sira.
013	Macita da sira no macinanao jya am azahen da sira ioya.
014	Macita na sira ni Yeso o macinanao jya omza sira am maoya o aktokto na.
014	Maniring jira am, Pancyan kamo sira o kanakan a mai jyaken.
014	Ji nyo ngaza sira, ta o italamozong na ni Ama ta do to a tao am akman sira so kanakan eya.
