verse	content
001	Kun an sarong tawo maghabon nin sarong baka o sarong karnero, dangan ini saiyang binuno o ipinabakal, mabayad siya nin limang baka para sa sarong baka o apat na karnero para sa sarong karnero.
002	Dapat niyang bayadan an saiyang hinabon;
002	kun dai siyang ibabayad, siya an ipapabakal bilang oripon tanganing mabayadan niya an saiyang hinabon.
002	Kun an hinabon na hayop, baka, asno o karnero man, buhay pang nakua sa saiya, an sarong hayop babayadan niya nin duwa.
003	Kun bangging nadakop asin nagadan an nagsalakat sa sarong harong, dai sasalaon an nakagadan.
003	Alagad kun aldaw ini nangyari, sisimbagon niya an buhay kan nagadan.
004	Kun an sarong tawo magpasabsab kan saiyang mga hayop sa sarong oma o ubasan o kun binutasan niya an saiyang mga hayop asin nanabsab ini sa oma kan iba, an ano man na naraot sa oma babayadan kan kagsadiri kan hayop;
004	ibabayad niya an pinakamarahay na produkto hale sa saiyang oma o ubasan.
005	Kun an sarong tawo magsulo sa saiyang oma, asin magkanap an kalayo sa kadootan pasiring sa oma kan iba dangan nasulo an tindog pang mga tinanom o an mga inaning tinambak na, an nagsulo mabayad kan gabos na nasulo.
006	Kun ipasaray nin sarong tawo sa saiyang kataed an saiyang kwarta o an ano man na pagrogaring niya, asin hinabon ini sa harong kan nagsaray, mabayad nin doble an mahabon kun siya madakop.
007	Alagad kun dai madakop an mahabon, an nagsaray iaatubang sa Dios tanganing magsumpa na dai niya hinabon an pagrogaring na iwinalat saiya.
008	Sa lambang kaso nin pag-iriwal manongod sa mga pagrogaring arog kan baka, asno, karnero, gubing asin iba pa, an duwang tawo na parehong nagsasabi, Iyo ini an nawawara ko, iaatubang sa Dios.
008	An ipahayag nin Dios na igwang sala, mabayad nin doble sa tunay na kagsadiri.
009	Kun ipaataman nin sarong tawo sa saiyang kapwa an sarong asno, baka, karnero o ano man na hayop, asin ini nagadan o nalugadan o kaya nawara alagad mayo nin nakahiling,
010	an nag-ataman maatubang sa Kagurangnan asin masumpa na dai niya hinabon an hayop.
010	Kun dai hinabon an hayop, matubod an kagsadiri sa sumpa kan nag-ataman asin dai niya ini papabayadon.
011	Alagad kun hinabon saiya an hayop, kaipuhan bayadan niya an kagsadiri.
012	Kun an hayop ginadan nin mga lalaw na hayop, ipapahiling kan nag-ataman an natadang parte kan hayop bilang ebidensya asin dai siya kaipuhan magbayad para sa ginadan na hayop.
013	Kun an sarong tawo nagsubli nin sarong hayop asin ini nalugadan o nagadan na dai an kagsadiri, babayadan ini kan nagsubli.
014	Alagad kun yaon duman an kagsadiri kan mangyari ini, dai na mabayad an nagsubli;
014	kun an hayop inarkila, an arkila iyo na an magigin bayad.
015	Kun matentaran asin madorogan nin sarong lalaki an sarong birhen na dai pa nakatalaan na ikasal, kaipuhan tawan niya ini nin dote dangan papakasalan.
016	Alagad kun habong ipakasal kan ama an saiyang aking babae, an lalaki dapat magtao sa ama kan kantidad na pareho kan dote para sa sarong birhen.
017	Dai nindo pagtugotan na mabuhay an babaeng mangkukulam.
018	Dapat gadanon an siisay man na magdorog sa hayop.
019	Dapat gadanon an siisay man na mag-atang sa arin man na dios-dios, huli ta ako sana, an Kagurangnan , an dapat dolotan nin atang.
020	Dai nindo pagpasakitan o pagdaog-daogon an sarong dayuhan;
020	giromdomon nindo na nagin mga dayuhan man kamo sa Egipto.
021	Dai nindo pagpasakitan an mga babaeng balo o an mga ilo.
022	Kun pasakitan nindo sinda dangan maghagad sinda sako nin tabang, ako, an Kagurangnan , matabang sa sainda.
023	Maaanggot ako asin gagadanon ko kamo sa gera.
023	Mababalo an saindong mga agom asin maiilo an saindong mga aki.
024	Kun kamo magpautang nin kwarta sa mga dukha sa sakong banwaan, dai nindo pag-arogon an ibang parapautang;
024	dai nindo sinda pagpatuboan.
025	Kun kuahon nindo an alikboy nin saindong kapwa bilang sangra, iuli nindo iyan saiya bago magsolnop an aldaw,
026	huli ta iyo sana iyan an gamit niyang tamong na makakapahimbong kan saiyang hawak.
026	Ano pa an gagamiton niya sa pagkatorog?
026	Kun maghagad siya sako nin tabang, dadangogon ko siya huli ta ako maheherakon.
027	Dai kamo maglanghad sa Dios asin dai nindo pagsumpaon an sarong namamayo kan saindong banwaan.
028	Dai nindo pag-abalahon an pagdolot nin mga tinagba kan saindong inani, kan saindong arak asin kan lana na hale sa mga oliba.
029	Itao nindo sakuya an saindong matuang aking lalaki.
030	Itao man nindo sakuya an matua kan saindong mga baka asin mga karnero;
030	pitong aldaw an hayop sa kaibahan nin saiyang ina, dangan sa ikawalong aldaw itao nindo iyan sako.
031	Kamo an sakuyang banwaan, kaya dai nanggad nindo pagkakanon an karne kan arin man na hayop na ginadan nin mga lalaw na hayop;
031	itao nindo iyan sa mga ayam.
