verse	content
001	Dai nahaloy, naosipan si Jose na naghehelang an saiyang ama.
001	Kaya ipinag-iba niya an duwa niyang aki na si Manases saka si Efraim, asin dinalaw ninda si Jacob.
002	Kan maaraman ni Jacob na nagsongko saiya an aki niyang si Jose, nagpirit siyang magtukaw sa higdaan.
003	Sinabihan ni Jacob si Jose, Nagpahiling sako an Makakamhan na Dios duman sa Luz, sa daga nin Canaan asin benendisyonan ako.
004	Sinabihan niya akong, Tatawan taka nin dakul na aki tanganing magin dakul na nasyon an saimong mga kapagarakian; itatao ko sa sainda an dagang ini bilang sadiri ninda sagkod pa man.
005	Nagpadagos si Jacob, Jose, an duwa mong aking namundag digdi sa Egipto bago ako nagdigdi, sadiri ko; mga aki ko si Efraim saka si Manases, siring na mga aki ko si Ruben asin si Simeon.
006	Kun magkaaki ka pa, sinda bako nang sadiri ko, kaya an saindang mamanahon mapapasainda huli ki Efraim asin ki Manases.
007	Ginigibo ko ini huli ki Rachel na saimong ina.
007	Kan maghale ako sa Mesopotamia, nagadan si Rachel duman sa daga nin Canaan harani sa Efrat.
007	Ipinagmondo ko nin marahay an saiyang kagadanan.
007	Duman ko siya ilinubong sa tampi kan dalan pasiring sa Efrat.
007	An lugar na ini midbid ngunyan sa ngaran na Betlehem.
008	Kan mahiling ni Jacob an duwang aki ni Jose, naghapot siya, Siisay an mga aking ini?
009	Nagsimbag si Jose, Sinda an sakong mga aki na itinao nin Dios sako digdi sa Egipto.
010	Nagsabi si Jacob, Irani mo sinda sako tanganing mabendisyonan ko.
011	Maluya na an paghiling ni Jacob huli kan saiyang edad asin dai na siya nakakamaan nin marahay.
011	Irinani saiya ni Jose an mga aki asin an mga ini saiyang kinugos saka hinadokan.
012	Sinabihan ni Jacob si Jose, Dai ako naghohona na mahiling ko pa ika alagad itinugot nin Dios na mahiling ko giraray ika sagkod an saimong mga aki.
013	Dangan hinale ni Jose an mga aki sa pagkakatukaw ninda sa tabay ni Jacob asin nagdapa siya sa atubang ni Jacob.
014	Ibinugtak ni Jose si Efraim sa wala ni Jacob asin si Manases sa too.
015	Alagad pinagkrus ni Jacob an saiyang mga kamot, asin ibinabaw an too niyang kamot sa payo ni Efraim, an mas aki sa duwa, asin an wala niyang kamot sa ibabaw kan payo ni Manases, an matua.
016	Dangan benendisyonan niya si Jose
017	Bendisyonan logod an mga aking ini nin Dios na pinaglingkodan kan sakong mga magurang na si Abraham asin si Isaac!
018	Bendisyonan logod an mga aking ini nin Dios na nangenot sako sagkod ngunyan!
019	Bendisyonan logod an mga aking ini kan anghel na nagligtas sako sa gabos na maraot!
020	Huli sa mga aking ini, mabuhay logod an sakong ngaran asin an ngaran kan sakong mga magurang na si Abraham asin si Isaac!
021	Magkaigwa logod sinda nin dakul na aki, asin dakul na kapagarakian!
022	Nagraot an boot ni Jose kan mahiling niyang ibinabaw ni Jacob an toong kamot sa payo ni Efraim; kaya kinua niya an kamot kan saiyang ama tanganing ibabaw sa payo ni Manases.
023	Nagsabi si Jose sa saiyang ama, Bakong arog kaiyan, ama ko.
023	Iyo ini an matua; sa saiyang payo mo ibugtak an too mong kamot.
024	Alagad nagsayuma an saiyang ama, na nagsabing, Aram ko, aki ko, aram ko.
024	Magigin sarong dakulang banwaan man si Manases.
024	Alagad orog na magigin dakula an ngohod niyang tugang, asin an saiyang mga kapagarakian magigin dakulang mga nasyon.
025	Kaya kan aldaw na idto, benendisyonan niya sinda na nagsabi, Gagamiton kan mga Israelita an saindong mga ngaran kun sinda mabendisyon.
025	Masabi sinda, Gibohon ka logod nin Dios siring ki Efraim saka ki Manases.
025	Sa paaging ini pinaenot ni Jacob si Efraim ki Manases.
026	Dangan nagsabi si Jacob, Jose, madali na akong magadan, alagad iibahan ka nin Dios asin ibabalik ka niya sa daga kan saimong mga ginikanan.
027	Itatao ko saimo, asin bako sa mga tugang mo, an Shekem, an matubang na daga na sakong kinua sa mga Amoreo sa paagi kan sakong espada asin pana.
