verse	content
001	Subalit sinabi ng Panginoon kay Moises, Ngayo'y makikita mo kung ano ang gagawin ko kay Faraon, sapagkat sa pamamagitan ng makapangyarihang kamay ay kanyang paaalisin sila, at sa pamamagitan ng isang makapangyarihang kamay ay kanyang palalayasin sila sa kanyang lupain.
002	Sinabi ng Diyos kay Moises, Ako ang Panginoon .
003	Ako'y nagpakita kay Abraham, kay Isaac, at kay Jacob bilang Diyos na Makapangyarihan sa lahat;
003	ngunit hindi ako nagpakilala sa kanila sa pamamagitan ng aking pangalang Ang Panginoon .
004	Akin ding itinatag ang aking tipan sa kanila na ibibigay ko sa kanila ang lupain ng Canaan, ang lupain na kung saan sila'y nakipanirahan.
005	Bukod dito'y aking narinig ang daing ng mga anak ni Israel na inaalipin ng mga Ehipcio at aking naalala ang aking tipan.
006	Kaya't sabihin mo sa mga anak ni Israel, Ako ang Panginoon at aking ilalabas kayo sa ilalim ng mga pasanin ng mga Ehipcio, at aking hahanguin kayo sa pagkaalipin sa kanila, at aking tutubusin kayo na may nakaunat na kamay at may mga dakilang kahatulan.
007	Kayo'y aking aariing aking bayan at ako'y magiging Diyos ninyo at inyong malalaman na ako'y Panginoon ninyong Diyos na nagpalaya sa inyo sa pagpapahirap ng mga Ehipcio.
008	Dadalhin ko kayo sa lupain na aking ipinangakong ibibigay kina Abraham, Isaac, at Jacob;
008	at aking ibibigay ito sa inyo bilang pamana.
008	Ako ang Panginoon .
009	Gayon ang sinabi ni Moises sa mga anak ni Israel;
009	subalit hindi sila nakinig kay Moises dahil sa panlulupaypay at sa malupit na pagkaalipin.
010	Ang Panginoon ay nagsalita kay Moises,
011	Pumasok ka, sabihin mo kay Faraon na hari ng Ehipto na kanyang pahintulutang umalis sa lupain niya ang mga anak ni Israel.
012	Ngunit si Moises ay nagsalita sa Panginoon , Ang mga anak ni Israel ay hindi nakinig sa akin;
012	paano ngang makikinig si Faraon sa akin, ako na isang di-mahusay na tagapagsalita?
013	Subalit ang Panginoon ay nagsalita kay Moises at kay Aaron, at pinagbilinan sila tungkol sa mga anak ni Israel, at kay Faraon na hari ng Ehipto, upang ilabas ang mga anak ni Israel sa lupain ng Ehipto.
014	Ito ang mga puno sa mga sambahayan ng kanilang mga ninuno: ang mga anak ni Ruben na panganay ni Israel: si Hanoc, si Fallu, si Hesron, at si Carmi.
014	Ito ang mga angkan ni Ruben.
015	Ang mga anak ni Simeon: si Jemuel, si Jamin, si Ohad, si Jakin, si Zohar, at si Shaul na anak sa isang babaing taga-Canaan;
015	ito ang mga angkan ni Simeon.
016	Ito ang mga pangalan ng mga anak ni Levi ayon sa kanilang salinlahi: si Gershon, si Kohat, at si Merari, at ang mga naging taon ng buhay ni Levi ay isang daan at tatlumpu't pitong taon.
017	Ang mga anak ni Gershon: sina Libni at Shimei, ayon sa kani-kanilang angkan.
018	Ang mga anak ni Kohat: sina Amram, Izar, Hebron, at Uziel, ang mga naging taon ng buhay ni Kohat ay isang daan at tatlumpu't tatlong taon.
019	Ang mga anak ni Merari: sina Mahli at Musi.
019	Ito ang mga sambahayan ng mga Levita ayon sa kanilang salinlahi.
020	Naging asawa ni Amram si Jokebed na kapatid na babae ng kanyang ama, at ipinanganak nito sa kanya si Aaron at si Moises, at ang mga naging taon ng buhay ni Amram ay isang daan at tatlumpu't pitong taon.
021	Ang mga anak ni Izar: si Kora, si Nefeg, at si Zicri.
022	Ang mga anak ni Uziel: sina Misael, Elzafan, at Sitri.
023	Naging asawa ni Aaron si Eliseba, na anak ni Aminadab, na kapatid na babae ni Naashon;
023	at ipinanganak nito sa kanya sina Nadab, Abihu, Eleazar, at Itamar.
024	Ang mga anak ni Kora: sina Asir, Elkana, at Abiasaf;
024	ito ang mga angkan ng mga Korahita.
025	Si Eleazar na anak ni Aaron ay nakapag-asawa sa isa sa mga anak ni Putiel;
025	at ipinanganak nito si Finehas.
025	Ito ang mga ulo sa mga sambahayan ng mga ama ng mga Levita ayon sa kanilang mga angkan.
026	Ang mga ito'y ang Aaron at Moises na siyang pinagbilinan ng Panginoon Ilabas ninyo ang mga anak ni Israel sa lupain ng Ehipto ayon sa kanilang mga hukbo.
027	Sila ang mga nagsalita kay Faraon na hari ng Ehipto, upang ilabas ang mga anak ni Israel sa Ehipto, ang Moises at ang Aaron na ito.
028	At nang araw na magsalita ang Panginoon kay Moises sa lupain ng Ehipto,
029	nagsalita ang Panginoon kay Moises, Ako ang Panginoon ;
029	sabihin mo kay Faraon na hari ng Ehipto ang lahat ng aking sinasabi sa iyo.
030	Ngunit sinabi ni Moises sa Panginoon , Yamang ako'y di-mahusay magsalita, bakit makikinig si Faraon sa akin?
