verse	content
001	Yumakap si Jose sa kanyang ama, umiyak sa harapan niya, at hinalikan niya.
002	Iniutos ni Jose sa kanyang mga manggagamot na naglilingkod sa kanya na embalsamuhin ang kanyang ama, at inembalsamo ng mga manggagamot si Israel.
003	Gumugol sila ng apatnapung araw na siyang kailangan upang matupad ang pag-iimbalsamo.
003	At ang mga Ehipcio ay tumangis para sa kanya ng pitumpung araw.
004	Nang makaraan na ang mga araw ng kanyang pagtangis, si Jose ay nagsalita sa sambahayan ng Faraon, Kung ngayo'y nakatagpo ako ng biyaya sa inyong paningin ay sabihin ninyo sa pandinig ni Faraon
005	Pinanumpa ako ng aking ama, na sinasabi, Ako'y malapit nang mamatay; ililibing mo ako doon sa libingan na aking hinukay para sa akin sa lupain ng Canaan.
005	Kaya't ngayon ay nakikiusap ako na pahintulutan ninyo akong umalis, at ilibing ko ang aking ama, at muli akong babalik.
006	Sinabi ng Faraon, Umalis ka, at ilibing mo ang iyong ama, ayon sa kanyang ipinasumpa sa iyo.
007	Kaya't umalis si Jose upang ilibing ang kanyang ama.
007	Kasama niyang umalis ang lahat ng lingkod ng Faraon, ang mga matatandang pinuno sa kanyang sambahayan, ang lahat ng matatandang pinuno sa lupain ng Ehipto;
008	ang buong sambahayan ni Jose, ang kanyang mga kapatid, at ang sambahayan ng kanyang ama.
008	Tanging ang kanilang mga anak lamang, mga kawan, at bakahan, ang iniwan nila sa lupain ng Goshen.
009	Umahong kasama niya ang mga karwahe at mga nangangabayo.
009	Iyon ay isang napakalaking pangkat.
010	Sila'y nakarating hanggang sa giikan sa Atad na nasa kabilang ibayo ng Jordan; at doo'y tumangis sila nang malakas at napakatindi.
010	Kanyang ipinagluksa ang kanyang ama sa loob ng pitong araw.
011	Nang makita ng mga Cananeo na nakatira sa lupaing iyon ang pagtangis sa giikan sa Atad, ay kanilang sinabi, Ito'y isang napakalaking panaghoy para sa Ehipcio, kaya't ang pangalang itinawag dito ay Abel-mizraim, ito ay nasa kabilang ibayo ng Jordan.
012	Ginawa sa kanya ng kanyang mga anak ang ayon sa iniutos sa kanila.
013	Dinala siya ng kanyang mga anak sa lupain ng Canaan, at inilibing siya sa yungib ng Macpela sa parang na binili ni Abraham upang maging libingan, mula kay Efron na Heteo, sa tapat ng Mamre.
014	Pagkatapos niyang mailibing ang kanyang ama, bumalik si Jose sa Ehipto, kasama ang kanyang mga kapatid at ang lahat ng umalis na kasama niya sa paglilibing sa kanyang ama.
015	Nang makita ng mga kapatid ni Jose na ang kanilang ama'y patay na, ay kanilang sinabi, Baka si Jose ay may galit sa atin, at tayo'y tiyak na gantihan sa lahat ng kasamaang ginawa natin sa kanya.
016	Kaya't ipinasabi nila kay Jose, Iniutos ng iyong ama bago namatay, na sinasabi,
017	Ganito ang inyong sasabihin kay Jose: Hinihiling ko na ipatawad mo ang pagkakasala ng iyong mga kapatid, at ang kanilang pagkakamali sapagkat sila'y gumawa ng kasamaan sa iyo.
017	Hinihiling namin na ipatawad mo ang pagkakasala ng mga lingkod ng Diyos ng iyong ama.
017	Si Jose ay umiyak nang sila ay magsalita sa kanya.
018	Ang kanyang mga kapatid ay lumapit at nagpatirapa sa harapan niya at kanilang sinabi, Narito, kami ay iyong mga alipin.
019	Subalit sinabi ni Jose sa kanila, Huwag kayong matakot.
019	Sapagkat ako ba ay nasa lugar ng Diyos?
020	Kayo, kayo'y nagnasa ng masama laban sa akin, ngunit inilagay ng Diyos para sa kabutihan, upang mangyari ang gaya sa araw na ito, upang mapanatiling buhy ang napakaraming tao.
021	Kaya't huwag kayo ngayong matakot; pakakainin ko kayo at ang inyong mga anak.
021	Kanya silang inaliw at nagsalitang may kabaitan sa kanila.
022	Si Jose ay nanirahan sa Ehipto, siya at ang sambahayan ng kanyang ama; at si Jose ay nabuhay ng isandaan at sampung taon.
023	Nakita ni Jose ang mga anak ni Efraim hanggang sa ikatlong salinlahi; gayundin ang mga anak ni Makir na anak ni Manases ay ipinanganak sa mga tuhod ni Jose.
024	At sinabi ni Jose sa kanyang mga kapatid, Ako'y malapit nang mamatay; ngunit kayo'y tiyak na dadalawin ng Diyos, at dadalhin kayo mula sa lupaing ito hanggang sa lupain na kanyang ipinangako kina Abraham, Isaac at Jacob.
025	Pagkatapos ay pinanumpa ni Jose ang mga anak ni Israel, na sinasabi, Kapag dinalaw kayo ng Diyos, dadalhin ninyo ang aking mga buto mula rito.
026	Kaya't namatay si Jose sa gulang na isandaan at sampung taon; at kanilang inembalsamo siya, at siya'y inilagay sa isang kabaong sa Ehipto.
