verse	content
001	Nanirahan si Jacob sa lupain kung saan tumira ang kanyang ama, sa lupain ng Canaan.
002	Ito ang salaysay tungkol sa pamilya ni Jacob: Si Jose, na may labimpitong taong gulang, ay nagpapastol ng kawan kasama ng kanyang mga kapatid.
002	Siya ay kasama ng mga anak nina Bilha at Zilpa, na mga asawa ng kanyang ama;
002	at ibinalita ni Jose sa kanilang ama ang kasamaan nila.
003	Minahal ni Israel si Jose nang higit kaysa lahat niyang anak, sapagkat siya ang anak ng kanyang katandaan at siya'y gumawa ng isang mahabang damit na kanyang suot.
004	Nakita ng kanyang mga kapatid na siya'y minahal ng kanilang ama nang higit kaysa lahat niyang mga kapatid;
004	at siya'y kinapootan nila at hindi sila nakipag-usap nang payapa sa kanya.
005	Minsan ay nanaginip si Jose at nang isalaysay niya ito sa kanyang mga kapatid, lalo pa silang napoot sa kanya.
006	Sinabi niya sa kanila, Pakinggan ninyo ngayon itong aking napanaginip.
007	Tayo'y nagtatali ng mga bigkis ng trigo sa bukid, nang tumayo ang aking bigkis at tumindig nang matuwid.
007	At ang inyong mga bigkis ay pumalibot at yumuko sa aking bigkis.
008	Sinabi sa kanya ng kanyang mga kapatid, Maghahari ka ba sa amin o mamamahala sa amin?
008	At lalo pa silang napoot sa kanya dahil sa kanyang mga panaginip at mga salita.
009	Nagkaroon pa siya ng ibang panaginip at isinalaysay sa kanyang mga kapatid, at sinabi, Ako'y nagkaroon ng isa pang panaginip: ang araw, ang buwan, at ang labing-isang bituin ay yumuko sa akin.
010	Subalit nang kanyang isalaysay ito sa kanyang ama at mga kapatid, siya ay pinagalitan ng kanyang ama, at sinabi sa kanya, Ano itong iyong napanaginip?
010	Tunay bang ako, ang iyong ina, at ang iyong mga kapatid ay yuyukod sa lupa sa harap mo?
011	At ang kanyang mga kapatid ay nainggit sa kanya, subalit pinag-isipan ng kanyang ama ang bagay na iyon.
012	Umalis ang kanyang mga kapatid upang pastulin ang kawan ng kanilang ama sa Shekem.
013	Sinabi ni Israel kay Jose, Hindi ba nagpapastol ng kawan sa Shekem ang iyong mga kapatid?
013	Halika, at isusugo kita sa kanila.
013	Sinabi niya sa kanya, Narito ako.
014	Sinabi niya sa kanya, Humayo ka, tingnan mo kung mabuti ang kalagayan ng iyong mga kapatid at ng kawan, at balitaan mo ako.
014	Siya'y kanyang isinugo mula sa libis ng Hebron, at dumating siya sa Shekem.
015	Nakita siya ng isang tao na gumagala sa parang at siya'y tinanong ng taong iyon, Anong hinahanap mo?
016	At sinabi niya, Hinahanap ko ang aking mga kapatid;
016	hinihiling ko sa iyo na sabihin mo sa akin kung saan sila nagpapastol.
017	Sinabi ng tao, Umalis na sila dito, sapagkat narinig kong sinabi nila, Tayo na sa Dotan.
017	Sinundan ni Jose ang kanyang mga kapatid, at natagpuan niya sila sa Dotan.
018	Kanilang natanawan siya sa malayo, at bago siya nakalapit sa kanila ay nagsabwatan sila laban sa kanya na siya'y patayin.
019	At sinabi nila sa isa't isa, Tingnan ninyo, dumarating ang mahilig managinip.
020	Halikayo, patayin natin siya at itapon natin sa isa sa mga balon, at ating sasabihin, Nilapa siya ng isang masamang hayop;
020	at tingnan natin kung anong mangyayari sa kanyang mga panaginip.
021	Subalit nang ito ay narinig ni Ruben, kanyang iniligtas siya sa kanilang mga kamay, at sinabi, Huwag nating patayin.
022	Sinabi ni Ruben sa kanila, Huwag kayong magpadanak ng dugo.
022	Ihulog ninyo siya sa balong ito na nasa ilang, subalit huwag ninyong pagbuhatan ng kamay;
022	upang siya'y kanyang mailigtas sa kanilang kamay at maibalik sa kanyang ama.
023	Nang dumating si Jose sa kanyang mga kapatid, siya'y kanilang hinubaran ng kanyang mahabang damit na kanyang suot.
024	Kanilang sinunggaban siya at inihulog sa balon.
024	Ang balon ay tuyo at walang lamang tubig.
025	Pagkatapos ay umupo sila upang kumain ng tinapay;
025	at sa pagtingin nila ay nakita nila ang isang pulutong na mga Ismaelita na nanggaling sa Gilead kasama ang kanilang mga kamelyo at may dalang mga pabango, mga mabangong langis, at mga mira na kanilang dadalhin sa Ehipto.
026	At sinabi ni Juda sa kanyang mga kapatid.
026	Anong ating mapapakinabang kung patayin natin ang ating kapatid, at ilihim ang kanyang dugo?
027	Halikayo, atin siyang ipagbili sa mga Ismaelita, at huwag natin siyang pagbuhatan ng kamay, sapagkat siya'y ating kapatid, at ating laman.
027	At pinakinggan siya ng kanyang mga kapatid.
028	Dumaan ang mga mangangalakal na mga Midianita;
028	at kanilang iniahon si Jose sa balon, at siya'y ipinagbili sa mga Ismaelita sa halagang dalawampung pirasong pilak.
028	At dinala nila si Jose sa Ehipto.
029	Nang bumalik si Ruben sa balon at makitang si Jose ay wala na sa balon, kanyang pinunit ang kanyang mga suot.
030	Siya'y nagbalik sa kanyang mga kapatid, at kanyang sinabi, Wala ang bata;
030	at ako, saan ako pupunta?
031	Kaya't kanilang kinuha ang mahabang damit ni Jose, at sila'y pumatay ng isang lalaking kambing, at kanilang inilubog ang mahabang damit sa dugo.
032	Kanilang ipinadala ang mahabang damit na kanyang suot sa kanilang ama, at kanilang sinabi, Ito'y aming natagpuan, kilalanin mo kung ito'y mahabang damit ng iyong anak o hindi.
033	Nakilala niya ito kaya't kanyang sinabi, Ito nga ang mahabang damit ng aking anak!
033	Sinakmal siya ng isang mabangis na hayop;
033	tiyak na siya'y nilapa.
034	Pinunit ni Jacob ang kanyang mga suot, at nilagyan niya ng damit-sako ang kanyang mga balakang, at ipinagluksa ng maraming araw ang kanyang anak.
035	Lahat ng kanyang mga anak na lalaki at babae ay nagtangkang siya'y aliwin;
035	subalit tumanggi siyang maaliw, at kanyang sinabi, Lulusong akong tumatangis para sa aking anak hanggang sa Sheol.
035	At tinangisan siya ng kanyang ama.
036	Samantala, ipinagbili siya ng mga Midianita sa Ehipto kay Potifar, isang pinuno ni Faraon na kapitan ng bantay.
