verse	content
001	At sinabi ng Panginoon kay Noe, Ikaw at ang iyong buong sambahayan ay sumakay sa daong sapagkat nakita kong ikaw lamang ang matuwid sa harap ko sa lahing ito.
002	Kumuha ka ng tigpipito sa bawat malinis na hayop, lalaki at babae; at dalawa sa mga hayop na hindi malinis, lalaki at babae.
003	Kumuha ka ng tigpipito sa mga ibon sa himpapawid, lalaki at babae; upang panatilihing buhy ang kanilang uri sa ibabaw ng lupa.
004	Sapagkat pagkaraan ng pitong araw, magpapaulan ako sa ibabaw ng lupa ng apatnapung araw at apatnapung gabi.
004	Aking pupuksain ang lahat ng may buhay na aking nilikha sa balat ng lupa.
005	At ginawa ni Noe ang ayon sa lahat ng iniutos sa kanya ng Panginoon .
006	Si Noe ay animnaraang taon nang ang baha ng tubig ay dumating sa lupa.
007	At sumakay sa daong si Noe at ang kanyang mga anak, ang kanyang asawa, at ang mga asawa ng kanyang mga anak upang umiwas sa tubig ng baha.
008	Sa mga hayop na malinis, at sa mga hayop na hindi malinis, at sa mga ibon at sa bawat gumagapang sa ibabaw ng lupa,
009	ay dala-dalawa, lalaki at babae, pumasok sa daong kasama ni Noe, ayon sa iniutos ng Diyos kay Noe.
010	Pagkaraan ng pitong araw, ang tubig ng baha ay umapaw sa lupa.
011	Sa ikaanimnaraang taon ng buhay ni Noe, sa ikalabimpitong araw ng ikalawang buwan, nang araw na iyon, umapaw ang lahat ng bukal mula sa malaking kalaliman, at ang mga bintana ng langit ay nabuksan.
012	Umulan sa ibabaw ng lupa sa loob ng apatnapung araw at apatnapung gabi.
013	Nang araw ding iyon, pumasok sa daong si Noe, sina Sem, Ham, at Jafet na mga anak ni Noe, ang asawa ni Noe, at ang tatlong asawa ng kanyang mga anak na kasama nila,
014	sila, at bawat mailap na hayop ayon sa kani-kanilang uri, bawat maamong hayop ayon sa kani-kanilang uri, bawat gumagapang sa ibabaw ng lupa ayon sa kanilang uri, at bawat ibon ayon sa kanilang uri, lahat ng sari-saring ibon.
015	Sila'y sumakay sa daong, kasama ni Noe, dala-dalawa ang lahat ng hayop na may hininga ng buhay.
016	Ang mga sumakay ay lalaki at babae ng lahat ng laman, pumasok sila gaya ng iniutos sa kanya ng Diyos.
016	At siya'y ikinulong ng Panginoon sa loob.
017	Tumagal ang baha ng apatnapung araw sa ibabaw ng lupa.
017	Lumaki ang tubig at lumutang ang daong, at ito'y tumaas sa ibabaw ng lupa.
018	Dumagsa ang tubig at lumaki nang husto sa ibabaw ng lupa, at lumutang ang daong sa ibabaw ng tubig.
019	At dumagsa ang tubig sa ibabaw ng lupa at inapawan ang lahat ng matataas na mga bundok na nasa silong ng langit.
020	Ang tubig ay umapaw sa mga bundok sa taas na labinlimang siko.
021	At namatay ang lahat ng laman na gumagalaw sa ibabaw ng lupa: ang mga ibon, mga maamong hayop, mga mailap na hayop, bawat gumagapang sa ibabaw ng lupa, at lahat ng tao.
022	Ang bawat may hininga ng buhay sa kanilang ilong na nasa lupang tuyo ay namatay.
023	Namatay ang bawat may buhay na nasa ibabaw ng lupa: ang tao, hayop, ang mga gumagapang, at ang mga ibon sa himpapawid.
023	Sila'y nalipol sa lupa.
023	Tanging si Noe at ang mga kasama niya sa daong ang nalabi.
024	Tumagal ang tubig sa ibabaw ng lupa ng isandaan at limampung araw.
