verse	content
001	Ang Panginoon ay nagpakita kay Abraham sa may punong ensina ni Mamre habang siya'y nakaupo nang kainitan ang araw sa pintuan ng tolda.
002	Itinaas niya ang kanyang paningin at nakita ang tatlong lalaki na nakatayo na malapit sa kanya.
002	Nang sila'y kanyang makita, tumakbo siya upang sila'y salubungin mula sa pintuan ng tolda, at yumuko siya sa lupa.
003	At sinabi, Panginoon ko, kung ako'y nakatagpo ng biyaya sa inyong paningin ay hinihiling ko sa inyo na huwag mong lampasan ang iyong lingkod.
004	Hayaan mong dalhan ko kayo rito ng kaunting tubig, at maghugas kayo ng inyong mga paa, at magpahinga kayo sa lilim ng kahoy.
005	Kukuha ako ng kaunting tinapay upang makapagpalakas sa inyo, at pagkatapos ay magpatuloy na kayo, yamang kayo'y pumarito sa inyong lingkod.
005	Kaya't sinabi nila, Gawin mo ang ayon sa iyong sinabi.
006	Si Abraham ay nagmadaling pumunta sa tolda ni Sara, at sinabi, Dali!
006	Maghanda ka ng tatlong takal ng mainam na harina, masahin mo at gawing mga tinapay.
007	At tumakbo si Abraham sa bakahan at kumuha ng isang bata at malusog na baka, at ibinigay sa alipin na nagmamadaling inihanda ito.
008	Kinuha niya ang mantekilya, gatas, at ang bakang inihanda niya, at inihain sa harapan nila.
008	Siya'y tumayo sa tabi nila sa lilim ng punungkahoy samantalang sila'y kumakain.
009	At sinabi nila sa kanya, Nasaan si Sara na iyong asawa?
009	At sinabi niya Naroon siya sa tolda.
010	At sinabi ng isa, Ako ay tiyak na babalik sa iyo sa tamang panahon, at si Sara na iyong asawa ay magkakaanak ng isang lalaki.
010	Si Sara noon ay nakikinig sa may pintuan ng tolda na nasa likuran niya.
011	Sina Abraham at Sara ay kapwa matanda na at lipas na sa panahon.
011	Si Sara ay hindi na dinadatnan ng tulad ng likas sa mga babae.
012	Nagtawa si Sara sa kanyang sarili, na sinasabi, Pagkatapos na ako'y tumanda at matanda na rin ang asawa ko, magkakaroon pa ba ako ng kasiyahan?
013	At sinabi ng Panginoon kay Abraham, Bakit tumawa si Sara, na sinasabi, Tunay kayang ako'y manganganak, kahit matanda na ako?
014	Mayroon bang anumang bagay na napakahirap sa Panginoon ?
014	Sa takdang panahon ay babalik ako sa iyo, sa tamang panahon, at si Sara ay magkakaanak ng isang lalaki.
015	Subalit nagkaila si Sara, na sinasabi, Hindi ako tumawa, sapagkat siya'y natakot.
015	Ngunit sinabi ng Panginoon , Hindi.
015	Ikaw ay talagang tumawa.
016	Tumindig mula roon ang mga lalaki at tumingin sa dakong Sodoma;
016	at sinamahan sila ni Abraham upang ihatid sila sa daan.
017	At sinabi ng Panginoon , Ililihim ko ba kay Abraham ang aking gagawin;
018	yamang si Abraham ay magiging isang dakila at makapangyarihang bansa, at ang lahat ng bansa sa lupa ay pagpapalain sa pamamagitan niya?
019	Hindi, sapagkat siya'y aking pinili upang kanyang tagubilinan ang kanyang mga anak at sambahayan pagkamatay niya, na maingatan ang daan ng Panginoon sa pamamagitan ng paggawa ng kabanalan at kahatulan;
019	upang maibigay ng Panginoon kay Abraham ang ipinangako niya sa kanya.
020	Sinabi ng Panginoon , Ang sigaw laban sa Sodoma at Gomorra ay malakas, at sapagkat ang kasalanan nila ay napakalubha,
021	at bababa ako ngayon at titingnan ko kung ginawa nga nila ang ayon sa sigaw na dumating sa akin;
021	at kung hindi ay aking malalaman.
022	At ang mga lalaki ay lumayo mula roon at nagtungo sa Sodoma samantalang si Abraham ay nanatiling nakatayo sa harapan ng Panginoon .
023	Lumapit si Abraham at nagsabi, Ang mga banal ba ay iyong lilipuling kasama ng mga masama?
024	Halimbawang may limampung banal sa loob ng bayan;
024	lilipulin mo ba at di mo patatawarin ang lugar na iyon alang-alang sa limampung banal na nasa loob noon?
025	Malayong gagawa ka ng ganito, na ang banal ay iyong pataying kasama ng masama, anupa't ang banal ay makatulad sa masama!
025	Malayong mangyari iyan!
025	Di ba gagawa ng matuwid ang Hukom ng buong mundo?
026	At sinabi ng Panginoon, Kung makatagpo ako sa Sodoma ng limampung banal sa loob ng bayan, patatawarin ko ang buong lugar na iyon alang-alang sa kanila.
027	Sumagot si Abraham, at nagsabi, Mangangahas akong magsalita sa Panginoon, akong alabok at abo lamang.
028	Kung sakaling magkukulang ng lima sa limampung banal, lilipulin mo ba ang buong bayan dahil sa limang kulang?
028	At sinabi niya, Hindi ko lilipulin kung makatagpo ako roon ng apatnapu't lima.
029	At siya'y muling nagsalita sa kanya, at nagsabi, Halimbawang may matatagpuang apatnapu.
029	At sinabi niya, Hindi ko gagawin alang-alang sa apatnapu.
030	Pagkatapos ay sinabi niya, O huwag sanang magalit ang Panginoon, at ako'y magsasalita.
030	Kung sakaling may matatagpuan doong tatlumpu.
030	At sinabi niya, Hindi ko gagawin kung makakatagpo ako roon ng tatlumpu.
031	At kanyang sinabi, Ako'y mangangahas magsalita sa Panginoon.
031	Kung sakaling may matatagpuan doong dalawampu.
031	At sinabi niya, Hindi ko lilipulin alang-alang sa dalawampu.
032	Pagkatapos ay sinabi niya, O huwag magalit ang Panginoon at magsasalita na lamang akong minsan;
032	kung sakaling may matatagpuan doong sampu.
032	At sinabi niya, Hindi ko lilipulin alang-alang sa sampu.
033	At umalis ang Panginoon pagkatapos na makipag-usap kay Abraham at si Abraham ay nagbalik sa kanyang lugar.
