verse	content
001	Sinabi ng Diyos kay Jacob, Tumayo ka, umahon ka sa Bethel, at doon ka manirahan.
001	Gumawa ka roon ng isang dambana para sa Diyos na nagpakita sa iyo nang ikaw ay tumatakas mula sa iyong kapatid na si Esau.
002	Kaya't sinabi ni Jacob sa kanyang sambahayan, at sa lahat niyang kasama, Alisin ninyo ang mga banyagang diyos na nasa inyo, at maglinis kayo ng inyong sarili, at palitan ninyo ang inyong mga suot.
003	Tayo'y umahon sa Bethel;
003	at gagawa ako roon ng dambana para sa Diyos na sumagot sa akin sa araw ng aking kabalisahan at naging kasama ko saanman ako nagtungo.
004	Kaya ibinigay nila kay Jacob ang lahat ng mga banyagang diyos na nasa kanilang kamay at ang mga hikaw na nasa kanilang mga tainga;
004	at itinago iyon ni Jacob sa ilalim ng punong ensina na malapit sa Shekem.
005	Habang sila'y naglalakbay, ang matinding takot sa Diyos ay dumating sa mga bayang nasa palibot nila, at hindi nila hinabol ang mga anak ni Jacob.
006	Dumating si Jacob sa Luz na siyang Bethel, na nasa lupain ng Canaan, siya at ang lahat ng mga taong kasama niya.
007	Nagtayo siya roon ng isang dambana at tinawag niya ang lugar na iyon na El-bethel;
007	sapagkat ang Diyos ay nagpakita sa kanya roon, nang siya'y tumakas mula sa kanyang kapatid.
008	Namatay si Debora na yaya ni Rebecca, at inilibing sa paanan ng Bethel, sa ilalim ng ensina, at ang pangalan nito ay tinawag niyang Allon-bacuth.
009	Muling nagpakita ang Diyos kay Jacob nang siya'y manggaling sa Padan-aram, at siya'y pinagpala.
010	Sinabi ng Diyos sa kanya, Ang pangalan mo'y Jacob;
010	hindi ka na tatawagin pang Jacob kundi Israel ang magiging pangalan mo.
010	Kaya siya ay tinawag na Israel.
011	At sinabi ng Diyos sa kanya, Ako ang Diyos na Makapangyarihan sa lahat.
011	Ikaw ay lumago at magpakarami;
011	isang bansa at maraming mga bansa ang magmumula sa iyo, at mga hari ay magmumula sa iyo.
012	Ang lupaing ibinigay ko kina Abraham at Isaac ay ibibigay ko sa iyo at sa iyong lahi pagkamatay mo.
013	At ang Diyos ay pumailanglang mula sa tabi niya kung saan siya ay nakipag-usap sa kanya.
014	Nagtayo si Jacob ng isang haliging batong bantayog kung saan ay nakipag-usap ang Diyos sa kanya.
014	Binuhusan niya ito ng inuming handog at ng langis.
015	Kaya't tinawag ni Jacob na Bethel ang lugar kung saan nakipag-usap sa kanya ang Diyos.
016	Sila'y naglakbay mula sa Bethel.
016	Nang sila ay may kalayuan pa mula sa Efrata, ay manganganak na si Raquel at siya'y naghihirap sa panganganak.
017	Nang siya'y naghihirap sa panganganak, sinabi sa kanya ng hilot, Huwag kang matakot, sapagkat magkakaroon ka ng isa pang anak na lalaki.
018	Habang siya'y naghihingalo sapagkat namatay siya, kanyang pinangalanan siyang Benoni;
018	subalit tinawag siyang Benjamin ng kanyang ama.
019	Kaya't namatay si Raquel at inilibing sa daang patungo sa Efrata, na siyang Bethlehem.
020	Nagtayo si Jacob ng isang haligi sa ibabaw ng kanyang libingan na siyang haligi ng libingan ni Raquel hanggang ngayon.
021	Naglakbay pa si Israel at itinayo ang kanyang tolda sa dako pa roon ng tore ng Eder.
022	Samantalang naninirahan si Israel sa lupaing iyon, si Ruben ay humayo at sumiping kay Bilha na asawang-lingkod ng kanyang ama at ito'y nabalitaan ni Israel.
022	Labindalawa nga ang anak na lalaki ni Jacob.
023	Ang mga anak ni Lea: si Ruben na panganay ni Jacob, at sina Simeon, Levi, Juda, Isacar, at si Zebulon.
024	Ang mga anak ni Raquel: sina Jose at si Benjamin;
025	at ang mga anak ni Bilha, na alila ni Raquel: sina Dan at Neftali;
026	at ang mga anak ni Zilpa na alilang babae ni Lea: sina Gad at Aser.
026	Ito ang mga anak ni Jacob na ipinanganak sa kanya sa Padan-aram.
027	At pumunta si Jacob kay Isaac na kanyang ama sa Mamre, sa Kiryat-arba na siyang Hebron, kung saan tumira sina Abraham at Isaac.
028	Ang mga naging araw ni Isaac ay isandaan at walumpung taon.
029	Nalagot ang hininga ni Isaac at namatay;
029	at siya'y naging kasama ng kanyang bayan, matanda na at puspos ng mga araw.
029	Inilibing siya ng kanyang mga anak na sina Esau at Jacob.
