verse	content
001	Narinig ni Jacob ang mga salita ng mga anak ni Laban, na nagsasabi, Kinuha ni Jacob ang lahat ng sa ating ama.
001	Mula sa ating ama ay tinamo niya ang lahat ng kanyang kayamanan.
002	Nakita ni Jacob na ang pagturing sa kanya ni Laban ay hindi na kagaya nang dati.
003	Kaya't sinabi ng Panginoon kay Jacob, Bumalik ka sa lupain ng iyong mga ninuno at sa iyong kamag-anak, at ako'y kasama mo.
004	Kaya't si Jacob ay nagsugo at tinawag sina Raquel at Lea sa bukid na kinaroroonan ng kanyang kawan,
005	at sinabi sa kanila, Nakikita ko na ang pagturing sa akin ng inyong ama ay hindi na gaya nang dati; subalit ang Diyos ng aking ama ay kasama ko.
006	Nalalaman ninyo na ang aking buong lakas ay ipinaglingkod ko sa inyong ama.
007	Subalit dinaya ako ng inyong ama at binago ang aking sahod ng sampung ulit subalit hindi siya pinahintulutan ng Diyos na gawan ako ng masama.
008	Kapag sinabi niya ang ganito, Ang mga may batik ang magiging sahod mo; kung magkagayo'y nanganganak ang lahat ng kawan ng mga may batik.
008	At kapag sinabi niya ang ganito, Ang mga may guhit ang magiging sahod mo; kung magkagayon, ang lahat ng kawan ay nanganganak ng mga may guhit.
009	Sa gayon inalis ng Diyos ang mga hayop ng inyong ama, at ibinigay sa akin.
010	Sa panahong ang kawan ay nagtatalik, ako ay nanaginip at nakita ko na ang mga kambing na lalaki na nakipagtalik sa kawan ay may mga guhit, may batik at may dungis.
011	Ang anghel ng Diyos ay nagsalita sa akin sa panaginip, Jacob, at sinabi ko, Narito ako.
012	At kanyang sinabi, Tingnan mo at iyong makikita na ang lahat ng kambing na nakikipagtalik sa kawan ay may guhit, may batik at may dungis; sapagkat nakita ko ang lahat na ginagawa sa iyo ni Laban.
013	Ako ang Diyos ng Bethel na doon mo pinahiran ng langis ang haligi at doon ka gumawa ng panata sa akin.
013	Tumayo ka ngayon, lumabas ka sa lupaing ito, at bumalik ka sa lupain na iyong sinilangan.
014	Nagsisagot sina Raquel at Lea, at sinabi sa kanya, Mayroon pa bang natitirang bahagi at mana para sa amin sa bahay ng aming ama?
015	Hindi ba niya kami itinuring na mga taga-ibang bayan?
015	Sapagkat ipinagbili niya kami at inubos na rin niya ang aming salapi.
016	Lahat ng kayamanang inalis ng Diyos sa aming ama ay para sa amin at para sa aming mga anak.
016	Ngayon nga, gawin mo ang lahat ng sinabi sa iyo ng Diyos.
017	Nang magkagayo'y tumayo si Jacob, at pinasakay sa mga kamelyo ang kanyang mga anak at asawa.
018	At kanyang dinala ang lahat niyang mga hayop, at ang lahat na pag-aari na kanyang natipon, ang hayop na kanyang natipon sa Padan-aram, upang pumunta sa lupain ng Canaan, kay Isaac na kanyang ama.
019	Si Laban ay humayo upang gupitan ang kanyang mga tupa; at ninakaw naman ni Raquel ang mga diyos ng sambahayan ng kanyang ama.
020	At dinaya ni Jacob si Laban na Arameo, sapagkat hindi sinabi sa kanya na siya'y tatakas.
021	Kaya't tumakas siya dala ang lahat niyang ari-arian.
021	Siya ay tumawid sa Ilog Eufrates, at pumunta sa maburol na lupain ng Gilead.
022	Nang ikatlong araw ay nabalitaan ni Laban na tumakas na si Jacob.
023	Kaya't ipinagsama niya ang kanyang mga kamag-anak, at hinabol siya sa loob ng pitong araw hanggang sa kanyang inabutan siya sa bundok ng Gilead.
024	Subalit dumating ang Diyos kay Laban na Arameo sa panaginip sa gabi, at sinabi sa kanya, Ingatan mong huwag kang magsalita kay Jacob ng mabuti o masama man.
025	Inabutan ni Laban si Jacob.
025	Naitirik na ni Jacob ang kanyang tolda sa bundok; at si Laban pati ng kanyang mga kamag-anak ay nagtirik din sa bundok ng Gilead.
026	Sinabi ni Laban kay Jacob, Anong ginawa mo?
026	Dinaya mo ako at dinala ang aking mga anak na babae na parang mga bihag ng tabak?
027	Bakit ka lihim na tumakas at dinaya mo ako at hindi ka nagsabi sa akin?
027	Naihatid sana kita na may pagsasaya at awitan, may tambol at may alpa.
028	Hindi mo man lamang ipinahintulot sa akin na mahalikan ang aking mga anak na lalaki at babae?
028	Ang ginawa mo'y isang kahangalan.
029	Nasa aking kapangyarihan ang gawan kayo ng masama.
029	Ngunit ang Diyos ng inyong ama ay nagsalita sa akin kagabi, na sinasabi, Ingatan mong huwag kang magsalita kay Jacob ng mabuti o masama man.
030	Kahit kailangan mong umalis sapagkat nasasabik ka na sa bahay ng iyong ama, bakit mo ninakaw ang aking mga diyos?
031	At sumagot si Jacob kay Laban, Sapagkat ako'y natakot; iniisip ko na baka kunin mo nang sapilitan sa akin ang iyong mga anak.
032	Ngunit kanino mo man matagpuan ang iyong mga diyos ay hindi mabubuhay.
032	Sa harapan ng ating mga kamag-anak, ituro mo kung anong iyo na nasa akin, at kunin mo iyon.
032	Hindi nalalaman ni Jacob na si Raquel ang nagnakaw noon.
033	Kaya pumasok si Laban sa tolda nina Jacob, Lea, at ng dalawang alilang babae, subalit hindi niya natagpuan.
033	Lumabas siya sa tolda ni Lea at pumasok sa tolda ni Raquel.
034	Nakuha nga ni Raquel ang mga diyos ng sambahayan at inilagay ang mga ito sa mga dala-dalahan ng kamelyo at kanyang inupuan.
034	Hinalughog ni Laban ang buong palibot ng tolda, ngunit hindi niya natagpuan.
035	At sinabi ni Raquel sa kanyang ama, Huwag magalit ang aking panginoon na ako'y hindi makatayo sa harap mo; sapagkat dinatnan ako ngayon.
035	Kaya't kanyang hinanap, ngunit hindi natagpuan ang mga diyos ng sambahayan.
036	At si Jacob ay nagalit at nakipagtalo kay Laban.
036	Sinabi ni Jacob kay Laban, Ano ang aking paglabag at ang aking kasalanan, at habulin mo ako na may pag-iinit?
037	Kahit hinalughog mo ang lahat ng aking kasangkapan, anong natagpuan mong kasangkapan ng iyong bahay?
037	Ilagay mo rito sa harapan ng aking mga kamag-anak at ng iyong mga kamag-anak at hayaan mong magpasiya sila sa ating dalawa.
038	Ako'y kasama mo sa loob ng dalawampung taon; ang iyong mga babaing tupa at ang iyong mga babaing kambing ay hindi nakunan, at hindi ako kumain ng mga tupang lalaki ng iyong kawan.
039	Ang nilapa ng mababangis na hayop ay hindi ko dinala sa iyo; ako mismo ang nagpasan ng pagkawala.
039	Sa aking kamay mo hiningi iyon, maging ninakaw sa araw o sa gabi.
040	Naging ganoon ako; sa araw ay pinahihirapan ako ng init, at sa gabi ay ng lamig; at ako ay nalipasan na ng antok.
041	Nitong dalawampung taon ay nakatira ako sa iyong bahay.
041	Pinaglingkuran kita ng labing-apat na taon dahil sa iyong dalawang anak, at anim na taon dahil sa iyong kawan, at sampung ulit na binago mo ang aking sahod.
042	Kung ang Diyos ng aking ama, ang Diyos ni Abraham, at ang Kinatatakutan ni Isaac ay wala sa aking panig, tiyak na palalayasin mo ako ngayon na walang dala.
042	Nakita ng Diyos ang aking kapighatian, ang aking pagpapagod, at sinaway ka niya kagabi.
043	Sumagot si Laban kay Jacob, Ang mga anak na babae ay aking mga anak at ang mga anak ay mga anak ko, at ang mga kawan ay aking mga kawan at ang lahat ng iyong nakikita ay akin.
043	Subalit anong magagawa ko ngayon sa mga anak kong babae, o sa kanilang mga anak na ipinanganak nila?
044	Halika ngayon, gumawa tayo ng isang tipan, ako at ikaw; at hayaang iyon ay maging saksi sa akin at sa iyo.
045	Kaya't kumuha si Jacob ng isang bato, at iyon ay itinayo bilang isang bantayog.
046	At sinabi ni Jacob sa kanyang mga kamag-anak, Magtipon kayo ng mga bato, at kumuha sila ng mga bato at kanilang ginawang isang bunton at sila'y nagkainan doon sa malapit sa bunton.
047	Tinawag ito ni Laban na Jegarsahadutha, subalit tinawag ito ni Jacob na Gilead.
048	Sinabi ni Laban, Ang buntong ito ay saksi sa akin at sa iyo ngayon.
048	Kaya't tinawag niya ito sa pangalang Gilead;
049	at ang bantayog ay Mizpa sapagkat sinabi niya, Bantayan ng Panginoon ako at ikaw, kapag tayo'y hindi magkasama sa isa't isa.
050	Kapag pinahirapan mo ang aking mga anak, o kung mag-asawa ka sa iba bukod sa aking mga anak, kahit wala tayong kasama, alalahanin mo, ang Diyos ay saksi sa akin at sa iyo.
051	At sinabi ni Laban kay Jacob, Tingnan mo ang buntong ito at ang haligi na aking inilagay sa gitna natin.
052	Ang buntong ito ay isang saksi, at ang haligi ay isang saksi na hindi ako lalampas sa buntong patungo sa inyo, at hindi ka lalampas sa buntong ito at sa haligi patungo sa akin upang saktan ako.
053	Nawa'y ang Diyos ni Abraham at ang Diyos ni Nahor, ang Diyos ng kanilang ama ang humatol sa atin.
053	At si Jacob ay sumumpa ng ayon sa Kinatatakutan ng kanyang amang si Isaac.
054	At naghandog si Jacob ng handog sa bundok, at tinawag ang kanyang mga kamag-anak upang kumain ng tinapay; at sila'y kumain ng tinapay, at nanatili sa bundok.
055	Kinaumagahan, maagang bumangon si Laban, hinagkan ang kanyang mga anak na lalaki at babae, at binasbasan sila; at umalis siya at bumalik sa kanyang tahanan.
