verse	content
001	Noon ay matindi ang taggutom sa lupain.
002	Nang maubos na nilang kainin ang trigo na kanilang dinala mula sa Ehipto, sinabi sa kanila ng kanilang ama, Bumalik kayo, bumili kayo ng kaunting pagkain para sa atin.
003	Subalit sinabi ni Juda sa kanya, Ang lalaking iyon ay mahigpit na nagbabala sa amin, na sinasabi, Hindi ninyo makikita ang aking mukha malibang kasama ninyo ang inyong kapatid.
004	Kung pasasamahin mo sa amin ang aming kapatid, bababa kami at ibibili ka namin ng pagkain.
005	Subalit kapag hindi mo siya pinasama ay hindi kami bababa;
005	sapagkat sinabi sa amin ng lalaki, Hindi ninyo ako makikita malibang kasama ninyo ang inyong kapatid.
006	Sinabi naman ni Israel, Bakit ninyo ako ginawan ng ganitong kasamaan, na inyong sinabi sa lalaki na mayroon pa kayong ibang kapatid?
007	Sila'y sumagot, Ang lalaki ay masusing nagtanong tungkol sa amin at sa ating pamilya, na sinasabi, Buhy pa ba ang inyong ama?
007	May kapatid pa ba kayo?
007	Sumagot kami sa kanyang mga tanong.
007	Paano namin malalaman na kanyang sasabihin, Dalhin ninyo rito ang inyong kapatid?
008	Sinabi ni Juda kay Israel na kanyang ama.
008	Pasamahin mo sa akin ang bata at hayaan mong kami ay makaalis na upang tayo'y mabuhay at huwag mamataykami, ikaw, at ang aming mga anak.
009	Ako mismo ang mananagot para sa kanya.
009	Maaari mo akong panagutin para sa kanya.
009	Kapag hindi ko siya naibalik sa iyo at naiharap sa iyo, ako ang magpapasan ng sisi magpakailanman.
010	Sapagkat kung hindi sana tayo naantala, dalawang ulit na sana kaming nakabalik.
011	Sinabi naman sa kanila ng kanilang amang si Israel, Kung talagang gayon, gawin ninyo ito: magdala kayo sa inyong sisidlan ng mga piling bunga ng lupain, at dalhan ninyo ng handog ang lalaki ng kaunting mabangong langis at kaunting pulot, pabango, mira, mga pili at almendras.
012	Magdala rin kayo ng dobleng dami ng salapi;
012	dalhin ninyong pabalik ang salaping isinauli nila sa ibabaw ng inyong mga sako.
012	Marahil iyon ay hindi napansin.
013	Dalhin din ninyo ang inyong kapatid, at muli kayong maglakbay pabalik sa lalaking iyon.
014	Pagkalooban nawa kayo ng Diyos na Makapangyarihan sa lahat ng awa sa harapan ng lalaking iyon upang ibalik sa inyo ang inyong isa pang kapatid at si Benjamin.
014	At ako, kung ako'y mangulila, ako'y mangungulila.
015	Kaya't dinala ng mga lalaki ang handog at ang dobleng dami ng salapi at si Benjamin.
015	Sila'y pumunta sa Ehipto, at humarap kay Jose.
016	Nang makita ni Jose si Benjamin na kasama nila, ay sinabi niya sa katiwala ng kanyang bahay, Dalhin mo ang mga lalaking iyan sa bahay, magpatay ka ng hayop, at ihanda mo;
016	sapagkat ang mga lalaking iyan ay manananghaliang kasalo ko.
017	Dinala ng katiwala ang mga lalaking iyon sa bahay ni Jose.
018	Ang mga lalaki ay natakot sapagkat sila'y dinala sa bahay ni Jose, at sinabi nila, Dinala tayo rito dahil sa salaping isinauli sa ating mga sako noon, upang magkaroon siya ng pagkakataong dakpin tayo, at tayo'y kunin bilang mga alipin, pati ang ating mga asno.
019	Kaya't sila'y lumapit sa katiwala ng bahay ni Jose at kinausap nila sa pintuan ng bahay.
020	Sinabi nila, O panginoon ko, talagang kami ay bumaba noong una upang bumili ng pagkain.
021	Nang dumating kami sa tuluyan, binuksan namin ang aming mga sako, at naroon ang salapi ng bawat isa na nasa ibabaw ng kanya-kanyang sako, ang salapi namin sa tunay nitong timbang;
021	kaya't ito ay muli naming dinala.
022	Nagdala rin kami ng karagdagang salapi upang ibili ng pagkain.
022	Hindi namin nalalaman kung sino ang naglagay ng aming salapi sa aming mga sako.
023	Siya'y sumagot, Huwag kayong mag-alala o matakot man.
023	Ang Diyos ninyo at ang Diyos ng inyong ama ang nagbigay sa inyo ng kayamanang nasa inyong mga sako;
023	tinanggap ko ang inyong salapi.
023	Pagkatapos ay dinala niya si Simeon sa kanila.
024	Nang dalhin ng katiwala ang mga lalaki sa bahay ni Jose, at sila'y mabigyan ng tubig, at makapaghugas ng kanilang mga paa, at mabigyan ng pagkain ang kanilang mga asno,
025	ay inihanda nila ang regalo sa pagdating ni Jose sa tanghali, sapagkat kanilang narinig na doon sila magsisikain.
026	Nang dumating si Jose sa bahay, dinala nila sa kanya ang regalo na dinala nila sa loob ng bahay at sila'y nagpatirapa sa harapan niya.
027	Kanyang tinanong sila tungkol sa kanilang kalagayan, at sinabi, Mayroon bang kapayapaan ang inyong ama, ang matanda na inyong sinabi?
027	Buhy pa ba siya?
028	Kanilang sinabi, Mayroong kapayapaan sa iyong lingkod, sa aming ama, siya ay buhy pa.
028	Sila'y nagsiyuko at nagpatirapa.
029	Tumingin siya at nakita niya ang kanyang kapatid na si Benjamin, ang anak ng kanyang ina, at kanyang sinabi, Ito ba ang inyong bunsong kapatid na inyong sinabi sa akin?
029	Kanyang sinabi, Pagpalain ka nawa ng Diyos, anak ko.
030	Pagkatapos ay nagmadaling lumabas si Jose sapagkat nanaig ang kanyang pagmamahal sa kanyang kapatid.
030	Humanap siya ng lugar na maiiyakan, pumasok sa loob ng silid, at umiyak doon.
031	Pagkatapos ay naghilamos siya, lumabas, nagpigil sa sarili, at nagsabi, Maghain kayo ng pagkain.
032	Kanilang hinainan siya nang bukod, at sila naman ay bukod din, at ang mga Ehipcio na kumakaing kasama niya ay bukod, sapagkat ang mga Ehipcio ay hindi kumakaing kasalo ng mga Hebreo;
032	sapagkat ito ay kasuklamsuklam sa mga Ehipcio.
033	Sila'y umupo sa harapan niya, ang panganay ayon sa kanyang pagkapanganay, at ang bunso ayon sa kanyang pagkabunso.
033	At ang mga lalaki ay nagtinginan sa isa't isa na may pagkamangha.
034	Mula sa hapag ni Jose ay dinalhan sila ng mga pagkain, subalit ang pagkain ni Benjamin ay limang ulit na mas marami kaysa alinman sa kanila.
034	Kaya't sila'y nag-inuman at nagkatuwaang kasama niya.
