verse	content
001	At tinawag ni Isaac si Jacob, at siya'y binasbasan, pinagbilinan, at sinabi sa kanya, Huwag kang mag-aasawa sa mga anak ng Canaan.
002	Tumindig ka at pumunta sa Padan-aram, sa bahay ni Betuel na ama ng iyong ina.
002	Mag-asawa ka roon mula sa mga anak ni Laban na kapatid na lalaki ng iyong ina.
003	At nawa'y pagpalain ka ng Diyos na Makapangyarihan sa lahat, at ikaw ay pasaganain at paramihin, upang ikaw ay maging isang malaking bansa.
004	Nawa'y ibigay niya sa iyo ang pagpapala ni Abraham, sa iyo at sa lahat ng iyong binhi; upang ariin mo ang lupaing iyong pinaglakbayan na ibinigay ng Diyos kay Abraham.
005	At pinahayo ni Isaac si Jacob at pumunta siya sa Padan-aram, kay Laban na anak ni Betuel na Arameo, na kapatid ni Rebecca, na ina nina Jacob at Esau.
006	Nakita ni Esau na binasbasan ni Isaac si Jacob, at siya'y pinapunta sa Padan-aram upang doon mag-asawa; at nang siya'y basbasan ay ipinagbilin sa kanya, Huwag kang mag-aasawa sa mga anak na babae ng Canaan,
007	at sinunod ni Jacob ang kanyang ama at ina at pumunta sa Padan-aram.
008	Kaya't nang makita ni Esau na hindi nakakalugod ang mga anak ng Canaan kay Isaac na kanyang ama;
009	pumunta si Esau kay Ismael at kinuhang asawa si Mahalat na kapatid na babae ni Nebayot at anak ni Ismael na anak ni Abraham, bukod pa sa mga asawang mayroon na siya.
010	Umalis si Jacob sa Beer-seba at pumunta sa Haran.
011	Dumating siya sa isang lugar at nagpalipas ng magdamag doon sapagkat lumubog na ang araw.
011	Kumuha siya ng isa sa mga bato sa lugar na iyon at inilagay sa kanyang ulunan, at nahiga roon upang matulog.
012	Siya ay nanaginip na may isang hagdan na nakalagay sa lupa, na ang dulo ay umaabot sa langit, at ang mga anghel ng Diyos ay nagmamanhik-manaog doon.
013	At ang Panginoon ay tumayo sa tabi niya at nagsabi, Ako ang Panginoon , ang Diyos ni Abraham na iyong ama, at ang Diyos ni Isaac.
013	Ang lupang kinahihigaan mo ay ibibigay ko sa iyo at sa iyong binhi.
014	Ang iyong binhi ay magiging parang alabok sa lupa, at ikaw ay kakalat sa kanluran, silangan, hilaga, at sa timog at ang lahat ng angkan sa lupa ay pagpapalain sa pamamagitan mo at ng iyong binhi.
015	Alamin mo na ako'y kasama mo at iingatan kita saan ka man pumunta, at ibabalik kita sa lupaing ito sapagkat hindi kita iiwan hanggang hindi ko nagagawa ang ipinangako ko sa iyo.
016	Nagising si Jacob sa kanyang panaginip at sinabi, Tunay na ang Panginoon ay nasa lugar na ito at hindi ko iyon nalalaman.
017	Siya'y natakot, at kanyang sinabi, Kakilakilabot ang lugar na ito!
017	Ito'y walang iba kundi ang bahay ng Diyos, at ito ang pintuan ng langit.
018	Kinaumagahan, si Jacob ay maagang bumangon at kinuha ang batong kanyang inilagay sa ulunan niya, at kanyang itinayo bilang bantayog at kanyang binuhusan ng langis.
019	Ang ipinangalan niya sa lugar na iyon ay Bethel, subalit ang dating pangalan ng lunsod ay Luz.
020	Si Jacob ay nagpanata na sinasabi, Kung makakasama ko ang Diyos at ako'y iingatan sa daang ito na aking nilalakaran, at ako'y bibigyan niya ng tinapay na makakain, at damit na maisuot,
021	at ako'y makabalik na payapa sa bahay ng aking ama, kung gayon ang Panginoon ang magiging aking Diyos.
022	Ang batong ito na aking itinayo bilang bantayog ay magiging bahay ng Diyos; at sa lahat ng ibibigay mo sa akin ay ibibigay ko ang ikasampung bahagi sa iyo.
