verse	content
001	Kaya't si Israel, dala ang lahat niyang pag-aari ay naglakbay at dumating sa Beer-seba, at doon ay nag-alay ng mga handog sa Diyos ng kanyang amang si Isaac.
002	Ang Diyos ay nagsalita kay Israel sa mga pangitain sa gabi, at sinabi, Jacob, Jacob.
002	Sumagot siya, Narito ako.
003	Kanyang sinabi, Ako ang Diyos, ang Diyos ng iyong ama; huwag kang matakot na pumunta sa Ehipto sapagkat doo'y gagawin kitang isang dakilang bansa.
004	Ako'y pupuntang kasama mo sa Ehipto, at muli rin kitang ibabalik; at isasara ng kamay ni Jose ang iyong mga mata.
005	Kaya't naglakbay si Jacob mula sa Beer-seba at dinala ng mga anak ni Israel si Jacob na kanilang ama, ang kanilang mga anak, at ang kanilang mga asawa, sa mga karwahe na ipinadala ng Faraon kay Jacob.
006	Kanilang dinala rin ang kanilang mga hayop, ang mga pag-aari na kanilang natamo sa lupain ng Canaan, at dumating sa Ehipto si Jacob at ang lahat ng inapong kasama niya.
007	Ang kanyang mga anak na lalaki at babae, at ang mga anak na lalaki at babae ng kanyang mga anak na kasama niya, at ang kanyang buong binhi ay dinala niya sa Ehipto.
008	Ito ang mga pangalan ng mga Israelita, si Jacob at ang kanyang mga inapo na dumating sa Ehipto: si Ruben na anak na panganay ni Jacob.
009	Ang mga anak ni Ruben: sina Hanoc, Fallu, Hesron, at Carmi.
010	Ang mga anak ni Simeon: sina Jemuel, Jamin, Ohad, Jakin, Zohar, at si Shaul na anak ng isang babaing taga-Canaan.
011	Ang mga anak ni Levi: sina Gershon, Kohat, at si Merari.
012	Ang mga anak ni Juda: sina Er, Onan, Shela, Perez, at si Zera; ngunit sina Er at Onan ay namatay sa lupain ng Canaan.
012	At ang mga anak ni Perez ay sina Hesron at Hamul.
013	Ang mga anak ni Isacar: sina Tola, Pua, Job, at si Simron.
014	Ang mga anak ni Zebulon: sina Sered, Elon, at si Jalel
015	ito ang mga anak ni Lea, na kanyang ipinanganak kay Jacob sa Padan-aram, kabilang dito ang kanyang anak na babaing si Dina.
015	Ang lahat ng kanyang mga anak na lalaki at babae ay tatlumpu't tatlo.
016	Ang mga anak ni Gad: sina Zifion, Hagui, Suni, Ezbon, Eri, Arodi, at si Areli.
017	Ang mga anak ni Aser: sina Imna, Isva, Isui, Beriah, at Sera na kanilang kapatid na babae; at ang mga anak ni Beriah: sina Eber at Malkiel.
018	ito ang mga anak ni Zilpa na siyang ibinigay ni Laban kay Lea na kanyang anak na babae, at ang mga ito ay kanyang ipinanganak kay Jacob, labing-anim na katao.
019	Ang mga anak ni Raquel na asawa ni Jacob: sina Jose at Benjamin.
020	At kay Jose ay ipinanganak sa lupain ng Ehipto sina Manases at Efraim, na ipinanganak sa kanya ni Asenat, na anak ni Potifera na pari sa On.
021	At ang mga anak ni Benjamin: sina Bela, Beker, Asbel, Gera, Naaman, Ehi, Ros, Muppim, Hupim, at si Ard
022	ito ang mga anak ni Raquel na ipinanganak kay Jacob: sa kabuuan ay labing-apat na katao.
023	Ang mga anak ni Dan: si Husim.
024	Ang mga anak ni Neftali: sina Jahzeel, Guni, Jeser, at si Shilem
025	ito ang mga anak ni Bilha, na siyang ibinigay ni Laban kay Raquel na kanyang anak, at ang mga ito ang ipinanganak niya kay Jacob: sa kabuuan ay pitong katao.
026	Lahat ng taong sumama kay Jacob sa Ehipto, na kanyang sariling mga anak, bukod pa ang mga asawa ng mga anak ni Jacob, sa kabuuan ay animnapu't anim na katao.
027	Ang mga anak ni Jose na ipinanganak sa kanya sa Ehipto ay dalawa; ang lahat ng tao sa sambahayan ni Jacob na pumunta sa Ehipto ay pitumpu.
028	At isinugo ni Israel si Juda kay Jose upang ituro ang daan patungo sa Goshen; at sila'y dumating sa lupain ng Goshen.
029	Inihanda ni Jose ang kanyang karwahe at umahon upang salubungin si Israel na kanyang ama sa Goshen.
029	Siya'y humarap sa kanya, yumakap sa kanya, at umiyak nang matagal sa kanyang leeg.
030	Sinabi ni Israel kay Jose, Ngayo'y hayaan na akong mamatay pagkatapos na makita kong ikaw ay buhy pa.
031	Sinabi ni Jose sa kanyang mga kapatid at sa sambahayan ng kanyang ama, Ako'y aahon at sasabihin ko sa Faraon, Ang aking mga kapatid, at ang sambahayan ng aking ama na nasa lupain ng Canaan ay pumarito sa akin;
032	ang mga lalaki ay mga pastol ng kawan sapagkat sila'y naging tagapag-alaga ng hayop, at kanilang dinala ang kanilang mga kawan, mga bakahan, at ang lahat nilang ari-arian.
033	At kapag tinawag kayo ng Faraon, at sasabihin, Ano ang inyong hanapbuhay?
034	ay inyong sasabihin, Ang iyong mga lingkod ay naging tagapag-alaga ng hayop mula sa aming pagkabata hanggang sa ngayon, kami at ang aming mga ninuno, upang kayo'y patirahin sa lupain ng Goshen, sapagkat bawat pastol ay kasuklamsuklam sa mga Ehipcio.
