verse	content
001	Ito ang mga pangalan ng mga anak ni Israel na dumating sa Ehipto kasama si Jacob; bawat isa ay kasama ang kanya-kanyang sambahayan
002	sina Ruben, Simeon, Levi, Juda,
003	Isacar, Zebulon, Benjamin,
004	Dan, Neftali, Gad, at Aser.
005	Lahat ng taong nagmula sa balakang ni Jacob ay pitumpung katao, at si Jose ay nasa Ehipto na.
006	Namatay si Jose at ang lahat ng kanyang mga kapatid at ang buong salinlahing iyon.
007	Ang mga anak ni Israel ay lumago at nadagdagang mabuti; sila'y dumami at naging napakalakas kaya't ang lupain ay napuno nila.
008	At may bumangong isang bagong hari sa Ehipto na hindi kilala si Jose.
009	Sinabi niya sa kanyang bayan, Tingnan ninyo, ang sambayanan ng mga anak ni Israel ay mas marami at higit na malakas kaysa atin.
010	Halikayo, pakitunguhan natin sila nang may katusuhan, baka sila'y dumami at mangyari na kapag nagkaroon ng digmaan ay umanib sila sa ating mga kaaway, lumaban sa atin, at umalis sa lupain.
011	Kaya't naglagay sila ng mga tagapangasiwa upang pahirapan sila sa kanilang mga sapilitang paggawa.
011	Kanilang ipinagtayo si Faraon ng mga lunsod imbakan, ang Pitom at Rameses.
012	Subalit habang kanilang pinahihirapan sila, lalo silang dumarami at lalong lumalaganap.
012	At kinasuklaman nila ang mga anak ni Israel.
013	Malupit na pinapaglingkod ng mga Ehipcio ang mga anak ni Israel;
014	at kanilang pinapait ang kanilang buhay sa pamamagitan ng mahirap na paglilingkod, sa luwad at sa tisa, at sa lahat ng uri ng gawain sa bukid; at sa lahat ng kanilang gawain ay malupit silang pinapaglingkod.
015	Ang hari ng Ehipto ay nagsalita sa mga hilot na mga Hebrea, na ang pangalan ng isa ay Sifra, at ang pangalan ng ikalawa ay Pua.
016	Kanyang sinabi, Paghilot ninyo sa mga babaing Hebrea at pagtingin ninyo sa kanila sa upuang panganganakan, kung lalaki ay papatayin ninyo; ngunit kung babae ay mabubuhay ito.
017	Subalit ang mga hilot ay natakot sa Diyos at hindi nila ginawa ang gaya nang iniutos sa kanila ng hari ng Ehipto, kundi hinayaan nilang mabuhay ang mga batang lalaki.
018	Ipinatawag ng hari ng Ehipto ang mga hilot at sinabi sa kanila, Bakit ninyo ginawa ang bagay na ito at hinayaan ninyong mabuhay ang mga batang lalaki?
019	Sinabi ng mga hilot sa Faraon, Sapagkat ang mga babaing Hebrea ay hindi gaya ng mga babaing Ehipcia.
019	Sila'y malalakas at nakapanganak na bago dumating ang hilot sa kanila.
020	Kaya't ang Diyos ay naging mabuti sa mga hilot; at ang taong-bayan ay dumami at naging napakalakas.
021	Dahil ang mga hilot ay natakot sa Diyos, kanyang binigyan sila ng mga sambahayan.
022	Pagkatapos, iniutos ni Faraon sa kanyang buong bayan, Itatapon ninyo sa ilog ang bawat lalaking ipanganak ngunit bawat babae ay hayaan ninyong mabuhay.
