verse	content
001	Nabalitaan ni Jacob na may trigo sa Ehipto, kaya't sinabi ni Jacob sa kanyang mga anak, Bakit kayo nagtitinginan?
002	Kanyang sinabi, Aking narinig na may trigo sa Ehipto.
002	Bumaba kayo roon, at bumili kayo ng para sa atin, upang tayo'y mabuhay at huwag mamatay.
003	Kaya't ang sampung kapatid ni Jose ay bumaba upang bumili ng trigo sa Ehipto.
004	Subalit si Benjamin na kapatid ni Jose ay hindi pinasama ni Jacob sa kanyang mga kapatid, sapagkat sabi niya, Baka may mangyaring kapahamakan sa kanya.
005	Kaya't ang mga anak ni Israel ay kasama ng iba pang nagsidating upang bumili ng trigo, sapagkat ang taggutom ay nakarating na sa lupain ng Canaan.
006	Si Jose noon ang tagapamahala sa lupain.
006	Siya ang nagbibili ng trigo sa lahat ng mga tao sa lupain.
006	At dumating ang mga kapatid ni Jose at sila'y yumuko sa kanya na ang kanilang mga mukha ay nakasubsob sa lupa.
007	Nakita ni Jose ang kanyang mga kapatid at nakilala sila, subalit siya'y nagkunwaring iba sa kanila, at nagsalita ng marahas na mga bagay sa kanila.
007	Sinabi niya sa kanila, Saan kayo nanggaling?
007	Sinabi nila, Mula sa lupain ng Canaan, upang bumili ng pagkain.
008	Nakilala ni Jose ang kanyang mga kapatid, subalit siya'y hindi nila nakilala.
009	Naalala ni Jose ang kanyang napanaginip tungkol sa kanila;
009	at sinabi sa kanila, Kayo'y mga espiya, naparito kayo upang tingnan ang kahubaran ng lupain.
010	Kanilang sinabi sa kanya, Hindi, panginoon ko, kundi ang iyong mga lingkod ay nagsiparito upang bumili ng pagkain.
011	Kaming lahat ay mga anak ng isa lamang lalaki.
011	Kami ay mga taong tapat;
011	ang iyong mga lingkod ay hindi mga espiya.
012	Kanyang sinabi sa kanila, Hindi!
012	Pumarito kayo upang tingnan ang kahubaran ng lupain.
013	Ngunit kanilang sinabi, Kaming iyong mga lingkod ay labindalawang magkakapatid, na mga anak ng isa lamang lalaki sa lupain ng Canaan.
013	Ang bunso ay nasa aming ama ngayon, at ang isa ay wala na.
014	Sinabi sa kanila ni Jose, Iyan ang sinabi ko sa inyo, Kayo'y mga espiya!
015	Sa pamamagitan nito ay masusubok kayo: Kung paanong nabubuhay si Faraon, hindi kayo aalis dito malibang pumarito ang inyong kapatid na bunso.
016	Suguin ninyo ang isa sa inyo at dalhin dito ang inyong kapatid, habang kayo ay nasa bilangguan upang masubok ang inyong mga salita, kung may katotohanan sa inyo;
016	at kung wala, kung paanong nabubuhay ang Faraon, ay tunay na mga espiya nga kayo.
017	Silang lahat ay kanyang inilagay na magkakasama sa bilangguan sa loob ng tatlong araw.
018	Nang ikatlong araw, sinabi ni Jose sa kanila, Gawin ninyo ito at kayo'y mabubuhay;
018	sapagkat may takot ako sa Diyos.
019	Kung kayo'y mga taong tapat, maiwan ang isa sa inyong magkakapatid kung saan kayo nakabilanggo;
019	at ang iba ay humayo upang magdala ng trigo dahil sa taggutom sa inyong mga sambahayan.
020	Dalhin ninyo sa akin ang inyong kapatid na bunso;
020	sa ganito'y mapapatotohanan ang inyong mga salita, at hindi kayo mamamatay.
020	At kanilang ginawa ang gayon.
021	Sinabi nila sa isa't isa, Talagang tayo ay nagkasala dahil sa ating kapatid, sapagkat nakita natin ang kanyang pighati nang siya'y makiusap sa atin, ngunit hindi natin siya pinakinggan.
021	Dahil dito'y dumating sa atin ang pighating ito.
022	Si Ruben ay sumagot sa kanila, Hindi ba sinabi ko sa inyo, huwag kayong magkasala laban sa bata;
022	at ayaw kayong makinig?
022	Kaya ngayon ay dumating ang pagtutuos para sa kanyang dugo.
023	Hindi nila nalalaman na naiintindihan sila ni Jose, yamang siya ay nakipag-usap sa kanila sa pamamagitan ng isang tagapagsalin.
024	Kaya't siya'y lumayo sa kanila at umiyak;
024	at siya'y bumalik at nakipag-usap sa kanila.
024	Kinuha niya sa kanila si Simeon, at siya'y tinalian sa harapan ng kanilang mga paningin.
025	Ipinag-utos ni Jose na punuin ng trigo ang kanilang mga sisidlan at ibalik ang salapi ng bawat isa sa kanya-kanyang sako at sila'y bigyan ng mababaon sa daan.
025	At ito ay ginawa para sa kanila.
026	Pagkatapos ay kanilang ipinapasan ang trigo sa kanilang mga asno at umalis mula roon.
027	Sa pagbubukas ng isa sa kanyang sako upang bigyan ng pagkain ang kanyang asno sa tuluyan, nakita niya ang kanyang salapi, at nakita niya na ito ay nasa ibabaw ng kanyang sako.
028	Sinabi niya sa kanyang mga kapatid, Ang salapi ko ay isinauli at tingnan din ninyo ang aking sako.
028	Sila'y nanlupaypay at bawat isa ay takot na nagsasabi sa kanyang kapatid, Ano itong ginawa ng Diyos sa atin?
029	Nang sila'y dumating kay Jacob na kanilang ama sa lupain ng Canaan, isinalaysay nila sa kanya ang lahat ng nangyari sa kanila, na sinasabi;
030	Ang lalaking pinuno sa lupaing iyon ay marahas na kinausap kami at itinuring kaming mga espiya sa lupain.
031	Ngunit aming sinabi sa kanya, Kami ay mga tapat, hindi kami mga espiya.
032	Kami ay labindalawang magkakapatid, mga anak ng aming ama;
032	ang isa'y wala na, at ang bunso ay nasa aming ama ngayon sa lupain ng Canaan.
033	Sinabi sa amin ng lalaking iyon na pinuno ng lupain, Sa pamamagitan nito ay makikilala ko kung kayo'y mga tapat.
033	Iwan ninyo sa akin ang isa sa inyong mga kapatid;
033	umalis kayo at magdala ng butil para sa taggutom sa inyong mga sambahayan.
034	Dalhin ninyo rito sa akin ang inyong bunsong kapatid upang aking malaman na kayo'y hindi mga espiya, kundi kayo'y mga tapat.
034	Saka ko isasauli sa inyo ang inyong kapatid at kayo'y makakapangalakal sa lupain.
035	Nang inaalisan nila ng laman ang kanilang mga sako, sa sako ng bawat isa ay nakalagay ang kanya-kanyang bungkos ng salapi.
035	Nang makita nila at ng kanilang ama ang kanilang mga bungkos ng salapi, sila ay natakot.
036	Sinabi sa kanila ng kanilang amang si Jacob, Pinangulila ninyo ako;
036	si Jose ay wala na, at si Simeon ay wala na, at kukunin pa ninyo si Benjamin.
036	Lahat ng ito ay nangyari sa akin!
037	Nagsalita si Ruben sa kanyang ama, Maaari mong ipapatay ang aking dalawang anak kung hindi ko siya maibabalik sa iyo.
037	Ibigay mo siya sa akin at siya'y ibabalik ko sa iyo.
038	Sinabi niya, Hindi aalis ang aking anak na kasama ninyo sapagkat ang kanyang kapatid ay patay na, at siya na lamang ang natitira.
038	Kung mangyari sa kanya ang anumang kapahamakan sa paglalakbay na inyong gagawin, ay pabababain nga ninyo ang aking mga uban na may kapanglawan sa Sheol.
