verse	content
001	Iniutos niya sa katiwala ng kanyang bahay, Punuin mo ng mga pagkain ang mga sako ng mga lalaking ito, hangga't madadala nila, at ilagay ang salapi ng bawat isa sa ibabaw ng kanyang sako.
002	Ilagay mo ang aking kopang pilak sa ibabaw ng sako ng bunso, at ang kanyang salapi para sa trigo.
002	Ginawa niya ang ayon sa sinabi ni Jose.
003	Nang nagliliwanag na ang umaga, isinugo na ang mga lalaki, kasama ang kanilang mga asno.
004	Nang sila'y makalabas na sa bayan, at hindi pa sila nakakalayo, sinabi ni Jose sa katiwala ng kanyang bahay, Bumangon ka, habulin mo ang mga lalaki, at kapag sila'y inabutan mo, ay sabihin mo sa kanila, Bakit ginantihan ninyo ng kasamaan ang kabutihan?
004	Bakit ninyo ninakaw ang aking kopang pilak?
005	Hindi ba ito ang kopang iniinuman ng aking panginoon, at sa pamamagitan nito siya ay nanghuhula?
005	Kayo'y gumawa ng masama sa paggawa ng ganyan.
006	Nang kanyang abutan sila, kanyang sinabi sa kanila ang mga salitang ito.
007	Kanilang sinabi sa kanya, Bakit sinabi ng aking panginoon ang mga salitang ito?
007	Malayong gagawa ang iyong mga lingkod ng ganyang bagay.
008	Tingnan mo, ang salapi na aming natagpuan sa ibabaw ng aming mga sako ay aming isinauli sa iyo mula sa lupain ng Canaan.
008	Paano naming mananakaw ang pilak at ginto sa bahay ng iyong panginoon?
009	Maging kanino man ito matagpuan sa iyong mga lingkod, siya ay mamatay, at pati kami ay magiging alipin ng aming panginoon.
010	Kanyang sinabi, Mangyari ayon sa inyong mga salita; maging kanino man ito matagpuan ay magiging aking alipin; at kayo'y pawawalang-sala.
011	Nang magkagayo'y nagmadali sila, ibinaba ng bawat isa ang kanyang sako sa lupa, at binuksan ng bawat isa ang kanyang sako.
012	Kanyang sinaliksik, simula sa panganay hanggang sa bunso, at natagpuan ang kopa sa sako ni Benjamin.
013	Kaya't kanilang pinunit ang kanilang mga suot, at kinargahan ng bawat isa ang kanyang asno, at bumalik sa bayan.
014	Nang si Juda at ang kanyang mga kapatid ay dumating sa bahay ni Jose, siya'y nandoon pa, at sila'y nagpatirapa sa lupa sa harapan niya.
015	Sinabi ni Jose sa kanila, Ano itong ginawa ninyo?
015	Hindi ba ninyo nalalaman na ang isang taong gaya ko ay makapanghuhula?
016	Sinabi ni Juda, Anong aming sasabihin sa aming panginoon?
016	Anong aming sasalitain?
016	O paanong kami ay makakapangatuwiran?
016	Natagpuan ng Diyos ang kasamaan ng iyong mga lingkod.
016	Narito, kami ay mga alipin ng aming panginoon, kami pati na ang kinatagpuan ng kopa.
017	At kanyang sinabi, Malayo nawa sa akin ang gumawa nito; ang taong kinatagpuan ng kopa ay siyang magiging aking alipin, at kayo ay umuwing may kapayapaan sa inyong ama.
018	Nang magkagayo'y lumapit si Juda sa kanya, at sinabi, O panginoon ko, pahintulutan mo ang iyong lingkod na magsalita sa pandinig ng aking panginoon, at huwag nawang magningas ang iyong galit laban sa iyong lingkod, sapagkat ikaw ay kagaya ng Faraon.
019	Tinanong ng aking panginoon ang kanyang mga lingkod, na sinasabi, Kayo ba'y mayroong ama o kapatid?
020	At aming sinabi sa aking panginoon, Kami ay may ama, isang matanda, at isang anak sa kanyang katandaan, at ang kanyang kapatid ay patay na, at siya lamang ang naiwan ng kanyang ina, at minamahal siya ng kanyang ama.
021	Sinabi mo sa iyong mga lingkod, Dalhin ninyo siya sa akin, upang makita ko siya.
022	Aming sinabi sa aking panginoon, Hindi maiiwan ng bata ang kanyang ama, at kung iiwan niya ang kanyang ama, ang kanyang ama ay mamamatay.
023	At sinabi mo sa iyong mga lingkod, Kapag ang bunso ninyong kapatid ay hindi bumabang kasama ninyo, hindi na ninyo ako makikitang muli.
024	Nang kami'y bumalik sa iyong lingkod na aking ama, aming sinabi sa kanya ang mga salita ng aking panginoon.
025	Nang sinabi ng aming ama, Pumaroon kayong muli; bumili kayo ng kaunting pagkain para sa atin,
026	ay aming sinabi, Hindi kami makakababa.
026	Kung ang aming bunsong kapatid ay kasama namin, ay bababa kami.
026	Sapagkat hindi namin makikita ang mukha ng lalaking iyon, malibang ang aming bunsong kapatid ay kasama namin.
027	Sinabi ng iyong lingkod na aming ama sa amin, Nalalaman ninyo na ang aking asawa ay nagkaanak sa akin ng dalawang lalaki;
028	ang isa'y umalis sa akin, at aking sinabi, tiyak na siya'y nilapa; at hindi ko na siya nakita mula noon.
029	Kung inyong kukunin pa ang isang ito sa akin, at may mangyaring sakuna sa kanya, ay inyong ibababa ang aking uban sa Sheol na may kapanglawan.
030	Kaya't ngayon, kung ako'y dumating sa iyong lingkod na aking ama, at ang bata ay hindi namin kasama, yamang ang kanyang buhay ay nakatali sa buhay ng batang iyan;
031	kapag kanyang nakitang ang bata ay di kasama, siya ay mamamatay at ibababa ng inyong mga lingkod ang mga uban ng iyong lingkod na aming ama sa Sheol na may kapanglawan.
032	Sapagkat ang iyong lingkod ang siyang naging panagot sa bata sa aking ama, na nagsasabi, Kapag hindi ko siya dinala sa iyo, papasanin ko ang sisi ng aking ama magpakailanman.
033	Kaya't ngayon, hinihiling ko na ipahintulot mo na ang iyong lingkod ang maiwan bilang isang alipin sa aking panginoon sa halip na ang bata at iyong ipahintulot na ang bata ay umahong kasama ng kanyang mga kapatid.
034	Sapagkat paano ako makakapunta sa aking ama kung ang bata'y hindi kasama?
034	Takot akong makita ang kasamaang darating sa aking ama.
