verse	content
001	Noon ay dinala si Jose sa Ehipto, at binili siya ni Potifar sa mga Ismaelita na nagdala sa kanya roon.
001	Si Potifar ay pinuno ni Faraon, na kapitan ng bantay at isang taga-Ehipto.
002	Ang Panginoon ay naging kasama ni Jose, at siya'y naging lalaking maunlad.
002	Siya'y nasa bahay ng kanyang among taga-Ehipto.
003	Nakita ng kanyang amo na ang Panginoon ay kasama niya, at ang lahat ng ginagawa ni Jose ay umuunlad sa kanyang kamay.
004	Kaya't nakatagpo si Jose ng biyaya sa paningin niya at ginawa niyang kanyang katulong.
004	Ipinamahala niya kay Jose ang bahay niya at ang lahat niyang pag-aari ay inilagay sa kanyang pangangasiwa.
005	Mula nang panahon na si Jose ay pamahalain sa kanyang bahay at sa lahat ng kanyang pag-aari, pinagpala ng Panginoon ang bahay ng taga-Ehipto.
005	Ang pagpapala ng Panginoon ay dumating sa lahat ng kanyang pag-aari, sa bahay at sa parang.
006	Kaya't ipinamahala niya ang lahat niyang pag-aari sa kamay ni Jose, at hindi siya nakikialam sa anumang bagay maliban sa tinapay na kanyang kinakain.
006	Si Jose ay matipuno at makisig na lalaki.
007	Pagkatapos ng mga bagay na ito, tinitigan si Jose ng asawa ng kanyang panginoon at sinabi, Sipingan mo ako.
008	Subalit siya'y tumanggi at sinabi niya sa asawa ng kanyang panginoon, Tingnan mo, ang aking panginoon ay hindi nakikialam sa akin tungkol sa anumang bagay na nasa bahay, at lahat ng kanyang pag-aari ay ipinamahala sa aking kamay.
009	Walang sinumang dakila kaysa akin sa bahay na ito;
009	walang anumang bagay ang ipinagkait sa akin, maliban sa iyo, sapagkat ikaw ay kanyang asawa.
009	Paano ngang magagawa ko itong malaking kasamaan at kasalanan laban sa Diyos?
010	Kahit nakikiusap siya kay Jose araw-araw, ay hindi siya pumayag na siya'y sumiping o makisama sa kanya.
011	Subalit isang araw, nang siya'y pumasok sa bahay upang gawin ang kanyang gawain at walang sinumang tao sa bahay,
012	siya'y pinigilan niya sa pamamagitan ng kanyang suot, na sinasabi, Sipingan mo ako!
012	Subalit naiwan ni Jose ang kanyang suot sa kamay niya, at siya'y tumakas papalabas ng bahay.
013	Nang makita niyang naiwan ang kanyang suot sa kamay niya at tumakas sa labas ng bahay,
014	siya'y tumawag ng mga tao sa kanyang bahay, at sinabi sa kanila, Tingnan ninyo, ang aking asawa ay nagdala sa atin ng isang Hebreo upang tayo'y tuyain.
014	Pinasok niya ako upang ako'y sipingan, at ako'y nagsisigaw nang malakas.
015	Nang marinig niyang ako'y nagtaas ng tinig at nagsisigaw, naiwan niya ang kanyang suot sa aking tabi at tumakas, at lumabas ng bahay.
016	Pagkatapos ay iningatan niya ang kasuotan ni Jose hanggang sa pagdating ng kanyang amo sa kanyang bahay.
017	Sinabi niya sa kanya ang mga salita ring ito, na sinasabi, Pinasok ako ng aliping Hebreo na iyong dinala sa atin, upang tuyain ako.
018	Nang nagtaas ako ng aking tinig at ako'y nagsisigaw, kanyang naiwan ang suot niya sa aking tabi at tumakas na papalabas.
019	Nang marinig ng kanyang amo ang mga sinabi ng kanyang asawa, na sinasabi, Ganito ang ginawa sa akin ng iyong alipin;
019	ay nag-alab ang kanyang galit.
020	Kinuha si Jose ng kanyang panginoon at inilagay sa bilangguan, sa lugar na pinagkukulungan ng mga bilanggo ng hari.
021	Subalit kasama ni Jose ang Panginoon at nagpakita sa kanya ng tapat na pag-ibig, at pinagkalooban siya ng biyaya sa paningin ng bantay sa bilangguan.
022	Ipinamahala ng bantay sa bilangguan sa pangangalaga ni Jose ang lahat na mga bilanggo na nasa bilangguan;
022	at anumang ginagawa nila roon ay siya ang gumagawa.
023	Hindi pinakialaman ng bantay sa bilangguan ang anumang bagay na nasa pamamahala ni Jose sapagkat ang Panginoon ay kasama niya.
023	Anumang kanyang ginagawa ay pinagpapala ng Panginoon .
