verse	content
001	Binasbasan ng Diyos si Noe at ang kanyang mga anak at sa kanila'y sinabi, Kayo'y magkaroon ng mga anak at magpakarami, at inyong punuin ang lupa.
002	Ang takot at sindak sa inyo ay darating sa bawat hayop sa lupa, sa bawat ibon sa himpapawid, sa lahat ng gumagapang sa lupa, at sa lahat ng isda sa dagat.
002	Sila ay ibinibigay sa inyong kamay.
003	Bawat gumagalaw na nabubuhay ay magiging pagkain ninyo; at kung paanong ibinigay ko sa inyo ang mga luntiang halaman, ibinibigay ko sa inyo ang lahat ng mga bagay.
004	Ngunit huwag ninyong kakainin ang laman na kasama ang buhay nito, ito ay ang kanyang dugo.
005	At tiyak na aking hihingan ng sulit ang umutang sa inyong dugo.
005	Aking hihingin ito sa bawat hayop at sa mga tao, bawat isa para sa dugo ng iba.
005	Hihingan ko ng sulit ang umutang sa buhay ng tao.
006	Sinumang magpadanak ng dugo ng tao, ang dugo ng taong iyon ay papadanakin ng ibang tao; sapagkat nilalang ang tao sa larawan ng Diyos.
007	At kayo'y magkaroon ng mga anak at magpakarami; magbunga kayo nang sagana sa lupa at magpakarami kayo roon.
008	At nagsalita ang Diyos kay Noe at sa mga anak na kasama niya, na sinasabi,
009	Narito, aking itinatatag ang tipan sa inyo, at sa inyong mga anak na susunod sa inyo;
010	at sa bawat nilikhang may buhay na kasama ninyo, ang mga ibon, ang maamong hayop at bawat mailap na hayop sa lupa na kasama ninyo, sa lahat ng lumabas sa daong, sa bawat hayop sa lupa.
011	Aking pinagtitibay ang aking tipan sa inyo; hindi ko na lilipulin ang lahat ng mga tao sa pamamagitan ng tubig ng baha at hindi na magkakaroon pa ng bahang magwawasak ng lupa.
012	Sinabi ng Diyos, Ito ang tanda ng tipang gagawin ko sa inyo, at sa bawat nilalang na may buhay na kasama ninyo sa buong panahon.
013	Inilagay ko ang aking bahaghari sa ulap, at ito ay magiging tanda ng tipan ko at ng lupa.
014	At kapag tinipon ko ang mga ulap sa ibabaw ng lupa, ang bahaghari ay makikita sa ulap.
015	Aalalahanin ko ang aking tipan sa inyo, at sa bawat nilalang na may buhay; at ang tubig ay hindi na magiging bahang lilipol ng lahat ng nabubuhay.
016	Kapag ang bahaghari ay nasa ulap, ito ay aking makikita at maaalala ang walang hanggang tipan sa pagitan ng Diyos at ng bawat nilalang na may buhay na nasa ibabaw ng lupa.
017	Sinabi ng Diyos kay Noe, Ito ang tanda ng tipan na aking itinatag sa lahat ng nabubuhay na nasa ibabaw ng lupa.
018	Ang mga anak ni Noe na lumabas sa daong ay sina Sem, Ham, at Jafet.
018	Si Ham ay siyang ama ni Canaan.
019	Ang mga ito ang tatlong mga anak ni Noe at sa kanila nagmula ang lahat ng tao sa lupa.
020	Si Noe ay isang magbubukid at siyang pinakaunang nagtanim ng ubasan.
021	Uminom siya ng alak at nalasing at siya'y nakahigang hubad sa loob ng kanyang tolda.
022	At nakita ni Ham na ama ni Canaan ang kahubaran ng kanyang ama, at isinaysay sa kanyang dalawang kapatid na nasa labas.
023	Kumuha sina Sem at Jafet ng isang balabal, inilagay sa balikat nilang dalawa, lumakad ng paatras, at tinakpan ang kahubaran ng kanilang ama.
023	At ang mukha nila ay patalikod, at hindi nila nakita ang kahubaran ng kanilang ama.
024	Nagising si Noe sa kanyang pagkalasing, at nalaman ang ginawa sa kanya ng kanyang bunsong anak.
025	At kanyang sinabi,
026	Sumpain si Canaan!
027	Siya'y magiging alipin ng mga alipin sa kanyang mga kapatid.
028	At sinabi niya,
029	Purihin ang Panginoon , ang Diyos ni Sem!
030	At si Canaan ay magiging alipin niya.
031	Palawakin ng Diyos si Jafet,
032	at siya'y titira sa mga tolda ni Sem;
033	at si Canaan ay magiging alipin niya.
034	Nabuhay si Noe ng tatlong daan at limampung taon pagkaraan ng baha.
035	Ang lahat ng naging araw ni Noe ay siyamnaraan at limampung taon.
035	At siya ay namatay.
