verse	content
001	Pagkatapos ng mga bagay na ito, sinabi kay Jose, Ang iyong ama ay may sakit.
001	Kaya't isinama niya ang kanyang dalawang anak, sina Manases at Efraim.
002	Nang sabihin kay Jacob, Narito, pinuntahan ka ng anak mong si Jose;
002	siya ay nagpalakas at umupo sa higaan.
003	Sinabi ni Jacob kay Jose, Ang Diyos na Makapangyarihan sa lahat ay nagpakita sa akin sa Luz sa lupain ng Canaan, at binasbasan ako,
004	at sinabi sa akin, Palalaguin at pararamihin kita, at gagawin kitang isang kapisanan ng mga bayan;
004	at ibibigay ko ang lupaing ito sa iyong binhi pagkamatay mo, bilang isang pag-aari magpakailanman.
005	Kaya't akin na ngayon ang dalawa mong anak na ipinanganak sa iyo sa lupain ng Ehipto bago ako pumarito sa iyo: sina Efraim at Manases, gaya nina Ruben at Simeon.
006	Ang iyong mga anak na ipinanganak pagkaraan nila ay magiging iyo;
006	sila'y tatawagin sa kanilang mana ayon sa pangalan ng kanilang mga kapatid.
007	Sapagkat nang ako'y dumating mula sa Padan, si Raquel ay namatay sa lupain ng Canaan sa daan, nang malapit nang makarating sa Efrata;
007	at inilibing ko siya roon sa daan ng Efrata na siya ring Bethlehem.
008	Nang nakita ni Israel ang mga anak ni Jose, ay sinabi niya, Sinu-sino ang mga ito?
009	Sinabi ni Jose sa kanyang ama, Sila'y aking mga anak, na ibinigay ng Diyos sa akin dito.
009	Kanyang sinabi, Dalhin mo sila sa akin, at sila'y aking babasbasan.
010	Ang mga mata nga ni Israel ay malabo na dahil sa katandaan, at hindi na siya makakita.
010	Kanyang hinagkan sila, at niyakap.
011	Sinabi ni Israel kay Jose, Hindi ko akalaing makikita ko pa ang iyong mukha, at ngayon ay ipinakita rin sa akin ng Diyos ang iyong binhi.
012	Sila'y inalis ni Jose mula sa kanyang mga tuhod, at iniyuko ang kanyang mukha sa lupa.
013	Kapwa sila dinala ni Jose, si Efraim sa kanyang kanang kamay patungo sa kaliwang panig ni Israel, at si Manases sa kanyang kaliwang kamay patungo sa kanang panig ni Israel, at kanyang inilapit sila sa kanya.
014	Iniunat ni Israel ang kanyang kanang kamay at ipinatong sa ulo ni Efraim, na siyang bunso, at ang kanyang kaliwang kamay sa ulo ni Manases, na pinagkrus ang kanyang mga kamay;
014	sapagkat si Manases ang panganay.
015	Kanyang binasbasan si Jose, at sinabi, Ang Diyos na sa harapan niya ay lumakad ang aking mga ninuno na sina Abraham at Isaac, ang Diyos na naging pastol ko simula nang ako'y ipanganak hanggang sa araw na ito,
016	ang anghel na tumubos sa akin sa bawat kasamaan, nawa'y pagpalain niya ang mga batang ito;
016	at tawagin nawa sila sa aking pangalan, at sa pangalan ng aking mga magulang na sina Abraham at Isaac, at nawa'y dumami sila sa ibabaw ng lupa.
017	Nang makita ni Jose na ipinatong ng kanyang ama ang kanyang kanang kamay sa ulo ni Efraim, ito ay naging masama sa kanyang paningin.
017	Kaya't hinawakan niya ang kamay ng kanyang ama upang ilipat mula sa ulo ni Efraim tungo sa ulo ni Manases.
018	At sinabi ni Jose sa kanyang ama, Hindi ganyan, ama ko.
018	Yamang ang isang ito ang panganay, ipatong mo ang iyong kanang kamay sa kanyang ulo.
019	Subalit tumanggi ang kanyang ama, Nalalaman ko, anak ko, nalalaman ko.
019	Siya man ay magiging isang bayan, at siya man ay magiging dakila.
019	Subalit ang kanyang kapatid na mas bata ay magiging higit na dakila kaysa kanya, at ang kanyang binhi ay magiging napakaraming mga bansa.
020	Kaya't kanyang binasbasan sila nang araw na iyon, na sinasabi, Sa pamamagitan mo ang Israel ay magpapala, na magsasabi, Gawin ka nawa ng Diyos na gaya ni Efraim at gaya ni Manases.
021	At sinabi ni Israel kay Jose, Ako'y malapit nang mamatay, ngunit ang Diyos ay lagi ninyong kasama, at ibabalik kayong muli sa lupain ng inyong mga ninuno.
022	Bukod dito'y binigyan kita ng isang libis ng bundok na higit kaysa iyong mga kapatid, na kinuha ko sa pamamagitan ng aking tabak at busog sa kamay ng mga Amoreo.
