verse	content
001	Ket iya namensan, uwed da naggayat ka Herusalem nga Parisiyu se manursuru iya Linteg, ket nawe da nakipagurnung ito edyan ne Jesus.
002	Ket nadlaw da nga dito duduma kadito adalan ne Jesus, mangmangan da nga bekken nga nadalus diya ima da, nga kayat na nga kagiyen, madi da nagbeggu sigun iya naipaugali igida.
003	Ta diya Parisiyu se diya amin nga duduma nga Hudyu, ket tungtungpalen da ngarud to alagaden dito am-ama da, nga madi da mangan no madi da pekkem natungpal to alagaden da maipanggep iya panagbeggu.
004	Se ugali da pe nga no naggayat da iya tindaan, madi da pe mangan, no madi da pekkem tungpalen ya panagdalus sigun iya alagaden da.
004	Ket adu pekkem pe diya duduma nga tungtungpalen da nga ug-ugali da, nga agten iya panagugas kadiya paginuman, papayan ka mainum, se pagutuwan nga burinsi.
005	Dikad pe nagsaludsud e Jesus dito Parisiyu se dito manursuru iya Linteg, nga kinunen da, Ape nga madi arimanen diya adalan mu diya maikanatad kadiya ug-ugali nga nipatawid dito am-ama tida?
005	Ta mangan nas met diya adalan mu nga di da kustu nga nagbeggu, kunen da.
006	Ket kinunen ne Jesus igida, Pudnu met to padtu nito Isayas itun maipanggep dakayu nga aginlilinteg, ta nisurat na nga kinunen ne Apu Diyus,
007	Didi nga toltoley,
008	daydayawen dac met kadiya balbalikas da,
009	ngem bekken met nga iyaken
010	ya tutu nga ipatpateg da.
011	Awan mettas mamaay na
012	ya panagdayaw da iyaken,
013	ta ya isursuru da nga tungtungpalen toley,
014	diyan nas al-alagaden
015	nga tumaud ngas ka toley,
016	kunen na met itun.
017	Maipanggep ngarud dakayu yan.
017	Ta dakayu, adeyyuwan nu ngarud diya bilbilin ne Apu Diyus, ket diya ug-ugali toley ya ipatpateg nu nga gennungin.
018	Ket nituluy ne Jesus to kinagi na igida nga kinunen na, Nasirib kayu lugud met iya panangliclic nu iya bilin ne Apu Diyus, tasun diya ug-ugali nu nga gennung diya matungpal nu!
019	Ta nisurat met nito Muyses nga, Dayawem ya amam se ya inam, se kinunen na pe nga, Ya agkagi ka dakec maikuntra iya ama na winno ina na, ket masapul nga mapatey, kunen na.
020	Ngem dakayu, isuru nu met nga gennung nga no uwed mabalin nga itulung niya isa nga toley kadiya naganac igina, madi kanu mapilit nga mangecde igida, no kunen na ngas met igida nga, Kurban yani.
020	Kayat na nga kagiyen, Maipaay e Apu Diyus yani.
021	Dikad pe kunen nu nga mapalubusan yan nga toley yin nga madi na tulungan diya naganac iginan.
022	Ket iya agten iyan, pagbalinen nu met nga awan sirbi niya kagi ne Apu Diyusin, gapu mettas iya panangtungpal nu iya ugali nu.
022	Ket itu met pe yin ya panursuru nga nipatawid nu kadiya duduma.
022	Se adu ngarud pekkem diya duduma nga agten iyan nga wangwanglen nu, kunen na.
023	Ket pinaadenni manin ne Jesus dito adu nga toltoley itun, ket kinunen na igida, Dumngeg kayu kuma iyaken, dakayu nga amin, se utuben nu nga nalaing yani
024	Bekken met nga diya ipauneg niya toley iya bessug na ya arig nga makaparugit igina, ta bekken nga diya agtaud iya ruwar niya beggi ya mangrugit iya nakem niya toley, no di lugud diya agtaud iya nakem na.
025	Ala, dakayu nga uwed pannakaawat na, tandaanan nu kuma ngarud yanin!
025	kunen na.
026	Ket ito pinanawan ne Jesus dito toltoley yin, nga nawe imuneg iya isa nga baley, sinaludsud dito adalan na igina ya kaipapennan nitun nga pangngarig.
027	Ket kinunen ne Jesus igida, Agten kayu kad pe igida nga madi pekkem nga makaawat?
027	Madi nu met pe aya maawatan nga diya agtaud iya ruwar niya beggi niya toley, nga ipauneg na iya bessug na, bekken nga didi diya makaparugit iya nakem niya toley?
028	Ta ya kanen toley, madi ngarud maigamer iya panpanunut na, no di ngas mawe iya bessug, ket mairuwar nad mettas nga maipay iya kasilya, kunen na.
028	Ket iya agten iyan, nipakaemmu met ne Jesusin nga awan makan nga madi maibilang nga nadalus iya imatang ne Apu Diyus.
029	Ket kinunen manin ne Jesus, Ngarud, ya tutu nga mangrugit iya nakem niya toley, itu ya agtaud mettas iya nakem na.
030	Ta ya uneg niya toley nga paggayatan diya tarigagay na mettas, itu ya pagtaudan diya dakec nga panpanunut, se ya pannakikamalala, panagtakew, pumatey,
031	se ya pannakitipun ka bekken na nga asawa, se ya panagagum, panaglucluku, panagsikap, se ya agariman ka naalas, se ya panagiwan, panamadpadakec, panagpasindayaw, se ya nadarusudus nga panagbiyag.
032	Ngarud, amin didi nga dakec, ket agtaud da mettas iya nakem niya toley.
032	Ket didi diya mangrugit iya nakem nan, kunen na.
033	Ket pimanaw nge Jesus antuni, nga nawe iya sakup diya siyudad nga Tiru se Sidun.
033	Ket nakidagus iya isa nga baley antuni.
033	Gabay na met no awan kuma makaemmu iya edyan na.
033	Ngem naemmuwan met diya toltoley.
034	Ket iya agten iyan, uwed met isa nga babey antuni nga uwed anac na nga babey nga naluganan ka sairu.
034	Ket iyan nga babey, ito nadamag na ya maipanggep e Jesus, sigida ngarud nga nawe iya edyan ne Jesus.
034	Ket nagparintumeng to babey iya sangu na nga nagpacpakaasi igina.
035	Ket to babey, bekken nga Hudyu, no di lugud naiyanac enna Penisiya, nga isa nga ili enna Sirya.
035	Ket nipacpakaasi na ngarud e Jesus nga pagtalawen na kuma ya sairu nga naglugan ito anac na.
036	Ket nagpangngarig nge Jesus nga kinunen na igina, Mapakan kuma nga mona pekkem diya anac.
036	Ta bekken met nga rumbeng nga maalac ya kanen diya anac, tasun maipadtu nga mipakan kadiya asu, kunen na.
037	Ket kinunen met nito babey, Bo a, Apu.
037	Ngem orey diya asu nga uwed iya sidung niya lamisaan, makakan da met kadiya mucmuc nga miterkag diya ebbing, kunen na.
038	Ket kinunen ngarud ne Jesus igina, Gapu iyan nga nabaru nga nisubad mu, mabalin mu ya agawir nga sitatalna ngin, ta nagtalew win to sairu iya anac mun, kunen na.
039	Nagawir ngarud to babey, ket naspukan na to anac na nga agid-ida nga sitatalna ngin ito ida na.
039	Ta nagtalew nga tutu to sairu win.
040	Ket ito pimanaw nge Jesus iya sakup niya siyudad nga Tiru, nanalan iya ginet nga sakup niya siyudad nga Sidun, se na bineltac to ginet nga sakup niya pagiliyan nga Dekapulis, nga simoli enna baybay ka Galilya ngin.
041	Ket uwed da toley antuni nga nangipen ito edyan ne Jesus ka isa nga lalaki nga tuleng se agen-en nga agkagi.
041	Ket nagpacpakaasi da ngarud e Jesus nga ipatey na kuma ya ima na ito lalaki.
042	Ket e Jesus, niyadeyyu na ngarud to lalaki kadiya toltoley.
042	Ket ito dudduwa dan, nilpet ne Jesus diya kurimeng na kadiya tinga nito lalaki.
042	Ket se naglutab nga nikedus na ito dila nito lalaki.
043	Ket limangad ka langit nge Jesus nga imanges ka nabileg, ket kinagi na ito lalaki, Epata, nga kayat na nga kagiyen, Malukatan ngarudin.
044	Ket nalaing mettin to panagdengngeg nito lalaki, se nalaingan pe yin to agen-en na, ket nabatad met to panagkagkagi nan.
045	Ket nibilin ne Jesus kadito toltoley nga awan pangibagaan da iyan nga winangel na.
045	Ngem di da met nikasu.
045	Ket orey no kumaan nito kapasnec ne Jesus nga nangibilin igida, ket nakarkaru lugud to kinapasnec da nga nangipadamag.
046	Ket napalaus ngarud nga unay to seddaaw dito toltoley, nga kinunen da iya panagtetebbar da, Mayat lugud diya amin nga wangwanglen na!
046	Orey diya tuleng, mapagicna na met, ket mapagkagi na met pe diya umel!
046	kunen da.
