verse	content
001	Ito maikasangapulu ket lima nga dagun nito panagturay nito Tiberyu nga Ari Sesar, ket e Punsiyu Pilatu ya gubernadur ka Hudya itun.
001	E Herudes met to agturay enna Galilya.
001	Ket e Pelipe nga kabsat na, igina met ya agturay iya masakupan niya Iturya se Trakunite.
001	Ket e Lisanyas ya agturay ka Abilene itun.
002	Ket diya kangatuwan nga agsirsirbi iya Templu itun, ket de Anas nge Kaipas.
003	Ket itun mettas nga timpu, nadatngan ya panangbilin ne Apu Diyus ito Juan nga anac nito Sakaryas, bayat nito kauwed nito Juan ka away.
004	Itu nga nawe to Juan kadiya amin nga luglugar nga denni iya wangag Hordan, nga nikasaba na nga masapul nga agbabawi diya toltoley, nga agpabautisar da, tasun maawat da kuma ya pannakapakawan diya basbasul da.
005	Ket maikanatad met yani ito kagi nito mammadtu nga Isayas nga naisurat ito libru na, nga kunen na,
006	Enna away,
007	uwed mangip-ipkaw nga kunen na,
008	Isagana nu ya dalan niya Apu!
009	Palinteggen nu ngarud ya dalanen na!
010	Masapul nga magaboran diya amin nga losong,
011	se masimpa diya amin nga tagtageytey
012	se mungmung-ul.
013	Masapul nga mapalinteg diya nakillu,
014	se maistimar diya lekkalekkaong nga dalan.
015	Ket masingen nad met diya amin nga toltoley
016	ya panangisalakan ne Apu Diyus,
017	kunen nito mammadtu itun.
018	Ket adu met diya toley nga nawe ito edyan ne Juan, tasun pabautisaran da igina.
018	Kinunen met ne Juan kadiya toltoley, Arig kayu was nga putputut diya nagita nga malaga!
018	Ape?
018	Nagan kad ya nangibaga dakayu nga masapul nu nga ilisi ya beggi nu iya maadpangan nga pannakaukum?
019	Diya wangwangel nga tumutup iya napudnu nga panagbabawi kuma lugud ya ipasingen nu iya panagbiyag nu.
019	Ket di nu met kunkunen iya lemlemmet nu nga, Orey a, ta e Abraham met to am-ama mi.
019	Bay-an nu ngarud ya agten iyan nga panpanunut.
019	Ta ya kinapudnu na, orey didi ngas nga batu, mabalin met pe nga pagbalinen ne Apu Diyus nga an-anac nito Abraham, no gabay na.
020	Ngem ita, arig nga uwed met mailaylayat nga wasey yin nga maikelleng kadiya gamgamut diya kayu.
020	Dikad pe diya amin nga kayu nga madi mamisic ka nabaru, macleng da ngarud, se maitemsit da iya apuy, kunen na.
021	Ket dito naggigicna, nagsaludsud da met, nga kinunen da, Nagan ngarud ya masapul nga wanglen min, tasun madi dumateng yan dakami?
021	kunen da.
022	Ket simungbat ngarud nge Juan nga kinunen na, Agten idi ya wanglen nu: Ya uwed duwa nga badu na, masapul nga ecde na ya isa iya awan badu na.
022	Se ya uwed kanen na, masapul nga ibingayan na diya awan kanen na, kunen na.
023	Ket uwed da met pe agsingsingir ka buis nga nawe agpabautisar e Juan, ket kinunen da, Mistru, nagan ya masapul nga wanglen mi?
023	kunen da.
024	Ket kinunen ne Juan igida, No agsingir kayu ka buis, madi nu kuma ngarud labsan ya singiren nu ngem iya tumutup, kunen na igida.
025	Ket uwed da met pe suldadu nga nagsaludsud igina, nga kinunen da, No dakami, nagan ya masapul nga wanglen mi?
025	kunen da.
026	Ket kinunen na igida, Madi nu piliten nga alaken ya kuwarta diya orey nagan na, se madi kayu pe agbusid nga agpabasul ka toley tasun maalac nu ya kuwarta da.
026	Basta mapnec kayu kuma ngasin iya suwildu nun, kunen na.
027	Ket bimileg met ya namnama diya toltoley yin, ket kinunkunen da iya lemlemmet dan nga bareng no e Juan met ya Kristu nga naipadtu.
028	Itu nga kinunen ne Juan igida nga amin, Ket iyaken ita, danum ya pamautisar ku dakayu.
028	Ngem uwed nad umbet nga sumarunu iyaken nga dacdackel ya pannakabalin na ngem iyaken, ket di yac pe maikari nga orey no mangukas ngas kadiya listun diya palloka na.
028	Ket igina, ya Ispiritu Santu se apuy met ya pamautisar na nad dakayu.
029	Ta arig met nga ic-icman nan ya pagsap na ka in-gikan, tasun urnungen na ya in-gikan se italipen nan iya alang na.
029	Ngem ya essap nga gennung, ipoor na met ka apuy nga di pulus nga makusep, kunen na.
030	Ket agten met iyan se adu pekkem to pamagbaga nga nibaga nito Juan kadiya toltoley iya panangikasaba na maipanggep iya Makaparagsac nga Damag.
031	Ket to Herudes nga agturay antuni, pinabasul met ne Juan.
031	Pinabasul na ngarud, gapu iya panangikabbalay nito Herudes e Herudyas nga asawa mettas nito kabsat ne Herudes, se gapu pe kadiya duduma nga winangwangel na nga dakec.
032	Ket to Herudes, nakarkaru ya winangel na nga dakec ngem kadiyan, ta pinaibalud na met nge Juanin.
033	Ket agten idi to napasamac itun: Ito pannakabautisar dito adu nga toltoley, nairaman met pe nge Jesus nga nabautisaran.
033	Ket ito agkarkararag pekkem nge Jesus, arig met nga nalukatan ya langitin.
034	Ket nagpasegged met igina ya Ispiritu Santu nga sibebeggi, nga umasping ka kalapati.
034	Ket uwed pe nagicna nga timec antuni nga nagtaud ka langit, nga kinunen na, Ikew ya Anac ku nga dungdungnguwec.
034	Ikew ya pakaay-ayuwac, kunen na.
035	Agtellu nga pulu ya dagun ne Jesus ito nirugi na to gagara na.
035	Ket sigun ito kunen diya toley, anac kanu met ne Huse.
035	Ket to Huse, anac nito Eli.
036	To Eli, anac nito Matat, to Matat, anac nito Lebi, to Lebi, anac nito Melki, to Melki, anac nito Hane, to Hane, anac nito Huse.
037	To Huse, anac nito Matatiyas, to Matatiyas, anac nito Amus, to Amus, anac nito Nahum, to Nahum, anac nito Esli, to Esli, anac nito Nage.
038	To Nage, anac nito Maat, to Maat, anac nito Matatiyas, to Matatiyas, anac nito Semei, to Semei, anac nito Huse, to Huse, anac nito Huda.
039	To Huda, anac nito Huwana, to Huwana, anac nito Resa, to Resa, anac nito Surubabel, to Surubabel, anac nito Seyaltiyel, to Seyaltiyel, anac nito Neri.
040	To Neri, anac nito Melki, to Melki, anac nito Addi, to Addi, anac nito Kusam, to Kusam, anac nito Elmudam, to Elmudam, anac nito Er.
041	To Er, anac nito Huswe, to Huswe, anac nito Eliyeser, to Eliyeser, anac nito Hurim, to Hurim, anac nito Matat, to Matat, anac nito Lebi.
042	To Lebi, anac nito Simyun, to Simyun, anac nito Huda, to Huda, anac nito Huse, to Huse, anac nito Hunan, to Hunan, anac nito Elyakim.
043	To Elyakim, anac nito Melya, to Melya, anac nito Mena, to Mena, anac nito Matata, to Matata, anac nito Natan, to Natan, anac nito Ari Dabid.
