verse	content
001	Ket itun nga timpu, nagpakaemmu nge Juan nga Mammautisar.
001	Nangaskasaba enna away iya prubinsiya nga Hudya,
002	nga kinunen na, Masapul nga agbabawi kayu kadiya basbasul nu, ta dandani yin ya panangituray niya Nailangitan, kunen na.
003	E Juan mettas to kinunen nito mammadtu nga Isayas itun, ito kinunen na,
004	Enna away,
005	uwed mangip-ipkaw nga kunen na,
006	Isagana nu ya dalan niya Apu!
007	Palinteggen nu ngarud ya dalanen na!
008	Ket to Juan, nagkawwes met ka kawwes nga naariman ka dutdut kamelyu, se nagbarikes ngas ka lalat.
008	Ket ya kanen na, sisibew se digu yukan.
009	Ket nawe nagdengngeg igina diya toltoley nga gayat ka Herusalem se diya amin nga il-ili niya prubinsiya nga Hudya se diya il-ili nga agsumbangir iya wangag Hordan.
010	Nagipakaemmu da met nga situtulnug kadiya basbasul da, ket binautisaran ne Juan da enna wangag Hordan.
011	Ket ito nasingen ne Juan nga adu diya Parisiyu se Sadusiyu nga umbet agpabautisar, kinunen na met igida, Arig kayu ngas nga putputut diya nagita nga malaga!
011	Ape?
011	Nagan kad ya nangibaga dakayu nga masapul nu nga ilisi diya beggi nu iya maadpangan nga pannakaukum?
012	Diya wangwangel nga tumutup iya napudnu nga panagbabawi kuma lugud ya ipasingen nu iya panagbiyag nu.
013	Ket di nu met ipagarup nga kustu no kunkunen nu iya lemlemmet nu nga, Orey a, ta e Abraham met to am-ama mi.
013	Bay-an nu ngarud ya agten iyan nga panpanunut.
013	Ta ya kinapudnu na, orey didi ngas nga batu, mabalin met pe nga pagbalinen ne Apu Diyus nga an-anac nito Abraham, no gabay na.
014	Ngem ita, arig nga uwed met mailaylayat nga wasey yin nga maikelleng kadiya gamgamut diya kayu.
014	Dikad pe diya amin nga kayu nga madi mamisic ka nabaru, macleng da ngarud, se maitemsit da iya apuy.
015	Ket iyaken ita, danum ya pamautisar ku dakayu gapu iya panagbabawi nu.
015	Ngem uwed nad umbet nga sumarunu iyaken nga dacdackel ya pannakabalin na ngem iyaken, ket di yac pe maikari nga orey no mangabsin ngas iya palloka na para igina.
015	Ket igina, ya Ispiritu Santu se apuy met ya pamautisar na nad dakayu.
016	Ta arig met nga ic-icman nan ya pagsap na ka in-gikan, ket urnungen na nad ya in-gikan na, se na italipen iya alangin.
016	Ngem ya essap nga gennung, ipoor na met ka apuy nga di pulus nga makusep, kunen na.
017	Ket itun, inumbet nge Jesus antuni nga gayat ka Galilya.
017	Ket nawe met iya wangag Hordan, ito edyan ne Juan, tasun agpabautisar igina.
018	Ngem e Juan, gabay na nga lapdan, nga kinunen na, Rebbeng ku met ya pabautisaran kuma ikew.
018	Bekken met nga rumbeng nga ikew ya umbet agpabautisar iyaken!
018	kunen na.
019	Ngem kinunen ne Jesus igina, Ala kad lugudin, ta rumbeng met no tungpalen ta amin diya nalinteg nga panggep ne Apu Diyus, kunen na.
019	Dikad pe nayat mettas nge Juanin.
020	Ket kalpasan nito pannakabautisar ne Jesus, gimacdang mettas nga sigida, ket pag-isu met nga arig nga nalukatan ya langitin.
020	Ket nasingen na ya Ispiritu ne Apu Diyus nga agpaspasegged nga agten iya kalapati, ket dinumsag met igina.
021	Ket itun, uwed met timec nga nagicna antuni nga nagtaud ka langit, nga kinunen na, Itu yani ya Anac ku nga dungdungnguwec.
021	Igina ya pakaay-ayuwac, kunen na.
