verse	content
001	Ito umagsapa ngin, nagiinnumanan dito pangpangulu diya agsirsirbi iya Templu, se dito panglakayen diya Hudyu, se dito manursuru iya Linteg, se amin dito duduma nga kunsehales.
001	Ket kalpasan nito panagtutulag dan, pinungu da ngarud nge Jesusin, se da nipen iya edyan ne Gubernadur Pilatu win, ket niyawat da iginan.
002	Ket e Pilatu, sinaludsud na ngarud e Jesus nga kinunen na, Tutu kad nga ikew ya Ari diya Hudyu?
002	kunen na.
003	Ket kinunen ne Jesus igina, Nakagi mun, kunen na.
004	Ket dito pangpangulu diya agsirsirbi iya Templu, adu diya nipabpabasul da e Jesusin.
005	Ket e Pilatu, nagsaludsud manin igina nga kinunen na, Awan kad maisungbat mu igida?
005	Magicnam met diya adu nga ipabpabasul da ikew!
005	kunen na.
006	Ngem awan met latta nisungbat ne Jesus, ket nasdaaw ngarud nge Pilatu win.
007	Ket sigun iya gangey ne Pilatu, tunggal timpu niya Padaya Nitatalib, mangiruwar ka isa nga balud nga ibaga diya toltoley.
008	Ket uwed isa nga balud itun nga agnagan ka Barabas.
008	Naisangabalud met yani kadito kabulun na nga pimatey ito timpu riribuc itun.
009	Ket diya toltoley, nawe da itun iya edyan ne Pilatu, ket inadeng da nga mangiruwar kuma ka isa nga balud para igida, sigun iya dinagun nga gangey na.
010	Ket kinunen ne Pilatu igida, Gabay nu kad nga idi nga Ari diya Hudyu ya iruwar ku para dakayu?
010	kunen ne Pilatu.
011	Agten iyan to saludsud ne Pilatu kadito toltoley, ta emmu na nga gapu ngas met iya apal dito pangpangulu diya agsirsirbi iya Templu, to nangiyawatan da e Jesus igina.
012	Ngem dito pangpangulu diya agsirsirbi iya Templu, sinugsugan da mettin dito toltoley, tasun e Barabas nga gennung ya adngen da nga iruwar ne Pilatu.
013	Itu nga kinunen manin ne Pilatu igida, No agten iyan, nagan ngarud ya gabay nu nga pamaay ku idi nga toley nga awagan nu nga Ari diya Hudyu?
013	kunen na.
014	Ket nip-ipkaw da nga kinunen da, Pailansam ka krus!
014	kunen da.
015	Ket kinunen manin ne Pilatu igida, Ape kadi?
015	Nagan ngarud ya basul na?
015	kunen na.
016	Ngem nakarkaru lugud to panangip-ipkaw da nga kinunen da, Pailansam ka krus!
016	kunen da met latta.
017	Dikad pe gapu ta gabay ne Pilatu nga pagustuwan dito toltoley, pinairuwar na ngarud to Barabas igida.
017	Ket e Jesus, pinasaplit ne Pilatu ka latiku, se na niyawat kadiya mangilansa ka krus.
018	Ket inalac ngarud diya suldadu nge Jesus, nga niyuneg da iya emwag niya palasiyu, nga itu ya baley niya Gubernadur, se da pinalbet amin dito kabulun da nga suldadu antuni.
019	Ket siuuyaw da nga nangkebal e Jesus ka biyuleta nga luput.
019	Ket nangkawikew da met ka lanut nga agrasrasi, nga inariman da ka sinan-balangat, se da nisimpa iya ulu ne Jesus.
020	Ket nagindadayaw da met nga nangkablaaw e Jesusin, nga kinagkagi da nga siuuyaw igina nga, Wahey!
020	Madaydayaw ka kuma nga ari diya Hudyu!
020	kunen da.
021	Ket binacbaut da pe ya ulu na ka tabagan, se linutlutaban da met pe.
021	Ket nagdokot da nga nagindadayaw met igina.
022	Ket ito nalpas dan nga inuy-uyaw, nipac da to biyuleta nga luputin, ket nikawwes da manin igina to sigud nga luput na.
022	Kalpasan na, niruwar da tasun ipen da nga ilansa ka krusin.
023	Ket uwed met nasabet da iya dalan, nga isa nga iSirene nga agnagan ka Simon, nga igina ya ama de Alehandru nge Rupu.
023	Sumungsungad yani nga toley iya siyudadin, nga naggayat iya away.
023	Ket nipaagtu ngarud dito suldadu nga nipapilit ito Simon to krus ne Jesus.
024	Ket nipen da nge Jesus iya lugar nga maawagan ka Gulguta, nga kayat na nga kagiyen, Edyan Bangabanga.
025	Ket antuni, painuman da kuma nge Jesus ka basi ubas nga nalaukan ka napet nga agas nga mirra, ngem madi na met ininum.
026	Ket itun, nilansa dito suldadu iya krusin.
026	Ket kalpasan nito panangilansa da, nagbibingayan da met diya luput na, nga nagbibinnunut da no nagan ya mabagi niya tunggal isa igida.
027	Ket alas nuwebe iya agsapa ngin ito panangilansa da.
028	Ket uwed pe pakaemmu nga naisurat antuni, nga itu ya pakaemmuwan ito naipabasul igina.
028	Agten idi to naisurat: Ya Ari diya Hudyu.
029	Ket uwed da pe duwa nga tulisan nga naikumpas e Jesus, nga nailansa pe kadiya krus da.
029	Ya isa, uwed iya madiwanan ne Jesus, ket ya isa, uwed iya makatigid na.
030	Ket iya agten iyan, natungpalin to naisurat iya Bibliya nga kunen na, Naibilang nga kabulun diya managdacdakec.
031	Ket diya toley nga timaltalib iyan, nagwingwingiwing da met nga siuuyaw, nga kinunen da e Jesus, Asey!
031	Sepe ikew met to nangibaga nga lasangem ya Templu se ka mettas bangunen manin ka unus tellu nga algew!
032	No agten iyan ya pannakabalin mu, isalakam man ngarud ya beggi mun, ta umulug ka ngarud iyan nga krusin!
032	kunen da.
033	Ket agten met pe dito pangpangulu diya agsirsirbi iya Templu se dito manursuru iya Linteg, ta nakipaglaclais da pe iya maipanggep e Jesus, nga kinunen da, Naisalakan na kanu diya duduma, ngem di na met maisalakan ya beggi nan.
034	Umulug kuma ngarudin iya krus na yan nga Kristu nga Ari kanu ka Israel.
034	Ta no masingen tida nga makaulugin, ket mamati tida iginan, kunen da.
034	Ket inuyaw met pe dito kabulun na nga nailansa pe ka krus.
035	Ket ito matuun itunin, gimicbet mettin ya amin nga lubung antuni nin, ket nagpaut to gicbet agingga ka alas tres iya gidam.
036	Ket ito alas tresin, pinumkaw met nge Jesus nga kinunen na ka nabileg, Eloy, Eloy, lama sabactani?
036	nga kayat na nga kagiyen, Diyus ku, Diyus ku, ape nga binaybay-an nac?
037	Ket diya duduma kadito gasisikad antuni nga nakagicna ito kinagi ne Jesus, kinunen da, Nih!
037	Denggen nu!
037	Pecpekkawan na mettin to mammadtu nga Elyas, kunen da.
038	Ket ya isa igida, nanagtag itun nga nawe namet ka kapes.
038	Nipaagsep na ka suka, se na nisugenget ka tabagan, tasun ipasepsep na kuma e Jesus, nga kinunen na, Iton tida!
038	Singen tida no umbet lugud iyulug nito Elyas iya krus na, kunen na.
039	Ngem e Jesus, nagkerres ka nabileg gin, ket awan anges nan.
040	Ket enna Templu, napigis mettin itun to kurtina nga nanglinged iya uneg na, nga nagudduwa mettin manipud iya ngatu, nga nanglacpus iya gayad na.
041	Ket iya sangu nito krus nga nakailansaan ne Jesus, uwed nga gasisikad ya kapitan dito suldadu, nga nakasalupac igina.
041	Ket ito nasingen na ya pannakatey ne Jesus, kinunen na, Pudnu met nga Anac ne Apu Diyus yani nga toley!
041	kunen na.
042	Ket uwed da pe babey iya nabay-at ka eteng ito krus, ket nabuya da met to napasamac.
042	Uwed kadiyan nge Marya nga iMagdala, se e Marya nga ina de Huse nge Santiyagu nga inaudi, se e Salume.
043	Diyan nga babey, simursurut da e Jesus itun nga nagsirsirbi igina ito kauwed na pekkem enna Galilya.
043	Ket adu pe diya duduma nga babey iyan, nga igida pe diya nakibulun e Jesus ito nagpa-Herusalem itun.
044	Ket iyan nga algew, Biyernes nga Algew Panagisagana, nga itu ya algew sacbay niya Algew Ngilin.
044	Ket gumidam met itunin.
045	Ket itun, uwed isa nga toley nga nagtured nga nawe ito edyan ne Gubernadur Pilatu.
045	Nawe ngarud nagadeng ka pammalubus ne Pilatu nga alac na ya bangkay ne Jesus, ta gumidam mettin.
046	Ket yan nga toley, ket e Huse nga taga-Arimatiya, nga isa nga mabigbig nga kunsehal diya Hudyu.
046	Ket igina pe ya isa nga mangpadpadaan nga sinanama iya umbet nga panangituray ne Apu Diyus.
047	Ket nasdaaw ngarud nge Pilatu ito nadamag na nga natey nge Jesusin.
047	Itu nga pinalbet ne Pilatu to kapitan diya suldadu, ket sinaludsud na no pudnu nga natey yin.
048	Ket gapu ito pammanecnec nito kapitan iya pannakatey na, nipalubus ne Pilatu nga alaken ne Huse to bangkayin.
049	Ket nawe ngarud ngimina nge Huse ka luput nga maawagan ka linen.
049	Ket ito naidsag na to bangkayin, kinubit na ito luput nga linen, se na nipisuc iya isa nga tamen nga nailiyang ka batu.
049	Ket kalpasan na, nangbukalig ka dackel nga batu nga nanggiset na ito tamen.
050	Ket nasingen met ne Marya nga iMagdala se e Marya nga ina de Huse, itu nga naemmuwan da to nakaitamennan ne Jesus.
