verse	content
001	Ket enna ili nga Betanya itun, uwed isa nga lalaki nga agsakit, nga agnagan ka Lasaru.
001	Ket nagedyan pe ka Betanya de Marya nge Marta nga agkabsat, nga kakabsat nito Lasaru nga agsakit.
002	Ket idi nga Marya nga kabsat ne Lasaru, itu to nangibucbuc itun ka bangbanglu kadiya saka niya Apu se na nipunas ya ebbuc na.
003	Ket ito agsakit nge Lasaru, nangibon dito babey nga agkabsat ka nawe nangipadamag e Jesus.
003	Ket kinunen ngarud dito naibon e Jesus, Apu, agsakit ya patpatgem nga gayyem, kunen da.
004	Ket ito nagicna ne Jesus yan, kinunen na, Madi ipatey ne Lasaru yan nga sakit na.
004	Pakaidayawan ne Apu Diyus yan nga sakit na, ta gapu idi nga mapaspasamac, uwed nad met pakaidayawan niya Anac ne Apu Diyus, kunen na.
005	Patpatgen ngarud ne Jesus dito agkakabsat nga Marta, Marya se Lasaru.
006	Ngem orey ito nadamag ne Jesus nga agsakit to Lasaru, nagedyan pekkem mas iyan ka unus duwa nga algew.
007	Ket kalpasan duwa nga algew, kinunen ne Jesus kadito adalan na, Tidan.
007	Sumoli tida ka Hudya ngin, kunen na.
008	Ngem kinunen da igina, Bay-an tida ya sumoli antuni, Mistru.
008	Bekken met pekkem nga nabayag to tage da mangdampag ikew dito pada tida nga Hudyu antuni, kunen da.
009	Ket e Jesus, kinunen na met, Uwed met sangapulu ket duwa nga uras iya aggidam.
009	Ket ya toley nga manalan iya algew, madi miduclap, ta mawadaan met ya dalanen na gapu iya mangwada idi nga lubung.
010	Ngem ya manalan iya gabi, maiduclap met, ta awan mangwada igina, kunen na.
011	Ket kinunen manin ne Jesus igida, Nakatudug nge gayyem tida nga Lasaru win, ngem mawe yac lukagen, kunen na.
012	Ngem dito adalan na, kinunen da, Nabaru a, no nakatudugin Apu, tasun bumileg ya beggi na se umunayin, kunen da.
013	Agten iyan ngarud ya kinunen da, ta nipagarup da nga tutu nga tudug ngas ya kinunen ne Jesus.
013	Ngem ya kayat na nga kagiyen, ket natey yin to Lasaru.
014	Ket iya agten iyan, nilawlawag ne Jesus igida nga kinunen na, Natey nge Lasaru win.
015	Ngem gapu dakayu, nabarbaru kunec no awan nac iya edyan na ito pannakatey na, tasun ita, bumileg ya panamati nu.
015	Ala, mawe tida enna edyan nan, kunen na.
016	Ket to Tumas nga maawagan pe ka Singin, kinunen na kadito kabulun na nga adalan, Tidan!
016	Mibulun tida ngarud iginan, tasun mairaman tida e Mistru nga matey!
016	kunen na.
017	Ito nakadateng de Jesus enna sakup niya Betanya ngin, nadamag da nga naitamen nin to Lasaru, ket eppat nga algew nan.
018	Ket gapu ta tumellu nga kilumetru was ya kadeyyu niya ili nga Betanya ka Herusalem,
019	adu pe dito Hudyu nga taga-antuni nga nawe nakipagladingit kade Marta nge Marya gapu ito pannakatey nito kabsat da nga lalaki.
020	Ket ito nadamag ne Marta nga sumungsungad nge Jesusin, rinumwar nga nawe simabet igina.
020	Ngem e Marya, nabati iya uneg nito baley da.
021	Ket kinunen ne Marta e Jesus, Apu, no uwed ka kuma idi itun, madi kuma natey ya kabsat ku!
022	Ngem orey ita, emmuc met nga orey nagan na nga adngem e Apu Diyus, ecde na met ikew, kunen na.
023	Ket kinunen ne Jesus igina, Agungar met ya kabsat mu, kunen na.
024	Ket kinunen ne Marta, Bo, emmuc a, nga agungar nad iya panagungar diya natey iya kaodiyan nga algew, kunen na.
025	Ket kinunen ne Jesus igina, Iyaken mettas ya mangpaungar se mangecde ka biyag.
025	Dikad pe ya mamati iyaken, orey no matey, agbiyag nad mettas.
026	Ket diya sibibiyag pekkem nga mamati iyaken, pulus nad nga madi matey ka agnanayunin.
026	Patiyem kad yan nga kunec?
026	kunen na.
027	Ket kinunen ngarud ne Marta igina, Bo, Apu.
027	Patiyec ngarud nga ikew nga tutu ya Kristu nga Anac ne Apu Diyus, nga naipadtu nga umbet idi nga lubung, kunen na.
028	Ket ito nakunen ne Marta yanin, simoli ito baley da nga inayab na ya kabsat na nga Marya.
028	Ket kinunen na nga niyasasim, Uwed nge Mistru win, ket palbeten naka, kunen na.
029	Ket ito nagicna ne Marya yan, rinumwar nga dagus nga nawe ito edyan de Jesus,
030	ta madi da pekkem imuneg iya ili, no di lugud nagsardeng da pekkem ito nangsabtanan ne Marta igida.
031	Ket dito Hudyu nga kabulun ne Marya nga nakipagladingit igina enna baley da, nasingen da nga dagus nga rinumwar nge Marya.
031	Ket nipuyut da ngarud igina, ta pagarup da no mawe agsangit enna tamen nito Lasaru.
032	Ket ito nakadateng nge Marya ito edyan ne Jesus, nagparintumeng iya sangu na, nga kinunen na e Jesus, No uwed ka kuma idi itun Apu, madi kuma natey ya kabsat ku!
032	kunen na.
033	Ket ito nasingen ne Jesus nga agsangsangit nge Marya ngin se orey pe dito Hudyu nga nibulun igina, nakipagleddaang ngarud igida, ket nasakit nga unay ya ricna na.
034	Ket kinunen ne Jesus, Awac ya nangitamnan nu igina?
034	kunen na.
035	Ket kinunen da, Umbet mu singen a, Apu, kunen da.
036	Ket nagluwa met pe nge Jesusin.
037	Itu nga kinunen dito Hudyu, Singen nu!
037	Napalaus met pe ya panangipateg na igina!
037	kunen da.
