verse	content
001	Mangaramidka iti altar a kayo nga akasia.
001	Kuadrado ti altar: 7 12 a kadapan ti kaatiddogna, 7 12 a kadapan ti kaakaba, ken 4 12 a kadapan ti kangatona.
002	Ikkam kadagiti sinan-sara nga agdawadaw kadagiti uppat a sulina ket sangsangkanayonda iti altar a makalupkopan met iti bronse.
003	Mangaramidka kadagiti bronse nga alikamen ti altar: dagiti palanggana a pagikkan kadagiti dapu ti napuoran a taba, dagiti pala, malukong, pagadaw ken pagikkan iti beggang.
004	Agaramidka met iti bronse a barandilias ket kabitam ti tunggal sulina iti argolia a pagbaklayan.
005	Ikapetmo ti barandilias iti sirok ti agdawadaw a paset ti altar tapno danonenna ti gudua ti kangato ti altar.
006	Mangaramidka kadagiti assiw nga akasia a makalupkopan iti bronse.
007	No awitenyo ti altar, yusokyo dagiti assiw kadagiti argolia iti tunggal sulina.
008	Tabla ti aramidem nga altar ket awan nagyan iti unegna, kas mayannurot iti plano nga impakitak kenka iti bantay.
009	Kas bakud ti Tolda ti Dios, agaramidka kadagiti kurtina iti nafino a linen.
009	Iti bangirna iti abagatan, 50 a yarda ti kaatiddog dagiti kurtina,
010	a maibitin kadagiti duapulo a bronse a poste a maipatakder kadagiti duapulo a bronse a pagbatayan.
010	Pirak dagiti kawit dagiti poste ken dagiti pasikkilda.
011	Kasta met ti aramidem iti bangirna iti amianan ti bakud.
012	Iti bangirna iti laud, 25 a yarda ti kaatiddog dagiti kurtina nga addaan sangapulo a poste ken sangapulo a pagbatayan.
013	Iti bangirna iti daya, nga ayan ti ruangan, 25 a yarda ti kalawa ti mabakudan.
014	Iti agsumbangir ti pagserkan, 7 12 a yarda ti kaatiddog dagiti kurtina ken addaan iti tallo a poste ken tallo a pagbatayan.
015	Iti mismo a ruangan, adda kurtina a 10 a yarda ti kaatiddog.
015	Nabordaan daytoy ken naaramid iti nafino a linen ken naabel iti de lana nga asul, ube ken nalabaga.
015	Maibitinto iti uppat a poste a maisaad iti uppat a pagbatayan.
016	Agkakamang dagiti amin a poste iti aglikmut ti paraangan babaen iti pasikkil a pirak.
016	Pirak met dagiti kawitda ngem bronse dagiti pagbatayanda.
017	Lima pulo a yarda ti kaatiddog ti paraangan, 25 a yarda ti kalawana, 2 12 a yarda ti kangatona.
017	Nafino a linen ti aramidem a kurtina ket bronse dagiti pagbatayan.
018	Pasig a bronse dagiti alikamen ti Tolda agraman dagiti pasok ti Tolda ken ti bengbeng.
019	Ibilinmo kadagiti Israelita a mangyegda kenka kadagiti kasayaatan a puro a lana ti olibo para iti pagsilawan tapno rinabii a sigagangat.
020	Ikabil ni Aaron ken dagiti annakna daytoy a pagsilawan iti Tolda ti Dios, iti ruar ti kurtina nga adda iti sango ti Lakasa ti Tulag.
020	Sadiay, iti imatang ni Yahweh, agpatpatnag a sigagangat.
020	Aramiden dagiti Israelita ken dagiti kaputotanda daytoy iti agnanayon.
