verse	content
001	Kas inkari ni Yahweh, binendisionanna ni Sara.
002	Nagsikog ni Sara ket naganak iti lalaki, uray no lakay unayen ni Abraham nga asawana.
002	Naipasngay ti maladaga iti tiempo nga intuding ti Dios a pannakayanakna.
003	Isaac ti impanagan ni Abraham iti anakna.
004	Idi walo nga aldawnan, kinugit ni Abraham, kas imbilin ti Dios kenkuana.
005	Agtawen ni Abraham iti sangagasut idi mayanak ni Isaac.
006	Kinuna ni Sara, Inikkannak ti Dios iti panggapuak nga agragsak ken agkatawa.
006	Makipagkatawanto met amin dagiti makangngeg iti daytoy.
007	Kinunana pay, Siasino ti makaibaga idi ken ni Abraham nga agpasusonto ni Sara?
007	Ngem naganakak met laeng nupay lakayen ni asawak.
008	Dimmakkel ti ubing.
008	Iti aldaw a pannakapusotna, nangipaay ni Abraham iti dakkel a padaya.
009	Iti maysa nga aldaw, madama nga agay-ayam ni Ismael nga anak ni Agar a taga-Egipto ken ni Isaac nga anak ni Sara.
010	Nakita ida ni Sara ket kinunana ken Abraham, Pagtalawem daytoy a tagabu ken ti anakna.
010	Diak kayat nga adda binglay ti anak daytoy a babai kadagiti sanikuam a tawiden ti anakko.
011	Kasta unay ti pannakaburibor ni Abraham gapu iti daytoy agsipud ta anakna met ni Ismael.
012	Kinuna ti Dios ken ni Abraham, Dimo pagdanagan ti ubing ken ni Agar a tagabum.
012	Aramidem ti ibaga ni Sara agsipud ta ninto Isaac ti pagtaudan dagiti kaputotam nga inkarik.
013	Maaddaanto met iti adu nga annak ti putotmo ken ni Agar ket agbalindanto a maysa a nasion, ta anakmo met ni Ismael.
014	Kabigatanna, nasapa a pinarubbuatan ni Abraham dagiti agina.
014	Pinabalonanna ni Agar iti kanen ken inumen a danum a naikarga iti supot a lalat.
014	Impasallabayna ti ubing iti inana.
014	Pimmanaw ni Agar ket nagalla-alla iti let-ang ti Beerseba.
015	Idi naibusen ti balonda a danum, pinanawanna ti ubing iti sirok ti maysa a bassit a kayo.
016	Nagtugaw iti agarup sangagasut a metro manipud iti nangibatianna iti ubing.
016	Kinunana iti bagina, Diak maitured a kitaen a matay ti anakko.
016	Bayat ti panagtugawna, nagsangit ti ubing.
017	Nangngeg ti Dios ti sangit ti ubing.
017	Manipud langit, kinuna ti anghel ti Dios ken ni Agar, Ania ti pakariribukam, Agar?
017	Dika agbuteng.
017	Nangngeg ti Dios ti sangit ti ubing.
018	Tumakderka, inka ubbaen ti ubing ket ay-aywem.
018	Manipud iti kaputotanna, pataudekto ti maysa a dakkel a nasion.
019	Kalpasanna, impakita ti Dios ken ni Agar ti maysa a bubon.
019	Napan kinargaan ni Agar ti supot a lalat iti danum ket pinainumna ti ubing.
020	Inaywanan ti Dios ti ubing.
020	Dimmakkel iti let-ang ti Paran ket nagbalin a nalaing a mangnganup.
021	Imbirokan ni inana iti asawaenna a taga-Egipto.
022	Iti dayta a tiempo, napan ni Abimelec agraman ni Ficol a pangulo ti armadana iti yan ni Abraham.
022	Kinunana, Iti amin nga aramidmo, kanayon nga adda kenka ti bendision ti Dios.
023	Dawatek ngarud nga isapatam iti imatangna a dinakto allilawen, dagiti annakko wenno dagiti kaputotak.
023	Napudnoak kenka, isu nga ikarim a napudnoka met kaniak ken iti daytoy a pagilian a pagnaedam.
024	Isapatak, kinuna ni Abraham.
025	Iti naminsan, napan nagreklamo ni Abraham ken ni Abimelec maipapan iti bubon nga inagaw dagiti adipen ti ari.
026	Diak ammo no siasino ti akin-aramid iti daytoy, kinuna ni Abimelec.
026	Dimo imbagbaga kaniak ket ita la a maammoak.
027	Adda nagnumoan dagiti dua ket inikkan ni Abraham ni Abimelec iti sumagmamano a karnero ken baka.
028	Nangilasin ni Abraham iti pito nga urbon kadagiti karnerona.
029	Apay nga inlasinmo dagitoy?
029	sinaludsod ni Abimelec.
030	Kinuna ni Abraham, Agpaay kenka dagitoy urbon ti karnero, kas pammaneknek iti panangbigbigmo a siak ti nangkali iti bubon.
031	Napanaganan dayta a lugar iti Beerseba, ta sadiay ti nagsapataanda a dua.
032	Kalpasan ti pannakaaramid ti katulagan, nagsubli da Abimelec ken Ficol idiay Filistia.
033	Nangimula ni Abraham iti kayo idiay Beerseba, ket nagdaydayaw ken ni Yahweh, ti agnanayon a Dios.
034	Nabayag a nagnaed ni Abraham iti daga dagiti Filisteo.
