verse	content
001	Bayat ti panangituloy ni Jacob iti panagdaliasatna, adda sumagmamano nga angheles a nangsabat kenkuana.
002	Idi makitana ida, kinunana, Daytoy ti kampo ti Dios.
002	Iti kasta, pinanagananna ti lugar iti Mahanaim.
003	Pinauna ni Jacob ti sumagmamano a tattaona a mapan ken ni kabsatna nga Esau iti pagilian ti Edom.
004	Kastoy ti pinaibagana: Siak ni Jacob a kabsatmo ken natulnog nga adipenmo.
004	Kayatko nga ipakaammo a nabayagak a nakipagtaeng ken ni uliteg a Laban ket ita la ti panagsublik.
005	Adu ti baka, asno, kalding, karnero ken tagabuk.
005	Imbaonko dagitoy pannakabagik bareng magun-odko ti panagtalekmo.
006	Nagsubli dagiti naibaon ket kinunada ken ni Jacob, Nakasaomi ni Esau a kabsatmo ket umaynaka sabten.
006	Addan iti dalan a kaduana ti 400 a lallaki.
007	Nagbuteng ken nariribukan ni Jacob.
007	Biningayna iti dua a bunggoy dagiti tattaona, kasta met dagiti karnero, kalding, baka ken kamelio.
008	Kinunana iti bagina, No darupennakami ni Esau, mabalin a makalibas ti maysa a bunggoy.
009	Ket nagkararag ni Jacob, O Dios ni apongko nga Abraham ken ni tatangko nga Isaac, tulongannak koma.
009	Imbagam kaniak, O Apo , nga agsubliak iti dagak ken kadagiti kakabagiak ket saannakto a baybay-an.
010	Diak maikari iti amin nga imbag ken ayat nga impaaymo kaniak nga adipenmo.
010	Idi bimmallasiwak iti Jordan, awan iggemko no di la sarukod, ngem ita ta nagsubliakon, duan a bunggoy ti kinakuyogko.
011	Isalakannak koma iti pannakabalin ni kabsatko nga Esau.
011	Mabutengak amangan no umaynakami patayen amin, pati dagiti babbai ken ubbing.
012	Inkarim kaniak a saannakto a baybay-an ket awanto ti dakes a mapagtengko.
012	Imbagam pay a paaduem dagiti kaputotak a kas iti kaadu ti darat iti igid ti baybay.
013	Naturog sadiay ni Jacob iti dayta a rabii.
013	Kabigatanna, insaganana dagiti regalona ken ni Esau.
013	Nangpili iti dua gasut a kabaian a kalding ken duapulo a bulog, dua gasut a kabaian a karnero ken duapulo a kalakian, tallopulo a gagatasen a kamelio agraman dagiti urbonda, uppat a pulo a kabaian a baka ken sangapulo a toro, duapulo a kabaian nga asno ken sangapulo a kalakian.
014	Adda adipen a nadutokan a mangaywan iti tunggal arban.
014	Kinunana kadakuada, Umun-unakayo, ngem saankayo nga aggigiddan;
014	agsasarunokayo ket ikkanyo ti baet ti tunggal arban.
015	Imbilinna iti umuna nga adipen, Inton masabatnaka ni kabsatko nga Esau ket saludsodenna, Siasino ti apom?
015	Sadino ti papanam?
015	Siasino ti akinkukua kadagitoy nga animal?
016	kastoyto ti isungbatmo, Kukua ni adipenmo a Jacob.
016	Paitedna dagitoy a kas sagut ken ni apona nga Esau.
016	Sumarsaruno kadakami ni Jacob.
017	Kasta met ti imbilinna iti maikadua, iti maikatlo ken kadagiti amin nga adipen nga adda aywanna nga arban, Kastoyto amin ti ibagayo ken ni Esau inton masabatyo.
018	Ibagayo pay, Wen, sumarsaruno kadakami ni Jacob nga adipenmo.
018	Kinuna ngamin ni Jacob iti bagina, Ay-aywek ni kabsatko babaen iti pannangtedko kenkuana kadagiti sagut ket inton agsarakkami, nalabit a pakawanennakon.
019	Impaunana ngarud dagiti sagut ket immian iti kampo iti dayta a rabii.
020	Iti dayta met la a rabii, bimmangon ni Jacob sana imballasiw dagiti dua nga assawana, dagiti dua a nga adipen a babbai ken dagiti sangapulo ket maysa nga annakna iti Karayan Jabbok.
021	Kalpasanna, imballasiwna met dagiti amin a sanikuana
022	ngem nagbati nga is-isuna.
023	Sadiay, dimteng ti maysa a lalaki ket nakigabbo kenkuana agingga nga agbannawag.
024	Idi madlaw ti lalaki a dina maparmek ni Jacob, tinapigna ti padingpading ni Jacob ket naligsi ti nagsuopan dagiti tulangna.
025	Kinuna ti lalaki, Ibbatannakon ta bumigaten.
026	Dika palusposan no dinak umuna a bendisionan, insungbat ni Jacob.
027	Ania ti naganmo?
027	sinaludsod ti lalaki.
028	Jacob, insungbatna.
029	Kinuna ti lalaki, Manipud ita, saanen a Jacob ti naganmo.
029	Gapu ta nakigabboka iti Dios ken iti tao ket nangabakka, Israel ti naganmon.
030	Ita, ibagamon kaniak ti naganmo, kinuna ni Jacob.
031	Ngem insungbatna, Apay a kayatmo nga ammoen ti naganko?
031	Ket binendisionanna ni Jacob.
032	Kinuna ni Jacob, Nakitak ti Dios iti rupanrupa ket sibibiagak pay laeng.
032	Daytoy ti gapuna a pinanagananna ti lugar iti Peniel.
033	Lumgaken ti init idi pumanaw ni Jacob idiay Peniel.
033	Agpilpilay gapu iti nablo a padingpadingna.
034	Daytoy ti gapuna nga uray kadagitoy nga aldaw, saan a sidaen dagiti kaputotan ni Israel ti piskel iti padingpading ti animal ta daytoy ti naligsi a paset ti bagi ni Jacob a tinapik daydi lalaki.
