verse	content
001	Kinuna ni Yahweh ken ni Moises, Maysa laengen a didigra ti yegko iti ari ti Egipto ken kadagiti tattaona ket kalpasanna, palubosannakayton a pumanaw.
001	Kinapudnona, pagtalawennakayto amin.
002	Ita, ibagam kadagiti Israelita a dumawatda iti pirak ken balitok nga alahas iti kaarrubada.
003	Intan-ok ni Yahweh dagiti Israelita ket nagraem kadakuada dagiti Egipcio.
003	Kinaagpaysona, imbilang dagiti ofisiales ken dagiti tattao a natan-ok unay ni Moises.
004	Kinuna ni Moises iti ari, Kastoy ti paibaga ti Apo Inton tumengnga ti rabii, sursorekto ti Egipto.
005	Matayto dagiti amin nga inauna nga annak a lallaki iti amin a paset ti Egipto, manipud iti anak ti ari nga agtawid iti tronona agingga iti anak ti tagabu a babai a para giling.
005	Matayto met ti inauna nga anak dagiti amin nga animal.
006	Iti entero nga Egipto, addanto napigsa a dung-aw a di pay nangnangngeg idi wenno mangngeganto manen.
007	Ngem awanto ti uray aso a mangtaul kadagiti Israelita wenno animalda tapno maammoanyo a dusaek dagiti Egipcio idinto a bendisionak dagiti Israelita.
008	Inggibus ni Moises, Umayto kaniak dagitoy ofisialesmo ket agrukbabdanto iti sangoanak.
008	Pumanawkayo, sika ken dagiti amin a tattaom!
008	ipukkawdanto.
008	Kalpasan dayta, pumanawakto.
009	Ket sipupungtot ni Moises a nangpanaw iti ari.
010	Kinuna ni Yahweh ken ni Moises, Dinakanto ipangag ti ari tapno maaramidko ti ad-adu pay a milagro iti daytoy a daga.
011	Inaramid da Moises ken Aaron amin dagitoy a milagro iti sangoanan ti ari.
011	Ngem pinatangken ni Yahweh ti puso ti ari ket dina pinalubosan dagiti Israelita a pumanaw iti pagilianna.
