verse	content
001	Kinuna ni Yahweh ken ni Moises, Ibagam kadagiti Israelita a mangipaayda iti sagut kaniak.
001	Awatem ti aniaman a sagut nga ited ti siasinoman.
002	Dagitoy ti idatonda: balitok, pirak ken bronse;
003	di pay naabel a de lana, a natayengteng nga asul, ube ken nalabaga ti marisda; nafino a linen, lupot a naaramid iti dutdot ti kalding;
004	nakorte a lalat ti kalakian a karnero, nafino a lalat, ken kayo ti akasia.
005	Mangidatonda met iti lana para kadagiti pagsilawan, dagiti bangbanglo a mailaok iti lana a pagkonsagrar ken iti naayamuom nga insenso;
006	dagiti nangina a bato a karnelia ken dadduma a nangina a bato a pagtampok iti efod ken pektoral ti Kangatoan a Padi.
007	Masapul a yaramidandak dagiti tattao iti santuario tapno agnaedak kadakuada.
008	Aramidenyo ti tabernakulo ken ti amin nga alikamenna kas mayannurot iti plano nga ipakitak kenka.
009	Ibagam kadagiti tattao a mangaramidda iti Lakasa nga akasia; 45 a pulgada ti kaatiddog, 27 a pulgada ti kaakaba ken 27 a pulgada ti kangatona.
010	Kalupkopam iti puro a balitok iti uneg ken ruarna.
010	Paikingam iti balitok iti aglikmut.
011	Yaramidam iti uppat a pagyusokan a balitok ket ikabilmo ida kadagiti sakana a sagdudua iti agsumbangir.
012	Mangaramidka kadagiti assiw nga akasia a kalupkopam iti balitok.
013	Ikabilyo dagiti assiw kadagiti pagyusokan iti agsumbangir ti Lakasa.
014	Diyo ikkaten dagiti assiw iti pagyusokan.
015	Ikabilmo iti uneg ti Lakasa dagiti dua a tapi a bato a nakailanadan dagiti bilin nga itedkonto kenka.
016	Mangaramidka iti kalubna iti puro a balitok: 45 a pulgada ti kaatiddog ken 27 a pulgada ti kaakabana.
017	Mangaramidka iti dua a sinan-kerubim iti napitpit a balitok,
018	maysa iti agsumbangir a pungto.
018	Aramidem dagitoy a sangsangkanayon iti kalub.
019	Agsinnangoda a nakaukrad dagiti payakda iti ngatoenda tapno malinongan ti kalub.
019	Situturong dagiti rupada iti kalub.
020	Ikabilmo iti uneg ti Lakasa dagiti dua a tapi a bato samonto iparabaw ti kalub a simbolo ti trono ti kaasi.
021	Sadiayto ti pangsarakak kadakayo.
021	Iti ngatoen ti kalub ken iti nagbaetan dagiti dua a sinan-kerubim nga adda iti rabaw ti Lakasa, itedkonto kenka ti amin a bilinko nga annuroten dagiti Israelita.
022	Mangaramidka iti lamisaan nga akasia 36 a pulgada ti kaatiddog, 18 a pulgada ti kaakaba ken 27 a pulgada ti kangatona.
023	Kalupkopam iti puro a balitok ket paikingam iti balitok ti aglikmutna.
024	Pagdawadawem iti aglikmut iti tallo a pulgada ti kaakabana ket paikingam iti balitok.
025	Mangaramidka iti uppat a balitok a pagyusokan ket ikapetmo kadagiti uppat a suli nga ayan dagiti sakana.
026	Ikabilmo dagiti pagkursongan ti assiw iti lamisaan iti asideg ti agdawadaw.
027	Akasia dagiti aramidem nga assiw a makalupkopan iti balitok.
028	Agaramidka kadagiti lunglongan a puro a balitok a pinggan, tasa, pitser, ken malukong a mausar kadagiti daton nga arak.
029	Maikabil ti lamisaan iti sango ti Lakasa ti Tulag ket iti rabaw ti lamisaan, masapul nga adda latta ti tinapay a maidaton kaniak.
030	Mangaramidka iti kandelero a puro a balitok.
030	Aramidem ti puon ken ungkayna iti napanday a balitok.
030	Sangsangkanayon iti kandelero dagiti arkosna a kimmopa a sabong ken busel.
031	Innem ti sanganatallo iti agsumbangir
032	ket masapul nga addaan ti tunggal sanga iti tallo a kimmopa a sabong a masukog a kas iti sabong ti almendras.
033	Yaramidam met ti ungkay ti kandelero iti uppat a kimmopa a sabong a kas kadagiti naikabit kadagiti sanga.
034	Masapul nga adda busel iti baba ti tunggal maysa kadagiti tallo a paris a sangsanga.
035	Sangsangkanayon dagiti busel ken dagiti sanga ken ti kandelero; maaramidda iti puro a napanday a balitok.
036	Mangaramidka iti pito a pagsilawan a maikabil iti kandelero ket isaadmo tapno agpasango ti lawagda.
037	Mangaramidka kadagiti sipit ken pagarsangan a puro a balitok.
038	Usarem ti 35 a kilogramo a puro a balitok a pangaramidmo iti kandelero ken amin dagitoy nga arruaten.
039	Kitaem ta aramidem dagitoy a kas mayannurot iti plano a naipakita kenka idiay bantay.
