verse	content
001	Ayaw kamu mangliling pa mang sin hinang sin tau dugaing supaya isab kamu di lilingun sin Tuhan butangan hukuman.
002	Sabab bang kamu mangliling pa mang ha pagkahi niyu, na lilingun da isab kamu sin Tuhan butangan hukuman.
002	Iban in kaagi niyu mangliling ha pagkahi niyu biya da isab sin kaagi sin Tuhan mangliling kaniyu.
003	Lliling niyu sadja pa mang in kasan sin pagkahi niyu.
003	Maingat niyu lilingun in kasan nila minsan sibi-sibi da, sagawa di niyu kaingatan lilingun in kasan niyu minsan da biya laggu unu.
003	Amu in pagiyanun kakitaan niyu in puling sibi-sibi ha lawm mata sin pagkahi niyu, sagawa di niyu kakitaan in puling malaggu ha lawm mata niyu.
004	Di kamu yan manjari.
004	Mabaya kamu magg sin puling ha mata sin pagkahi niyu, sin awn puling biya laggu hg ha lawm mata niyu.
005	In kamu yan lansuk ha guwa, bingit ha lawm.
005	Magpabaw-baw sadja kamu marayaw.
005	gi niyu na muna in puling biya laggu hg dayn ha lawm mata niyu, ampa kamu makakita marayaw umg sin puling sin pagkahi niyu.
006	Laung isab hi sa, Ayaw kamu magdihil sin unu-unu suchi ha manga iru, magbng da sila mangutkut kaniyu.
006	Ayaw niyu tiluan in mussa niyu pa manga babuy sabab giikan nila sadja iban pagtasak-tasakun.
007	Bang kamu mangarap pa Tuhan, pangayu-ngayu kamu, tantu dihilan kamu.
007	Paglawag kamu, tantu makabaak kamu.
007	Pagkuku kamu ha lawang, tantu ukaban kamu.
008	Hisiyu-siyu in mangayu pa Tuhan tantu karihilan sadja, iban hisiyu-siyu in maglawag, tantu makabaak sadja sin piyaglawag niya.
008	Iban hisiyu-siyu isab in kumuku ha lawang, tantu kaukaban sadja siya.
009	In kamu manga tagaanak, bang in anak niyu mangayu kakaun dihilan niyu ka siya batu?
010	Atawa dihilan niyu ka in anak niyu hs bang in piyangayu niya ista?
011	Na, minsan biya diin in ng niyu, maingat da isab kamu mangdihil sin unu-unu hikarayaw ha manga anak niyu.
011	Na, amu pa ka isab in Tuhan, Ama niyu ha surga, in di maingat dumihil sin unu-unu marayaw kaniyu bang kamu mangayu da kaniya?
012	Unu-unu in kabayaan niyu hinangun sin pagkahi niyu kaniyu, amuna yan in subay niyu hinangun isab kanila.
012	Amuna yan in hti sin sara piyanaug dayn kan Musa iban sin panghindu sin manga nabi.
013	Labay kamu ha lawang makiput, karna in pagsusran pa narka maluag iban in dn harap madtu landu maluhay labayan.
013	Mataud in tau nagpapanaw ha labayan yan.
014	Sagawa in pagsusran harap pa surga makiput, iban in dn labayan harap madtu landu mahunit.
014	Tiyu-tiyu da in tau makabatuk madtu.
015	Kamaya kamu dayn ha manga tau amu in magpabaw-baw guru sin agama.
015	Laung nila in hindu nila dayn ha Tuhan iban miyamagad tuud sila sin daakan sin Tuhan.
015	Sagawa in bunnal niya in hindu nila yan makamula ha manga tau.
015	In sila yan panipu!
016	Dayn ha manga hinang nila, kaingatan niyu sin in sila bukun bunnal guru sin agama.
016	Sali sila yan sin manga kahuy amu in kakilhan dayn ha manga bunga nila.
016	In sagbut tunukan di mamunga anggul.
016	Damikkiyan da isab in kahuy tunukan di mamunga sin bungang-kahuy tina.
017	In kahuy marayaw, tantu in bunga niya marayaw da isab.
017	In kahuy mang, tantu mang da isab in bunga niya.
018	In kahuy masambu di magbunga mang, iban in kahuy lanus di magbunga marayaw.
019	Na sasuku sin kahuy amu in di magbunga marayaw, tantu pilaun ampa hilaruk pa lawm kyu.
020	Hangkan laung ku kaniyu, duun niyu kakilhan in manga guru bukun bunnal dayn ha manga hinang nila.
021	Bukun katn tau amu in sumabbut kku , Panghu in makatabuk sin karayawan dayn ha pamarinta sin Tuhan.
021	Amu sadja in tau himihinang tuud sin daakan sin Tuhan, Ama ku, ha surga in makatabuk sin karayawan yan.
022	Bang dumatung na in adlaw paghukum ha manga mnusiya mataud na tau in imiyan biya ha ini.
022	Laung nila kku, Panghu, dayn ha kawasa sin ngn mu napasaplag namu in bayta kasabunnalan dayn ha Tuhan.
022	Dayn ha kawasa sin ngn mu napaguwa namu in manga saytan dayn ha baran sin manga tau, iban dayn da isab ha kawasa sin ngn mu mataud nahinang namu makainu-inu!
023	Sakali in sambung ku kanila biya ha ini, Di ta kamu kakilhan.
023	g kamu dayn d, manga tau mang tuud kamu yan!
024	Na, sasuku sin tau nakarungug sin manga hindu ku ini ampa nila kahagarun, biya sila sapantun sin tau tagaakkal amu in naghinang by.
024	Nagpatindug siya sin by niya ha lupa matugas iban tiyambakan sin batu in manga hg niya.
025	Na, bang kugdanan in by niya sin ulan matigda, iban sin dunuk dayn ha manga suba iban sin hunus, di malubu in by niya sabab mahugut in kiyabutangan niya.
026	Sagawa hisiyu-siyu in tau nakarungug sin manga hindu ku ini ampa di magkahagad, biya sila sapantun tau dupang naghinang sin by niya nagusuk ha lupa mahablu.
027	Bang kugdanan sin ulan matigda, sin dunuk dayn ha suba iban sin hangin makusug, na in by niya malubu, way tuud tabangan.
028	Pagubus hi sa namichara pasal sin unu-unu katn ini, sangat nainu-inu in manga tau nagtitipun sin kaagi niya nagnashat,
029	sabab in pagnashat niya taga kawasa tuud dayn ha Tuhan.
029	Bukun siya biya sin manga guru sin sara agama.
