verse	content
001	Manjari kiyabaytaan in manga tau Parisi sin mataud tau in miyagad iban nagpaligu kan sa dayn kan Yahiya.
002	In bunnal niya, bukun hi sa in nagligu ha manga tau, sa manga mulid niya in nagligu.
003	Na, pagingat hi sa sin manga suysuy ini, ming siya iban sin manga mulid niya dayn ha hula Yahudiya, ampa sila miyadtu nagbalik pa hula Jalil.
004	Sakali in dn tudju pa Jalil subay lumabay dayn ha Samariya.
005	Na, limabay hinda sa dayn ha dn yan, sampay naabut nila in hambuuk kawman sin hula Samariya pagngnan Sikar.
005	In dira ini masuuk madtu pa lupa amu in piyusaka hi Yakub ha anak niya hi Yusup sin masa nakauna yadtu.
006	Manjari duun ha lupa yaun, awn hambuuk kuppung amu in bakas hnang hi Yakub.
006	Sakali limingkud hi sa duun ha higad sin kuppung sabab liyaul siya, iban ugtu suga na.
007	Hti in manga mulid niya miyadtu pa lawm dira nam pagkaun.
007	Na, nakalingkud mayan hi sa, awn hambuuk babai Samariya in miyawn simawk tubig.
007	Manjari laung hi sa ha babai ini, Inda, dihili aku tubig inumun.
008	Laung sin babai kan sa, In kita, bukun hangka-bangsa.
008	In ikaw hambuuk Yahudi, ampa in aku tau Samariya, hti mangayu kaw kku tubig?
008	Hangkan in babai imiyan biya hdtu, sabab di magiyasipi in manga Yahudi iban sin manga tau Samariya.
009	In sambung hi sa ha babai, laung niya, Bang mu sadja kaingatan bang unu in hirihil sin Tuhan ha manga mnusiya, iban bang mu kaingatan bang hisiyu tuud aku amu in mangayu tubig bihaun, na mangayu da kaw isab tubig dayn kku.
009	Na, painumun ta kaw sin tubig amu in makabuhi ha tau.
010	Laung sin babai kan sa, Tuwan, biya diin in kasawk mu sin tubig makabuhi ha tau sin wayruun hipanawk mu?
010	Ampa in kuppung ini malawm.
011	In naghinang sin kuppung ini hi Yakub, amu in kaapu-apuan natu.
011	Nakainum sila magtawtayanak sin tubig ini sampay pa manga kahayupan nila.
011	Na, pikil mu baha, makawasa kaw dayn kan Yakub?
012	In sambung hi sa, In katn makainum sin tubig dayn ha kuppung ini, tantu uhawun da magbalik.
013	Sagawa hisiyu-siyu in makainum sin tubig hirihil ku kaniya, tantu di siya uhawun magbalik kasaumulan.
013	Karna in tubig hirihil ku kaniya mahinang biya tuburan sin tubig ha lawm atay niya, amu in dumihil kaniya kabuhi salama-lama.
014	Laung sin babai, Tuwan, painuma aku sin tubig piyagiyan mu yan ha supaya aku di na uhawun magbalik, iban ha supaya aku di na mari magbalik sumawk tubig.
015	Laung hi sa kaniya, Kadtu kaw kawaa in bana mu ampa kamu balik mari.
016	In sambung sin babai, Wayruun bana ku bihaun.
017	Laung hi sa, Bunnal in agi mu sin wayruun bana mu bihaun,
018	sabab minsan kaw nakalabay na nagbana nakalima, in usug iban mu naguukum bihaun, bukun kamu halal kawin.
018	Kasabunnalan in biyayta mu kku.
019	Laung sin babai kan sa, Tuwan, bat hambuuk nabi kaw hti yan!
020	In manga kaapu-apuan namu yadtu, manga tau Samariya, d ha bd ini in pagpudjihan nila ha Tuhan.
020	Sagawa laung sin manga kamu bangsa Yahudi subay ha Awrusalam Baytal Makdis in pagpudjihan ha Tuhan.
021	Laung hi sa kaniya, Inda, kahagad na kaw sin bayta ku kaymu.
021	Dumatung da in waktu sin pagpudji natu ha Tuhan, Ama natu, bukun ha bd ini atawa ha Awrusalam Baytal Makdis.
022	In kamu manga tau Samariya di niyu kaingatan bang hisiyu tuud in piyupudji niyu.
022	Sagawa in manga kami bangsa Yahudi kaingatan namu in piyupudji namu sabab in manglalappas ha mnusiya guwa dayn ha bangsa Yahudi.
023	Na, bihaun dimatung na in waktu sin pagpudji sin manga tau dayn ha lawm atay nila tuud iban dayn ha kasabunnalan.
023	Karna biya ha yan in kabayaan sin Tuhan bang in tau magpudji kaniya.
024	Iban laung hi sa, Tuhan in puunan sin nyawa, lgi in siya nyawa da isab.
024	Bukun siya biya sin mnusiya tagabaran.
024	Hangkan hisiyu-siyu in mamudji kaniya subay tuud dayn ha lawm atay iban dayn ha kasabunnalan.
025	Laung sin babai kan sa, Asal kaingatan ku ha waktu susngun dumatung mari in Almasi.
025	Pagdatung niya mari, hibayta niya ktuniyu in unu-unu katn.
026	In sambung hi sa kaniya, laung niya, In piyagiyan mu yan amuna in diyar mu nagbichara bihaun.
027	Ha sabu hi sa nagbibichara iban sin babai, dimatung na in manga mulid hi sa.
027	Landu tuud sila nainu-inu pagkita nila nagbibichara hi sa iban sin babai.
027	Sagawa wayruun tuud minsan hambuuk kanila in timawakkal mangasubu ha babai bang unu in gawi niya atawa nangasubu kan sa bang mayta niya diy nagbichara in babai.
028	Na, binn sin babai in kibut niya, ampa siya nagbalik pa kawman nanuysuy ha manga tau.
029	Laung niya ha manga tau, Kari kamu agad kku kimita sin tau amu in namayta kku sin katn bakas nahinang ku.
029	Bukun baha siya na in Almasi?
030	Na, in manga tau kiyabaytaan duun ha kawman miyadtu na kimita kan sa.
031	Sin wala pa dimatung mawn in manga tau, siyagina na hi sa sin manga mulid niya pakaunun.
031	Laung nila, Tuwan Guru, bang kaw isab kimaun na muna!
032	Sagawa in sambung hi sa kanila, Awn da kakaun ku amu in di niyu kaingatan.
033	Na, nagasubu-iyasubuhi na in manga mulid niya.
033	Laung nila, Awn baha tau dim mari kaniya kakaun?
034	In makarihil kku kusug, laung hi sa, in magad sin daakan sin Tuhan, amu in nagdaak kku mari, subay ku ubusun hinangun in katn daakan niya.
035	Na, biya na sin agi niyu upat bulan pa in lugay ampa makapagani in tau sin tiyanum niya.
035	Sa baytaan ta kamu, bihaun waktu na sin pagani.
035	Atura niyu ba in manga tau sng mari.
035	In sila yan biya sapantun manga tiyanum amu in matp na anihun.
035	Bukun na mawgay magparachaya na sila kku!
036	Na, hisiyu-siyu in tau makar ha manga tau magad sin hindu ku, awn tungbas kaniya marayaw, iban in manga tau mapaagad nila, awn na kabuhi salama-lama.
036	Na, bang ibrat nagtanum, in tau nagtanum iban sin tau nagaani kgan sila karuwa bang sila makaani na.
036	Na, biya da isab ha yan in hantang sin tau nagpamahalayak sin Bayta Marayaw iban sin mangangawa tau magpaagad sin hindu ku, magkg-kuyag sila karuwa.
037	Laung pa isab hi sa, Bunnal tuud in agi sin kamaasan natu yadtu, amu agi, Dugaing in magtanum, dugaing isab in umaani!
038	Na, in kamu yan kiyawakilan ku umani sin bukun niyu tiyanum.
038	Dugaing in nagsangsa, sa kamu in magkawa magpajatu sin bunga.
039	Manjari mataud tau Samariya in nagparachaya kan sa, sabab sin bichara sin babai, amu agi, Biyaytaan aku sin tau sin katn bakas nahinang ku.
040	Na, hangkan nakakawn mayan in manga tau Samariya kan sa, piyangayu nila kan sa pahantiun duun kanila.
040	Na, himanti hi sa duun kanila duway adlaw.
041	Lgi dayn ha sabab sin pagnashat hi sa ha manga tau timaud in nagparachaya kaniya.
042	Iban laung sin manga tau Samariya ha babai, Bihaun magparachaya na tuud kami kan sa bukun sadja ha pasal sin suysuy mu, sa diyungug namu na tuud in hindu niya.
042	Iban kaingatan namu na sin siya na tuud in Manglalappas ha manga mnusiya d ha dunya.
043	Na, pagubus hinda sa nakahanti duun duway adlaw, limanjal na sila pa Jalil.
044	Asal nakapamung hi sa, laung niya, In hambuuk nabi di siya lagguun ha luggiya hula niya.
045	Pagdatung nila pa Jalil siyampang na sila sin manga tau duun, sabab in manga tau ini bakas nakakita sin katn nahinang hi sa ha adlaw pagjamu ha sabu nila didtu ha Awrusalam Baytal Makdis himadil sin Haylaya Paglappas dayn ha Kamatay.
046	Pagubus yadtu nagbalik na hinda sa pa kawman Kana ha Jalil.
046	Duun ha Kana napapanjari hi sa tubig anggul in tubig.
046	Sakali awn hambuuk upisyal dayn ha Kapirnaum, amu in kiyarihilan kawasa sin sultan, in nakasabu isab duun.
046	In anak niya usug tagasakit.
047	Pagingat niya sin yaun hi sa ha Jalil bakas dayn ha Yahudiya, miyadtu siya kan sa jimunjung paagarun pa Kapirnaum ha supaya kaulian in anak niya nasasakit pangsan.
048	Laung hi sa kaniya, Subay sadja kamu makakita manga tanda iban manga mujijat ampa kamu magparachaya.
049	In sambung sin upisyal, Andu Tuwan, agad na kaw mari kku sabab in anak ku ha t na sin kamatay iban kabuhi.
050	Laung hi sa kaniya, Kadtu na kaw uwi.
050	Uli na in anak mu!
051	Na, nagkahagad in tau ini sin bichara kaniya hi sa iban magty na siya minuwi.
052	Na, ha sabu niya miyanaw tudju pa by niya, piyaglanggal siya sin manga daraakun niya.
052	Laung nila kaniya, In anak mu uli na!
053	Sakali iyasubu niya sila, laung niya, Manga lisag pila imuli in sakit niya?
053	Laung nila, Nag in hinglaw niya lisag hambuuk sin kahapun mahapun.
054	Na, kiyatumtuman sin ama sin bata-bata sin amuna isab yadtu in waktu sin pagbichara hi sa kaniya, amu agi, Uli na in anak mu!
054	Na, dayn didtu nagparachaya siya kan sa iban sin manga tau ha lawman niya.
055	Na, amu yan in hikaruwa mujijat nahinang hi sa pagubus niya nagbalik dayn ha Yahudiya pa Jalil.
