verse	content
001	Manjari pagkita hi sa mataud tau in imuurul kaniya, timukad siya pa taas bd-bd ampa siya limingkud.
001	Paglingkud niya, nagtipun ha katilibut niya in manga mulid niya.
002	Na, timagna na siya nagnashat, laung niya,
003	Hisiyu-siyu in magkahagad, sin kagunahan niya tuud in tabang sin Tuhan, dakula in karayawan niya,
004	sabab ha lawm siya sin pamarinta sin Tuhan!
005	Hisiyu-siyu in magkasusahan sabab sin manga kangan ha lawm dunya, dakula in karayawan niya,
006	sabab tantu tabangun tuud siya sin Tuhan!
007	Hisiyu-siyu in mababa in pangatayan niya, dakula in karayawan niya,
008	sabab matayma niya in kiyajanji kaniya sin Tuhan.
009	Hisiyu-siyu in mabaya tuud umdil in atay niya, dakula in karayawan niya,
010	sabab dlan siya sin Tuhan.
010	Umdil siya.
011	Hisiyu-siyu in maluuy ha pagkahi niya, dakula in karayawan niya,
012	sabab kaluuyan da isab siya sin Tuhan!
013	Hisiyu-siyu in mabuntul in itikad niya pa Tuhan, dakula in karayawan niya,
014	sabab makapagkita siya iban Tuhan ha susngun!
015	Hisiyu-siyu in makapasulut ha pagkahi niya, dakula in karayawan niya,
016	sabab simupu siya ha Tuhan, amu in magpasulut ha manga mnusiya.
017	Hisiyu-siyu in nabibinsana pasal sin pagagad niya sin kabayaan sin Tuhan, dakula in karayawan niya,
018	sabab in siya ha lawm pamarinta sin Tuhan!
019	In kamu isab, bang kamu gura-guraun iban binasahun iban hinangan kamu bichara sin katn ginisan puting sin manga tau sabab miyamagad kamu kku, dakula in karayawan niyu.
020	Pagkg-kuyag tuud kamu, sabab awn tungbas dakula tiyatagama kaniyu didtu ha surga.
020	Biya da isab ha yan in manga kanabihan sin nakauna yadtu, piyagbinasa sin manga tau pagkahi nila.
021	Iban laung pa isab hi sa, In manga kamu agad kku biya kamu sapantun asin amu in makaparayaw sin kahlan sin katn.
021	Karna in asin amu in makaparayaw sin kakaun.
021	Sagawa in asin bang mag na in kaasin niya way na dapat paasinun magbalik.
021	Wayruun na yan kapsan niya.
021	Hangkan hibugit na yan pa dn, paggiikan na sin manga tau.
022	Iban biya da isab kamu sin sapantun ilaw dumihil kasawahan ha katilingkal dunya.
022	Na, in ilaw di hikatapuk.
022	Biya da yan sapantun sin dira nakabutang ha taas bd-bd, amu in tantu kakitaan sadja sin manga tau katn.
023	Wayruun tau mags sin ilaw niya, pagubus ampa niya sauban sin pastan.
023	Gm mayan hibutang niya ha taas sin pagbubutangan ilaw ha supaya makarihil sawa pa tau katn ha lawm by.
024	Damikkiyan, biya da isab ha yan in hantang niyu.
024	Subay kamu dumihil kasawahan pa manga mnusiya.
024	Hti niya pakitaan niyu pa manga tau in manga hinang niyu marayaw, ha supaya nila sanglitun in Ama niyu ha surga, amu in Tuhan.
025	Ayaw kamu magpikil sin in maksud ku miyari umg sin sara agama piyanaug dayn kan Musa iban sin hindu sin manga kanabihan.
025	Wala aku miyari umg ha yan, sagawa miyari aku dumihil kasabunnalan sin manga hindu yan.
026	Ini in tumtuma niyu!
026	In sara agama di tuud manjari pahil-pahilun.
026	Ha salugay masi pa in langit iban dunya iban wala pa naawn in katn kiyabayta ha lawm sara agama, na wayruun minsan hambuuk batang sulat atawa baris sin manga sara agama in mag.
027	Hangkan hisiyu-siyu in lumanggal sin sara agama minsan sara amu in biya way tantu, iban manghindu ha kaibanan lumanggal da isab sin sara, na siya in mababa tuud ha lawm pamarinta sin Tuhan.
027	Sagawa hisiyu-siyu in magkahagad sin sara agama iban manghindu ha kaibanan kumahagad sin sara, awn kalagguan niya ha lawm pamarinta sin Tuhan.
028	Baytaan ta kamu, bang in pagtaat niyu pa Tuhan di da lumabi dayn ha pagtaat sin manga guru sin sara agama iban sin manga Parisi, na, wayruun palsukuan niyu ha lawm pamarintahan sin Tuhan.
029	Bakas niyu na piyagkarungugan in hindu ha manga tau sin timpu nakauna, amu agi, Ayaw kamu mamunu ha pagkahi niyu.
029	Hisiyu-siyu in mamunu ha pagkahi niya, in siya yan hukumun.
030	Sagawa bihaun ini in hibayta ku kaniyu!
030	Hisiyu-siyu in marugal ha pagkahi niya, na, kabutangan siya hukuman.
030	Damikkiyan, hisiyu-siyu in imiyan Asmak ha pagkahi niya mar siya pa sara dakula paghuhukuman.
030	Iban hisiyu-siyu in imiyan ha pagkahi niya, Babbal kaw.
030	Wayruun tuud kapsan mu, in siya yan masiksa ha narka.
031	Na, bang ha sabu sng niyu umungsud sin pagkulbanan niyu pa Tuhan, ampa sumagpat pa atay niyu in dusa niyu ha pagkahi niyu,
032	bnan in pagkulbanan niyu pa Tuhan duun ha lugal sin pagkukulbanan, ampa kamu kadtu dum magdayaw ha pagkahi niyu.
032	Subay na kamu makapagdayaw na, ampa kamu magbalik umungsud sin pagkulbanan niyu pa Tuhan.
033	Bang kamu tuntutan iban dhun maghukum sin hambuuk tau, dha niyu siya magty magsulut bb di pa mar pa paghuhukuman in parakala niyu.
033	Sabab bang kamu mar na pa paghukuman ampa kamu kamattanan sin dusa niyu, butangan na kamu hukuman sin manghuhukum ampa kamu hitukbal pa pulis.
033	Pagubus ampa kamu hiluun sin pulis pa jl.
034	Na, ingat kamu, duun kamu tumuddas ha salugay di niyu kabayaran in kasan narusa niyu.
035	Piyagkarungugan niyu da isab in hindu ini, amu agi, Ayaw kamu magjina.
036	Sagawa bihaun ini in hibayta ku kaniyu: hisiyu-siyu in umatud ha hambuuk babai ampa pagnapsuhan niya in babai yan, nagjina na siya iban sin babai yan ha lawm atay niya.
037	Hangkan bang sawpama in mata niyu makar kaniyu magdusa, na, amu in pagbahasahun marayaw pa lugitun niyu in mata niyu ampa niyu bugitan.
037	Labi pa marayaw mag in hansipak mata niyu, dayn sin pa lawm narka in uwian sin ginhawa-baran niyu.
038	Damikkiyan, bang sawpama in hansipak lima niyu amu in makar kaniyu magdusa, na, amu in pagbahasahun marayaw pa yan uturun niyu ampa niyu bugitan.
038	Labi pa marayaw mapukul in hansipak lima niyu, dayn sin makapalawm narka in ginhawa-baran niyu.
039	Awn pa isab hindu kiyasulat ha lawm Kitab, amu agi, Hisiyu-siyu in mamugit ha asawa niya subay siya magpar sulat pasa bat kaingatan sin nagbugit na sila.
040	Sagawa bihaun ini in hibayta ku kaniyu!
040	Bang awn hambuuk tau mamugit ha asawa niya, ha wayruun nagusug-usug in asawa niya, in tau yan magdusa ha asawa niya.
040	Sabab bang in asawa niya magbana dugaing, na nakalanggal in babai yan sin sara magjina.
040	Damikkiyan in usug amu in umasawa kaniya, nakalanggal da isab sin sara magjina.
041	Piyagkarungugan niyu da isab in bakas kiyahindu ha manga kamaasan natu amu agi, Ayaw niyu balubaha in janji niyu, gm mayan hinanga niyu in janji bakas siyapahan niyu pa Tuhan!
042	Sagawa bihaun ini in hibayta ku kaniyu!
042	Bang kamu jumanji, ayaw kamu sumapa.
042	Ayaw kamu sumapa sumabbut sin surga sabab amu yan in hulaan sin Tuhan.
043	Atawa ayaw na kamu sumabbut sin dunya sabab amu yan in kiyabubutangan sin siki niya.
043	Atawa ayaw na kamu sumabbut sin hula Awrusalam Baytal Makdis sabab amu yan in dira sin Sultan Makawasa.
044	Iban ayaw kamu sumapa sumabbut sin niyu sabab Tuhan in nagpapanjari sin niyu.
044	Siya da in makapagbaya magpapinda sin buhuk niyu dayn ha itum pa puti.
045	Bang kamu makaiyan na Huun atawa Di, ayaw niyu na sugpati dugaing sabab unu-unu in bichara hikasugpat niyu, in yan guwa na dayn ha Saytan, amu in puunan sin katn kangan.
046	Damikkiyan, piyagkarungugan niyu da isab in hindu ini, amu agi, Bang awn tau mamuta sin mata sin pagkahi niya, subay da isab butahun in mata niya.
046	Bang awn tau manigpu sin ipun sin pagkahi niya subay da isab tigpuun in ipun niya.
047	Sagawa bihaun ini in hibayta ku kaniyu!
047	Ayaw niyu bawsa in tau nakarusa kaniyu.
047	Gm mayan bang awn tau sumampak sin hansipak bayhu niyu, pasampakan niyu pa isab kaniya in hansipak bayhu niyu.
048	Iban bang awn tau manuntut kaniyu ha supaya niya makawa in badju niyu, ayaw na kamu sumulang.
048	Gm mayan sampay juba niyu dihilan na madtu kaniya.
049	Bang awn sundalu dumaak kaniyu dum sin darhan niya harap pa lugal awn hangka-batu in layu niya, ayaw kamu magsumlut.
049	Gm mayan dha niyu duwa batu in layu.
050	Bang awn tau mangayu kaniyu unu-unu na, dihili niyu siya.
050	Iban bang awn tau mams unu-unu niyu, bsi niyu siya.
051	Piyagkarungugan niyu da isab in hindu, amu agi, Kalasahi in bagay niyu, karugali in banta niyu.
052	Sagawa bihaun ini in hibayta ku kaniyu!
052	Kalasahi in manga banta niyu iban pangayui niyu duwaa marayaw pa Tuhan in manga tau dimirihil kabinsanaan kaniyu,
053	ha supaya kamu mahinang biya sin Tuhan, Ama niyu ha surga, sabab tumabang siya ha tau katn.
053	Karna in tau katn dihilan sin Tuhan sawa dayn ha suga, sibu da tau mang iban marayaw, iban dihilan niya da isab ulan in tau katn, sibu da tau mabuntul iban tau maghihinang sin mang.
054	Na, bang in kalasahan niyu amu sadja in manga tau malasa kaniyu, awn ka tungbas niyu marayaw dayn ha Tuhan?
054	Tantu way.
054	Karna minsan in tau magkakawa sukay pa parinta, amu in laung niyu pangungugut, malasa da ha manga tau malasa kanila!
055	Iban bang amu sadja isab manga bagay niyu in asipun niyu marayaw, na, wayruun da karayawan mahinang niyu, sabab minsan in manga tau amu in nagtutuhan dugaing dayn ha Tuhan tuud, magasip da marayaw ha manga bagay nila!
056	In kamu yan subay tubus in kawl-piil niyu tudju pa pagkahi niyu biya da isab sin Tuhan, Ama niyu ha surga, tubus ha unu-unu katn.
