verse	content
001	Manjari manga pilay adlaw mayan nakalabay, timukad hinda sa pa Awrusalam Baytal Makdis sumabu sin hambuuk hinang pagjamu sin manga Yahudi.
002	Na, duun ha Awrusalam Baytal Makdis awn tubig amu in pagtawagun, bang ha bahasa Yahudi, Bitsatta, masuuk pa hambuuk lawang sin dira amu in pagngnan Lawang Bili-bili.
002	Iban awn duun lima by-by pagsisilungan ha daig sin tubig.
003	Na, mataud tuud tau nasasakit in kimukulang duun ha by-by.
003	In kaibanan buta, iban in kaibanan pingka, di makapanaw, iban in kaibanan nagpapatay in baran.
004	In manga tau nasasakit ini, timatagad duun sin pagbukal sin tubig, sabab awn waktu mawn in malikat sin Tuhan magpabukal sin tubig.
004	Na hisiyu-siyu in makakadtu muna ha sabu nagbubukal in tubig kaulian in sakit niya, minsan sakit unu.
005	Manjari awn hambuuk tau nasasakit duun.
005	Katluan tagwalu tahun na in lugay niya nsakit.
006	Pagkita hi sa, kiyaingatan niya magty sin malugay na in sakit niya.
006	Manjari iyasubu siya hi sa, amu agi, Mabaya kaw kaulian?
007	Laung sin tau nsakit kan sa, Huun, Tuwan, sagawa wayruun makabuhat kku mawn pa lawm tubig bang in tubig magbukal na.
007	Iyampa namn aku imilud, awn na magty makauna dayn kku.
008	Na, laung hi sa kaniya, Tindug na kaw.
008	Mumusa na in kulangan mu ampa kaw panaw na.
009	Saruun-duun kiyaulian in tau nsakit.
009	Miyumus niya na in kulangan niya ampa siya miyanaw.
010	Na, in adlaw yadtu, adlaw Sabtu, amu in adlaw paghali-hali iban pagpudji pa Tuhan sin manga bangsa Yahudi.
011	Sakali laung sin manga nakura sin manga Yahudi ha tau bakas nsakit, Uy, adlaw ini, adlaw paghali-hali iban pagpudji pa Tuhan.
011	Langgal sara natu in magmumus kaw sin kulangan mu yan.
012	In sambung sin tau bakas nsakit, laung niya, In agi sin tau nagpauli sin sakit ku, hipamumus na in kulangan ku iban diyaak niya na aku papanawun.
013	In agi sin manga nakura Yahudi, Hisiyu in tau dimaak kaymu biya hdtu?
014	Sagawa di kaingatan sin tau bakas nsakit bang hisiyu in tau nagpauli kaniya, sabab mataud tuud tau duun ha daig tubig iban in hi sa ming magty.
015	Manjari pagpuas yadtu, kta hi sa nagbalik in tau amu in bakas nsakit didtu ha lawm By sin Tuhan.
015	Laung hi sa kaniya, Kitaa ba, kiyaulian na in sakit mu.
015	Hangkan ayaw na kaw maghinang sin manga hinang makarusa ha supaya wayruun mang kumugdan kaymu labi pa dayn sin bakas sakit mu.
016	Na, pagubus, gimuwa na in tau bakas nsakit ampa miyadtu namayta ha manga nakura Yahudi sin hi sa in tau nagpauli sin sakit niya.
017	Hangkan sainagun sin manga nakura Yahudi pinjalaun nila hi sa, sabab nagpauli siya sin tau nasasakit ha adlaw hipaghali-hali pa Tuhan.
018	Sagawa in sambung hi sa kanila, laung niya, In Tuhan, Ama ku, di magbugtu in paghinang niya.
018	Na, damikkiyan in aku subay ku isab di bugtuun in paghinang ku.
019	Pagdungug sin manga nakura Yahudi sin bichara hi sa diyugalan tuud sila.
019	Kimusug na tuud in baya nila mamunu kan sa sabab bukun sadja pasal sin pagpauli niya ha tau nasasakit ha adlaw hipaghali-hali iban pagpudji pa Tuhan, sagawa imiyan siya sin Ama niya in Tuhan, iban piyakita niya sin siya sibu iban Tuhan.
