verse	content
001	Manjari, in manga Parisi iban manga guru sin sara agama amu in nakald dayn ha dira Awrusalam Baytal Makdis miyawn nagtipun kan sa.
002	Sakali, kta nila in kaibanan manga mulid hi sa nagkakaun, ampa wala nakapanghugas tuud marayaw sin manga lima nila biya kaagi sin addat sin manga Yahudi magsuchi sin lima nila bang sila kumaun.
003	Karna in addat sin manga katn Yahudi labi awla na in manga Parisi di sila kumaun bang nila di masuchi naa muna in manga lima nila.
003	Iyaagad nila tuud marayaw in manga biatan sin kamaasan nila.
004	Iban di sila kumaun sin unu-unu dayn ha tabu bang di kahugasan naa muna biya sin kaagi nila maghugas.
004	Iban iyaagad nila tuud marayaw in manga katn hindu daakan sin kamaasan nila biya na sin kaagi sin paghugas marayaw sin manga sawan, sili, iban sin manga paglulutuan tumbaga.
005	Hangkan, pagkita sin manga Parisi iban sin manga guru sin sara agama ha manga mulid hi sa nagkakaun ha wala makapagsuchi sin manga lima nila, iyasubu nila hi sa, laung nila, Mayta in manga mulid mu di magkahagad sin manga biatan sin manga kamaasan natu?
005	Magkaun sadja sila minsan wala nakapanghugas tuud marayaw sin manga lima nila.
006	In sambung hi sa kanila, In kamu yan magpabaw-baw sadja miyamagad ha daakan sin Tuhan!
006	Sagawa in ha lawm atay niyu di magkugdan iban sin manga bichara niyu.
006	Kiyugdan tuud kamu sin kiyabayta hi Isayas ha lawm Kitab, amu agi sin Tuhan,
007	Liyalaggu aku sin manga tau sin lapal-kabtangan nila,
008	sagawa malayu aku dayn ha lawm atay nila.
009	Way da ps nila magpudji kku
010	sabab hibayta nila sin in hindu nila daakan dayn kku,
011	sagawa in kasabunnalan niya hinang-hinang nila sadja in hindu yan.
012	Na, biya ha yan tuud in kamu, laung hi sa.
012	Wala niyu na iyagad in daakan sin Tuhan, sagawa amu in kiyahagad niyu in manga daakan sin pagkahi niyu mnusiya.
013	Laung pa isab hi sa, Mapanday tuud kamu huminang sin dn hikasulak niyu in daakan sin Tuhan ha supaya niyu kabawgbugan in manga hindu biatan sin kamaasan niyu.
014	Karna, laung hi sa, Nagparman in Tuhan, piyanaug niya dayn kan Musa, amu agi, Pagaddati niyu in ina ama niyu, iban, Hisiyu-siyu in manukna ha ama atawa ina niya subay patayun.
015	Sagawa dugaing in hndu niyu ha manga tau.
015	Laung niyu, bang in hambuuk tau awn hipanabang niya ha maas niya, sagawa imiyan siya sin in tabang niya kanila hiungsud niya na kulban, hti niya kiyaungsud na pa Tuhan,
016	na in yan makajari, minsan siya di na tumabang ha ina-ama niya.
017	Na, in hindu biatan sin kamaasan niyu biya ha yan amu in hndu niyu isab ha manga tau, laung hi sa, amuna in nakapalayu ha manga tau dayn ha Parman sin Tuhan.
017	Lgi, bukun sadja yan in nahinang niyu.
017	Mataud pa dugaing nahinang niyu amu in nakalanggal ha daakan sin Tuhan.
018	Pagubus tiyawag nagbalik hi sa in tau mataud mawn kaniya ampa siya namung kanila, laung niya, In kamu katn, dungug kamu sin hindu ku iban htiha niyu tuud.
019	In unu-unu kakaun makasd pa lawm baran sin tau di makasammal kaniya, sagawa in manga unu-unu mang guwa dayn ha lawm simud sin tau amu in makasammal kaniya.
020	Na, sasuku sin kamu nakarungug, dunguga niyu tuud in biyayta ku yan kaniyu!
021	Na, pagg hi sa dayn ha manga tau mataud miyadtu siya pa hambuuk by.
021	Duun mayan siya ha lawm by, iyasubu siya sin manga mulid niya pasal sin hindu diyalil niya.
022	Laung hi sa kanila, Bat biya da isab kamu sin kaibanan tau masi pa wayruun panghti.
022	Mayta, di niyu kaingatan sin in unu-unu kakaun makasd pa lawm baran sin tau di yan makasammal kaniya.
023	Sabab in kakaun yan di sumd pa lawm atay niya sagawa pa lawm tiyan niya, iban pagubus gumuwa da yan dayn ha lawm baran niya.
023	Dayn ha bichara hi sa yan, piyahti niya sin in katn kakaun halal iban wayruun kakaun in haram.
024	Iban laung pa isab hi sa, In unu-unu mang gumuwa dayn ha lawm atay sin tau amu in makasammal kaniya mahinang niya dusa.
025	Karna dayn ha lawm atay sin tau gumuwa in manga unu-unu mang amu in makar kaniya huminang maasihat, manakaw, mamunu,
026	magjina, magnapsu sin unu-unu sin kaibanan, maghinang sin unu-unu katn mang, mangakkal ha pagkahi, magbais, mangabughu, manglimut, magtaas atay iban magkarupangan.
