verse	content
001	Manjari hambuuk adlaw duun hi sa ha By sin Tuhan nagnashat ha manga tau iban nagpamahalayak sin Bayta Marayaw.
001	Sakali nkawn in manga nakura kaimaman, iban manga guru sin sara agama nagaagad iban sin manga nagtatau-maas ha hula.
002	Laung nila kan sa, Baytai kami bang unu in kawasa mu maghinang sin manga hinang mu yan d ha lawm By ini, amu in By sin Tuhan?
002	Hisiyu in nagdihil kaymu sin kawasa maghinang sin manga hinang mu yan?
003	In sambung hi sa kanila, Na, awn isab hipangasubu ku muna kaniyu.
003	Baytai niyu aku
004	bang dayn hin nakawa hi Yahiya in kawasa niya mangligu ha manga tau, dayn ha Tuhan atawa dayn ha mnusiya?
005	Na, nagisun-isun na sila bang unu in hisambung nila.
005	Laung nila, Na, unu in hisambung natu kaniya?
005	Bang kitaniyu imiyan in kawasa hi Yahiya dayn ha Tuhan, na, iyanun niya kitaniyu, Na, mayta kamu wala nagparachaya kan Yahiya?
006	Sagawa bang isab kitaniyu imiyan dayn ha mnusiya in kawasa niya, na, batuhun kitaniyu sin manga tau mataud ini sabab magkahagad tuud in manga tau sin hi Yahiya hambuuk nabi.
007	Hangkan in sambung nila kan sa, Inday, di namu kaingatan bang dayn diin niya nakawa in kawasa niya.
008	Na, laung hi sa kanila, Na, bang biya hdtu, di da isab kamu baytaan bang dayn hin ku nakawa in kawasa ku huminang sin manga hinang ku yan.
009	Sakali biyaytaan hi sa in manga tau pasal sin manga tau simasagga kaniya.
009	Diyalil niya kaagi in pagbayta niya.
009	Laung niya, Bakas awn hambuuk tau nagtanum anggul ha kabbun niya.
009	Pagubus ampa niya piyatungguan in kabbun anggul niya ha manga magtutunggu kabbun, ampa siya timulak pa dugaing hula.
009	Malugay siya didtu.
010	Manjari naabut mayan in musim sin pagpusu sin manga anggul, diyaak sin tagdapu kabbun in hambuuk daraakun niya madtu kumawa sin manga bunga anggul bahagi niya.
010	Sagawa bnasa sin manga tunggu kabbun in daraakun niya, ampa piyauwi ha way kaunu-unu.
011	Sakali piyakadtu na isab sin tagkabbun in hambuuk daraakun niya, sagawa bnasa da isab sin manga tunggu kabbun iban spug-sipug nila, ampa piyauwi ha wayruun unu-unu nar niya.
012	Sakali piyakadtu na isab sin tagkabbun in hikat daraakun niya, sagawa miyula siya sin manga tunggu kabbun.
012	Piyalian in daraakun.
012	Ubus ampa siya liyaruk pa guwa sin kabbun.
013	Na, namikil-mikil na in tagkabbun.
013	Laung niya ha lawm atay niya, Unu na baha in hinangun ku?
013	Na, marayaw pa pakadtuun ku in anak ku kalasahan.
013	Maray, pagaddatan nila siya!
014	Sagawa pagkita sin manga tunggu kabbun ha anak niya, magty sila nagisun.
014	Laung nila, Yan na in anak sin tagkabbun amu in kiyapusakaan sin kabbun ini.
014	Patayun natu siya ha supaya natu makawa in kabbun pusaka kaniya!
015	Hangkan giyuyud nila in anak sin tagkabbun pa guwa sin kabbun ampa nila piyatay.
016	Na, ha pikil niyu, unu in hinangun sin tagkabbun ha manga tunggu sin kabbun niya?
016	laung hi sa.
017	Kadtuun niya in manga tunggu kabbun ampa niya sila patayun.
017	Pagubus ampa niya patungguan ha manga dugaing tunggu in kabbun niya.
018	Pagdungug nila sin bichara hi sa, laung nila, Sipais piyakalayu sin Tuhan!
019	Iyatud sila hi sa ampa niya sila iyasubu, laung niya, Bang yan bukun bunnal, unu in htihan sin kiyabayta ha lawm Kitab, amu agi,
020	In batu biyugit sin manga maghihinang by sabab in pangannal nila wayruun guna
021	amura tuud isab in batu nanjari piyagpapagun sin by.
022	Na, ingat kamu, laung hi sa, hisiyu-siyu in makaligad pa batu yan magkapusat-pusat in baran niya iban hisiyu-siyu in kahulugan sin batu yan magkatumu-tumu siya mahinang bagunbun.
023	Na, landu tuud in baya sin manga guru sin sara agama iban sin manga nakura kaimaman sumaggaw kan sa saruun-duun, sabab kiyahtihan nila sin sila in kiyugdan sin isturi diyalil hi sa.
023	Sagawa di nila mahinang sabab mabuga sila ha manga tau.
024	Hangkan limawag sila saat marayaw.
024	Nanangdan sila manga tau, piyakadtu kan sa magpabaw-baw mangasubu kaniya, bahasa tau marayaw sila agad ha sara, sagawa in bunnal niya hipalusut nila hi sa ha bichara ha supaya nila siya hikaungsud pa lawm kiyumkuman iban kawasa sin gubnul.
025	Na, nangasubu na kan sa in manga tau kiyatangdanan ini, laung nila, Tuwan, kiyaiingatan namu sin in katn bichara iban hindu mu mabuntul.
025	In hihindu mu sadja in kasabunnalan pasal sin manga addat iban kawl-piil amu in kabayaan sin Tuhan pakayun sin mnusiya karna di kaw magp tau minsan hisiyu.
026	Na, baytai kami, langgal sara ka sin sara agama bang kitaniyu manga Yahudi, amu in ha babaan sin pamarinta sin hula Rm, magbayad sayrulla pa Sultan sin hula Rm atawa bukun?
027	Sagawa kiyatalusan hi sa in katitipuhan sin akkal nila.
027	Hangkan laung niya kanila,
028	Pakitaan niyu mari kku in hambuuk pisita.
028	Piyakita mayan mawn kaniya in pisita, iyasubu niya sila, laung niya, Kansiyu in patta iban ngn ha pisita ini?
029	Ha Sultan sin hula Rm, in sambung nila.
030	Hangkan laung hi sa kanila, Na, pagga biya ha yan, unu in suku sin Sultan sin hula Rm subay hiungsud kaniya.
030	Damikkiyan, unu in suku sin Tuhan subay hiungsud pa Tuhan.
031	Na, wala nila nasaggaw ha bichara hi sa ha alupan sin mayran madjilis.
031	Hangkan wala na sila nagkayba iban nainu-inu sila sin sambung hi sa.
032	Pagubus yadtu awn manga kaibanan Yahudi pagngnan Sadduki in miyawn kan sa.
032	In sila ini imiyan sin in manga patay di na mabuhi magbalik ha adlaw mahuli.
032	Nangasubu sila kan sa, laung nila,
