verse	content
001	Pagubus yadtu miyanaw hi sa ha lawm hula Jalil.
001	Di siya mabaya madtu pa lawm hula Yahudiya sabab biyabantuhan siya bunuun sin manga nakura Yahudi.
002	Sakali masuuk na in Paghaylaya amu in waktu sin manga Yahudi maghanti ha manga kbung-kbung.
003	Hangkan laung sin manga taymanghud usug hi sa kaniya, Subay kaw di dim.
003	Subay kaw madtu pa Yahudiya ha supaya kakitaan sin manga mulid mu in hinang mu.
004	Wayruun tau magtapuk sin hinang niya bang siya mabaya mabantug.
004	Na, pagga kaw makahinang sin manga mujijat, na kadtu kaw paingata in mnusiya katn sin pasal mu!
004	Na, amu yan in bichara sin manga taymanghud hi sa.
005	Minsan in manga taymanghud tuud hi sa di da magparachaya kaniya.
006	Laung hi sa kanila, Wala pa naabut in waktu ku madtu magpakita kanila.
006	Bukun aku biya kaniyu makakadtu minsan kunu waktu.
007	Sabab in kamu di karugalan sin manga tau.
007	Ampa in aku karugalan nila sabab daran ku sila biyabaytaan sin mang in hinang nila.
008	Kadtu na kamu pa paghaylayahan.
008	Di pa aku madtu pa paghaylayahan, sabab wala pa naabut in waktu ku madtu.
009	Na, amu yan in pamung hi sa ha manga taymanghud niya.
009	Nagpabn siya na muna ha Jalil.
010	Sakali nakataykud mayan in manga taymanghud niya, miyadtu hi sa imurul pa paghaylayahan.
010	Sagawa tapuk kaagi in pagkadtu niya hangkan wala nakaingat in manga tau sin yaun siya ha paghaylayahan.
011	Manjari didtu ha paghaylayahan piyaglawag hi sa sin manga nakura Yahudi.
011	Piyangasubu nila bang hawnu hi sa.
012	Mataud tau ha paghaylayahan in naghagas-hagas pasal hi sa.
012	Laung sin kaibanan, In hi sa tau marayaw.
013	Sagawa laung isab sin kaibanan, Bukun siya tau marayaw, sabab mangdupang sadja siya ha manga tau.
014	Sagawa wayruun minsan hambuuk tau in timawakkal nagpatampal namichara pasal hi sa sabab mabuga sila ha manga nakura Yahudi.
015	Maray mayan matunga in paghaylaya, miyadtu hi sa pa halaman sin By sin Tuhan nanghindu ha manga tau.
016	Na, nainu-inu tuud in manga nakura Yahudi sin paghindu hi sa.
016	Laung nila, Dayn diin baha nakawa sin tau ini in ingat niya sin wala siya minsan nakapangadji?
017	In sambung hi sa kanila, In panghindu ku ini bukun dayn ha ingat ku, sagawa dayn ha Tuhan amu in nagdaak kku mari.
018	Bang in tau matuyu tuud magad ha kabayaan sin Tuhan, tantu kaingatan niya bang in panghindu ku ini dayn ha Tuhan atawa dayn ha baran ku sadja.
019	Sabab, bang in tau manghindu dayn ha ingat niya sadja, hti niya in tau yan kum sadja kalagguan pa baran niya.
019	Sagawa bang in tau yan matuyu manglaggu ha nagdaak kaniya, hti niya in tau yan mabuntul iban bukun siya pangakkal.
020	Binn hi Musa kaniyu in sara daakan sin Tuhan, sagawa minsan hambuuk kaniyu wayruun da namawgbug sin sara yan.
020	Na, mayta aku in kabayaan niyu patayun?
021	Laung sin manga tau kan sa, Siyasaytan kaw tuud yan!
021	Wayruun sn tau mabaya mamunu kaymu.
022	In sambung hi sa kanila, Hambuuk da mujijat in nahinang ku ha adlaw paghali-hali iban pagpudji pa Tuhan, hti magty na kamu nainu-inu katn.
023	In daakan binn kaniyu hi Musa, subay niyu islamun in manga anak niyu usug.
023	Sagawa in sara yan timagna dayn ha manga kaapu-apuan niyu, amu in nakauna pa dayn kan Musa.
023	Hangkan minsan adlaw paghali-hali iban pagpudji pa Tuhan mangislam da kamu ha anak niyu usug.
024	Na, pagga kamu mangislam ha manga anak niyu minsan adlaw paghali-hali iban pagpudji pa Tuhan ha supaya niyu maagad in sara daakan hi Musa, na mayta kamu dugalan kku sawkat na aku nagpauli ha tau nsakit ha adlaw paghali-hali iban pagpudji pa Tuhan?
025	Ayaw kamu magty magpikil sin in aku tau mang, sawkat na kamu wala kiyaamuhan sin hinang ku.
025	Gm mayan pabuntula in pamikil niyu.
026	Na, awn manga kaibanan tau duun dayn ha Awrusalam Baytal Makdis in nagbichara pasal hi sa.
026	Laung nila, Bukun ka in tau yan amu in piyaglalawag sin manga nakura natu Yahudi, kabayaan nila patayun?
027	Kitaa niyu ba, yaun siya namimichara ha mayran madjlis, sagawa di siya minsan lngun sin manga nakura.
027	Maray nakaingat na tuud in manga nakura sin hi sa amuna in Almasi, amu in kiyawakilan sin Tuhan magbaya ha bangsa natu.
