verse	content
001	Manjari, pagguwa hinda sa dayn ha By sin Tuhan, laung sin hambuuk mulid niya, Kitaa ba, Tuwan, in manga batu ini hnang by, way lumaggu!
001	Iban in katn kaginisan sin manga by ini, way dumayaw in kahinang!
002	In sambung hi sa, Bihaun, kakitaan niyu in dayaw kahinang sin By sin Tuhan yan, sagawa dumatung da in waktu in By yan magkalubu-lubu iban wayruun tuud makapin batu nagbabangkat-bangkat, sagawa mapantay yan maligad katn.
003	Manjari, ha sabu hi sa duun naglilingkud ha Bd Jaytun ha tampal pa By sin Tuhan, miyawn kaniya hi Pitrus, hi Yakub, hi Yahiya iban hi Andariyas nangasubu ha wayruun tau dugaing nakarungug kanila.
004	Laung nila, Tuwan, baytai kami bang kunu maawn in biyayta mu kmu kina pasal sin By sin Tuhan iban baytai kami bang unu in manga tanda gumuwa amu in magpakita sin dumatung na in waktu maawn in manga katn parakala piyagbayta mu kmu.
005	Laung hi sa kanila, Halli kamu bat supaya wayruun tau makaakkal kaniyu.
006	Sabab ha susngun mataud tau in mari mag-ngn sin ngn ku mangakkal kaniyu.
006	In pakaniya-pakaniya kanila umiyan siya na in Almasi, hangkan mataud tau in kaakkalan nila.
007	Iban bang niyu karungugan in pagbunu atawa manga habal sin pagbunu ha dugaing hula, ayaw kamu mabuga.
007	In manga yan asal subay maawn, sagawa bukun pa yan in waktu kahinapusan sin masa d ha dunya.
008	In manga kabangsa-bangsahan magbunu-biyunui iban magkuntara in manga parinta sin kahula-hulaan.
008	Maawn in linug iban gutum ha manga kahula-hulaan.
008	In manga yan panagnaan sadja sin kasigpitan iban kabinsanaan nanamun sin manga mnusiya.
008	Biya yan sapantun sin sakit tagna kananaman sin hambuuk babai sng na maganak.
009	In kamu yan subay majaga, sabab ha waktu susngun awn manga tau sumaggaw kaniyu ampa kamu hiungsud pa lawm lima sin manga manghuhukum.
009	Pagubus, lubakan kamu ha lawm manga langgal.
009	Tumindug kamu isab mamayhu ha manga gubnul iban ha manga sultan ha supaya hukumun sabab in kamu agad kku.
009	Na bang kamu mar na madtu, kabaytaan niyu na sila sin Bayta Marayaw pasal sin pamarinta sin Tuhan.
010	In Bayta Marayaw subay hipamahalayak naa muna pa mnusiya katn ampa dumatung in kahinapusan sin masa d ha dunya.
011	Na, laung hi sa, Ha kunu-kunu waktu masaggaw iban mar kamu pa paghukuman, ayaw na kamu magsusa bang unu in hibichara niyu kanila.
011	Unu-unu na in makapasimud niyu manga lapal-kabtangan hirihil sin Tuhan kaniyu, amuna in hibichara niyu, sabab in bichara yan bukun dayn kaniyu, sagawa dayn ha R sin Tuhan.
012	Ha waktu susngun maggaus na in magtalianak.
012	Hitukbal sin tau in taymanghud niya hipapatay iban hitukbal da isab sin ama in anak niya hipapatay, iban umatu na in anak ha maas nila iban hipapatay nila in maas nila.
013	Na, in kamu karugalan na sin tau katn sabab in kamu agad kku.
013	Sagawa hisiyu-siyu in sumandal sin manga kasigpitan iban kabinsanaan yan sampay pa kahinapusan, tantu malappas da siya.
014	Na, ha susngun kakitaan niyu da in satru sin Tuhan duun makabutang ha lugal bukun mapatut pagbutangan.
014	Pahti ha manga magbabacha: htiha niyu in maana niya yan!
014	Na, bang niyu yan kakitaan na, in manga tau ha hula Yahudiya subay maguy na pa kabran.
015	Hti hisiyu-siyu in tau kasabuhan duun ha guwa by niya, subay siya di na sumd pa lawm by kumawa sin unu-unu mar niya.
016	Iban hisiyu-siyu in tau kasabuhan duun ha uma, subay siya mags-s na maguy.
016	Subay siya di na magbalik kumawa sin juba niya pa lugal piyagbutangan niya.
017	Na landu tuud makaluuy in manga burus iban sin manga babai taga anak sibi-sibi amu in nagdururu pa bang dumatung na in kabinsanaan yan!
018	Pangayu kamu duwaa pa Tuhan, bang mayan in kabinsanaan dumatung yan di kumugdan ha waktu mang in hula.
019	Karna in kabinsanaan dumatung yan sangat tuud makalap dayn ha katn kabinsanaan bakas kiyalabayan sin manga mnusiya, dayn ha tagna kapapanjari sin Tuhan sin dunya sampay pa waktu bihaun ini.
019	Iban wayruun na kabinsanaan makasibu ha yan.
020	Na, bang lumugay in kabinsanaan yan, in mnusiya katn mapatay.
020	Sagawa dayn ha sabab sin luuy sin Tuhan ha manga tau nap niya suku, in kabinsanaan dumatung yan di niya palugayun.
021	Lgi, ha waktu da isab yan, laung hi sa, bang awn imiyan kaniyu, Huy!
021	kitaa niyu ba, yari na in Almasi, atawa, Huy!
021	kitaa niyu ba, yadtu siya didtu!, ayaw kamu magkahagad.
022	Karna ha waktu yan awn manga tau gumuwa amu in umiyan pakaniya-pakaniya sin siya na in Almasi iban in kaibanan umiyan sin in sila manga nabi daak sin Tuhan.
022	Huminang sila sin manga mujijat iban sin manga hinang makainu-inu ha supaya bang awn dapat minsan in manga tau nap sin Tuhan suku niya mar sin lidjal.
023	Hangkan halli kamu!
023	Biyaytaan ta na kamu asal sin manga pasal yan ha wala pa dimatung.
024	Lgi ha waktu susngun da isab yan, laung hi sa, pagpuas sin manga kabinsanaan dumatung,
025	manigidlum na in suga iban di na sumawa in bulan.
026	In manga bituun mahulug na dayn ha langit
027	iban majugjug na in unu-unu katn ha taas langit.
028	Pagpuas yan, in aku amu in Anak Mnusiya, magbalik na mari pa dunya miyamagad ha kagabunan.
028	Kakitaan sin manga tau in kusug sin kawasa ku iban sin sahaya iban kalagguan ku.
029	Pagubus daakun ku in manga malikat pa upat pidju sin lam, kumawa sin manga tau nap ku suku ha katilibut sin dunya.
030	Manjari, laung hi sa, In pagbalik ku mari pa dunya kapamandugahan sin manga mnusiya.
030	Sabab in pagbalik ku mari biya yan sin hantang sin hambuuk kahuy.
030	Bang niyu kakitaan in kahuy tina magugbus iban magdahun na, kaingatan niyu na sin masuuk na in panuga.
031	Damikkiyan, bang niyu kakitaan na maawn in manga katn biyayta ku kaniyu, kaingatan niyu na sin masuuk na in pagbalik ku mari pa dunya, hangkaray dakuman.
032	Na, ini in tumtuma niyu.
032	In katn biyayta ku yan kaniyu maawn ha di pa maubus malanyap in bangsa sin manga tau ha masa ini.
033	Ha susngun in langit iban dunya malanyap da, sagawa in katn kiyapamung ku di tuud maluppas salama-lama sabab in yan tantu tuud bunnal.
034	Malayngkan, laung hi sa, wayruun minsan hambuuk in makaingat sin adlaw atawa waktu sin pagbalik ku mari pa dunya.
034	Minsan in manga malikat ha surga iban sin aku baran ku, amu in Anak Mnusiya, di da makaingat.
034	Hambuuk-buuk da Tuhan, Ama ku, in makaingat sin pasal yan.
035	Hangkan, halli kamu iban jaga kamu, sabab di niyu kaingatan bang kunu in waktu yan dumatung.
036	In pagbalik ku mari biya yan sapantun sin hambuuk tau tumulak pa dugaing hula.
036	Ha di pa siya tumulak hipangandul niya in by niya ha manga daraakun niya.
036	Dihilan niya kaniya-kaniya hinang iban baytaan niya in tunggu lawang sin by niya papajagahun tuud.
037	Hangkan subay kamu majaga sabab di niyu kaingatan bang kunu in balik ku mari amu in diyalil ha tagdapu sin by, magalib ka atawa tunga dm atawa lapit adlaw atawa subu-subu ka.
038	Karna bang matagha in pagbalik ku mari, na, subay kamu di ku abutan natutg.
039	Na, hangkan jaga tuud kamu sin pagbalik ku!
039	Amu yan in pahti ku kaniyu iban pa tau katn.
