verse	content
001	Sanglit gindara ni Jose in lima han iya kabugtoan ngan kinmadto hira han hadi.
001	Ginsumatan niya an hadi, Kinmanhi na tikang ha Canaan an akon amay ngan an akon kabugtoan upod an ira mga panon hin mga kakarnero, an ira mga baka, ngan an hiagi ug manggad.
001	Aadto na hira yana ha katunaan han Gosen.
002	Niyan iginpakilala niya han hadi an iya kabugtoan.
003	Ginpakianhan hira han hadi, Ano an iyo pakabuhi?
004	Binmaton hira, Magmarangno kami hin kahayopan, sugad han amon kaapoy-apoyan.
005	Kinmanhi kami hin pag-ukoy dinhe hini nga nasod, kay makalilisang an gutom didto ha tuna han Canaan nga waray na panabsaban para han amon mga panon.
005	Tugoti gad kami hin pag-ukoy didto han katunaan han Gosen.
006	Nagsiring an hadi kan Jose, Yana nga nagkaabot na an imo amay ngan an imo kabugtoan,
007	ira an tuna han Ehipto.
007	Paukya hira didto han katunaan han Gosen, an labi hin kamaupay nga bahin han tuna.
007	Ngan kon may-ada ha ira may katakos nga mga tawo, igbutang hira nga tinaporan han akon kalugaringon nga mga hayop.
008	Niyan gindara ni Jose hi Jacob nga iya amay ngan iginpakilala hiya han hadi.
008	Ginbendisyonan ni Jacob an hadi,
009	ngan ginpakianhan hiya han hadi, Pira na an imo panuigon?
010	Binmaton hi Jacob, Inmabot na hin 130 ka tuig an akon kinabuhi hin paglakaton.
010	Halipotay ngan magkuri ito nga mga tuig, diri sugad han halawig nga kinabuhi han akon mga ginikanan dida han ira mga paglakaton.
011	Ginbendisyonan ni Jacob hin panamilit an hadi, ngan linmakat hiya.
012	Ngan iginpahimutang ni Jose didto ha Ehipto an iya amay ngan an iya kabugtoan ngan tinagan hira hin mga hiagi didto han labi hin kamaupay nga bahin han tuna nga hirani han syudad han Rameses, sumala han iginsugo han hadi.
013	Naghatag hi Jose hin pagkaon para han iya amay, han iya kabugtoan, ngan han ngatanan nga sakop han panimalay han iya amay, lakip an mga kabataan.
014	Grabe na hin duro an gutom nga waray na gud pagkaon bisan diin ngan nagtikaluya na tungod hin kagutom an mga tawo han Ehipto ug Canaan.
015	Samtang namamalit an mga tawo hin liniso, gintirok ni Jose an ngatanan nga kwarta ngan gindara ini niya ngadto han palasyo.
016	Han kaubos na han ngatanan nga kwarta didto ha Ehipto ug Canaan, kinmadto kan Jose an mga Ehiptohanon ngan nagsiring, Tagi kami hin pagkaon!
016	Ayaw gad itugot nga magkamatay kami.
016	Buhata na an sadang nimo mahimo!
016	Waray na kami kwarta.
017	Binmaton hi Jose, Dad-a an iyo mga baka; babalyoon ko ini hin pagkaon kon waray na niyo kwarta.
018	Sanglit gindara nira an ira mga hayop ngadto kan Jose, ngan iya gintagan hira hin pagkaon nga balyo han ira mga kabayo, mga karnero, mga kanding, mga baka, ngan mga asno.
018	Hito nga tuig iya gintagan hira hin pagkaon nga balyo han ngatanan nira nga mga hayop.
019	Han pagkasunod nga tuig kinmadto hira kan Jose ngan nagsiring, Magsusumat kami han kamatuoran nga waray nagud kami kwarta ngan aada na ha imo an amon mga hayop.
019	Waray na gud nahibilin nga sadang ighatag namon ha imo labot han amon mga lawas ngan han amon mga tuna.
020	Ayaw gad itugot nga magkamatay kami.
020	Buhata an sadang nimo mahimo.
020	Ayaw gad itugot nga mahimo nga kamingawan an amon kaumhan.
020	Palita kami ngan an amon tuna nga balyo hin pagkaon.
020	Himoa kami nga mga oripon han hadi ngan ihahatag namon ha iya an amon tuna.
020	Tagi kami hin trigo basi mabuhi kami, ngan hin binhe basi makagtanom kami han amon kaumhan.
021	Ginpalit ni Jose para han hadi an ngatanan nga tuna didto ha Ehipto.
021	Napirit hin pagbaligya han ira tuna an ngatanan nga mga Ehiptohanon kay grabe na hin duro an gutom; sanglit natag-iya na han hadi an ngatanan nga katunaan.
022	Ginhimo ni Jose nga mga oripon an mga tawo tikang ha usa ngadto ha luyo nga kataposan han Ehipto.
023	An tuna la nga gintatag-iya han kapadian an waray niya pagpalita.
023	Waray na nira kinahanglan hin pagbaligya han ira mga tuna, kay gintagan man hira han hadi hin bahin nga sadang nira kabuhian.
024	Nagsiring hi Jose ha mga tawo, Hinkit-an niyo nga ginpalit ko na kamo ngan an iyo mga tuna para han hadi.
024	Iini in binhe para hin pagpugas didto han iyo kaumhan.
025	Ha panahon han pag-ani, kinahanglan ighatag niyo an ikalima nga bahin ngadto han hadi.
025	Makakagamit kamo han iba nga bahin para hin binhe ngan para hin pagkaon niyo ngan han iyo mga panimalay.
026	Binmaton hira, Gintalwas mo an amon mga kinabuhi; kinalooyan mo kami, ngan mga oripon kami han hadi.
027	Sanglit ginhimo ni Jose ini nga balaod para han tuna ha Ehipto nga kinahanglan ighatag ngadto han hadi an ikalima nga bahin han ira inani.
027	Gintutuman pa ini nga balaod ngada yana nga adlaw.
027	An mga tuna la han kapadian an waray pagtag-iyaha han hadi.
028	Nag-ukoy an mga Israelita didto ha Ehipto, didto han katunaan han Gosen, diin nagriko hira ngan nagdamo an ira mga anak.
029	Nag-ukoy hi Jacob didto ha Ehipto hin 17 ka tuig, tubtob han pag-abot hin 147 an iya panuigon.
030	Han harapit na hiya mamatay, gintawag niya hi Jose nga iya anak ngan iya ginsiring, Igbutang an imo kamot ha butnga han akon mga paa ngan pagsumpa nga diri mo ako iglulubong dinhe ha Ehipto.
031	Karuyag ko nga iglubong mo ako didto han ginlubngan han akon mga ginikanan; iggawas ako han Ehipto, ngan iglubong ako didto han dapit nga ginlubngan ha ira.
032	Binmaton hi Jose, Pagbubuhaton ko sumala han imo siring.
033	Nagsiring hi Jacob, Pagsumpa nga pagbubuhaton mo ini.
033	Nagsumpa hi Jose, ngan nagpasalamat han Dyos hi Jacob dida han iya higdaan.
