verse	content
001	Niyan nakighilawas hi Adan kan Eva nga iya asawa.
001	Nagburod hi Eva ngan nag-anak hin lalake ngan nagsiring, Tungod han bulig han Ginoo nagkamay-ada ako anak nga lalake.
001	Sanglit iya ginngaranan hiya nga Cain.
002	Ngan nag-anak liwat hi Eva hin lain nga lalake, hi Abel.
002	Nahimo hi Abel nga usa nga magmarangno hin mga karnero, kundi parauma hi Cain.
003	Usa ka adlaw nagdara hi Cain hin mga abot han iya inani ngan iya iginhalad ini ngadto han Ginoo .
004	Niyan nagdara hi Abel han suhag nga nati nga karnero nga igin-anak hin usa han iya mga karnero, gin-ihaw ini, ngan iginhatag an gimamay-upayi nga mga bahin hini.
004	Nalipay an Ginoo kan Abel ngan han iya halad,
005	kundi iginsikway niya hi Cain ngan an iya halad.
005	Napungot hin duro hi Cain ngan nagkuriot hiya hin kasina.
006	Niyan nagsiring an Ginoo kan Cain, Kay ano nga nasisina ka?
006	Kay ano nga nagkukuriot ka?
007	Kon maupay an imo ginbuhat, mahiyomhiyom ka unta;
007	kundi tungod nga maraot an imo ginbuhat, nagama ha imo an sala ngan karuyag na hikaptan ka niya, sanglit kinahanglan nga madaog ini nimo.
008	Niyan nagsiring hi Cain kan Abel nga iya bugto, Tana, pakadto kita didto ha kaumhan.
008	Han nakadto na hira han kaumhan, dinasmagan ni Cain an iya bugto ngan ginpatay niya.
009	Pinmakiana kan Cain an Ginoo , Hain na hi Abel nga imo bugto?
010	Binmaton hiya, Ambot.
010	Ako ba an magmarangno han akon bugto?
011	Niyan nagsiring an Ginoo , Kay ano nga ginbuhat mo ini nga makangingirhat nga butang?
011	Nagoliat ngadi ha akon tikang ha tuna an dugo han imo bugto sugad hin goliat hin pagbulos.
012	Yana gagabaan ka ngan diri ka na makakag-uma han tuna nga hinumban han dugo han imo bugto ngan an tuna daw binmuka han iya baba basi makausop han dugo han imo bugto nga imo ginpatay.
013	Kon mag-uma ka, diri mahatag hin bisan ano nga abot an tuna;
013	maglilinayawlayaw ka nga waray himangkaagan ug urokyan ha bawbaw han tuna.
014	Ngan ginsiring ni Cain an Ginoo , Makuri ko ini maantos nga kastigo.
015	Ginpapaiwas mo ako tikang han tuna ngan tikang ha imo atubangan.
015	Maglilinayawlayaw ako nga waray urokyan ha bawbaw han tuna, ngan pagpapatayon ako han bisan hin-o nga makaagi ha akon.
016	Kundi binmaton an Ginoo , Diri ini mahinanabo.
016	Kon may-ada magpatay ha imo, pagbabaydan liwat ini hin pito nga kinabuhi.
016	Sanglit ginbutangan han Ginoo hi Cain hin tigaman basi diri hiya pagpatayon han bisan hin-o nga makakita ngan igkatapo niya.
017	Ngan pinmahirayo hi Cain han Ginoo ngan nag-ukoy hiya didto hin usa nga tuna nga ginngaranan nga Nod ha sinirangan han Eden.
018	Nag-anak hin usa nga lalake hira Cain ngan han iya asawa, ngan ginngaranan hiya nga Enoc.
018	Niyan nagtindog hi Cain hin syudad ngan isinangay ini han iya anak.
019	May-ada usa nga anak nga lalake hi Enoc nga ginngaranan nga Irad nga amo an amay ni Mehujael nga amay ni Matusael nga amay ni Lamec.
020	May duha nga mga asawa hi Lamec: hira Ada ug Zila.
021	Nag-anak hi Ada kan Jabal nga amo an ginikanan hadton mga magmarangno hin kahayopan ngan nag-uokoy dida hin mga tulda.
022	An iya bugto amo hi Jubal nga ginikanan han ngatanan nga mga musikero nga nagtutukar han arpa ngan han plauta.
023	Nag-anak hi Zila kan Tubal-cain nga maghirimo hin magkalainlain nga mga garamiton tikang hin bronse ug puthaw.
023	Hi Naama amo an babaye nga bugto ni Tubal-cain.
024	Ginsiring ni Lamec an iya kaasaw-an,
025	Ada ug Zila, pamatii ako.
026	Nakamatay ako hin batan-on nga lalake kay ginsuntok ako niya.
027	Kon pito nga kinabuhi an iginbabayad para hin pagpatay kan Cain,
028	setentay siete nga kinabuhi an igbabayad kon pagpatayon ako.
029	Nag-anak liwat hin lain nga lalake hira Adan ngan han iya asawa.
029	Nagsiring hi Eva kan Adan, Gintagan ako han Dyos hin usa nga anak nga lalake nga liwan kan Abel nga ginpatay ni Cain.
029	Sanglit iya ginngaranan nga Set an bata.
030	May-ada usa nga anak nga lalake hi Set nga ginngaranan niya nga Enos.
030	Amo adto an panahon nga nagtikang an mga tawo hin pagsangpit ngan pagsingba han baraan nga ngaran han Ginoo .
