verse	content
001	May-ada lain nga gutom didto han tuna labot han nahiuna dida han panahon ni Abraham.
001	Kinmadto hi Isaac kan Abimelec nga hadi han mga Filisteohanon, didto ha Gerar.
002	Pinmakita kan Isaac an Ginoo ngan nagsiring, Ayaw pagkadto ha Ehipto; pabilin dinhe hini nga tuna nga ginpaukyan ko ha imo.
003	Pag-ukoy la anay dinhe, ngan maupod ako ha imo ngan pagpapakaupayon ko ikaw.
003	Ighahatag ko ha imo ngan han imo mga tulin ini ngatanan nga katunaan.
003	Pagtutumanon ko an saad nga akon ginhimo kan Abraham nga imo amay.
004	Tatagan ko ikaw hin mga tulin nga sugad ka damo han mga bitoon ha langit, ngan ighahatag ko ha ira ini ngatanan nga katunaan.
004	Hahangyoon ako han ngatanan nga kanasoran hin pagpakaupay ha ira sugad han akon pagpakaupay han imo mga tulin.
005	Pagpapakaupayon ko ikaw kay ginsugot ako ni Abraham, ngan gintuman niya an ngatanan nakon nga mga balaod ngan mga sugo.
006	Sanglit nag-ukoy hi Isaac didto ha Gerar.
007	Han pagpakiana han mga tawo didto hiunong han iya asawa, nagsiring hiya nga bugto la hiya niya.
007	Waray hiya magsumat nga iya asawa hiya, kay nahadlok hiya nga bangin pagpatayon hiya han mga tawo didto hin pag-agaw kan Rebecca nga mahusay hin duro.
008	Han maiha na didto hi Isaac, tinmangbo hi hadi Abimelec ha iya bintana ngan hinkit-an hi Isaac ngan hi Rebecca nga nagkakarinyo.
009	Ginpasugoan ni Abimelec hi Isaac ngan ginsiring, Asawa mo ngay-an hiya!
009	Kay ano nga nagsiring ka man nga bugto mo la hiya?
010	Binmaton hiya, Naghunahuna ako nga bangin ako pagpatayon kon magsiring ako nga asawa ko hiya.
011	Nagsiring hi Abimelec, Ano ini nga imo ginbuhat ha amon?
011	Bangin sayonan la in usa han akon mga sakop hin pakigdirig han imo asawa, ngan ikaw ngahaw an pagbabasolon tungod han amon sala.
012	Ginpahimatngonan ni Abimelec an ngatanan nga mga tawo: Pagpapatayon an bisan hin-o nga maglabot hini nga tawo o han iya asawa.
013	Nagpugas hi Isaac didto hito nga tuna, ngan hito nga tuig nag-ani hiya hin 100 ka pilo han iya iginpugas, kay ginpakaupay hiya han Ginoo .
014	Nagpadayon hiya hin pagkamainauswagon ngan nahimo hiya nga manggaranon hin duro nga tawo.
015	Tungod nga nagdamo an iya panon hin mga karnero ug mga baka, ngan damo an iya mga surugoon, naawa ha iya an mga Filisteohanon.
016	Sanglit gintak-opan nira an ngatanan nga mga atabay nga gin-ukab han mga surugoon ni Abraham nga amay niya, han buhi pa hi Abraham.
017	Niyan nagsiring hi Abimelec kan Isaac, Gawas na kamo han amon nasod.
017	Labi ka na hin gamhanan kay ha amon.
018	Sanglit linmakat hi Isaac, ngan nagkampo hiya didto ha Kahamub-an han Gerar, diin didto la anay hiya pag-ukoy.
019	Gin-ukab na liwat niya an mga atabay nga gin-ukab han panahon ni Abraham ngan gintak-opan han mga Filisteohanon han kamatay ni Abraham.
019	Ginngaranan ni Isaac an mga atabay hin amo ngahaw nga mga ngaran nga iginngaran hini han iya amay.
020	Nag-ukab an mga surugoon ni Isaac hin usa nga atabay didto han kahamub-an ngan hin-agian nira in tubig.
021	Nakigsuhay an mga magmarangno hin mga karnero han Gerar kontra han mga magmarangno hin mga karnero ni Isaac, ngan nagsiring, Amon ini tubig.
021	Sanglit ginngaranan ni Isaac nga Esec an atabay, kay gin-away man hiya han taga-Gerar.
022	Nag-ukab an mga surugoon ni Isaac hin lain nga atabay ngan nagkamay-ada liwat pakigsuhay hiunong hini nga atabay, sanglit ginngaranan niya ini nga Sitna, kay nasina man ha iya an mga taga-Gerar.
023	Binmalhin hiya tikang didto ngan nag-ukab hin lain na liwat nga atabay.
023	Waray na pagsuhay-suhay hiunong hini, sanglit ginngaranan niya ini nga Rehobut, an karuyag sidngon Kagawasan.
023	Nagsiring hiya, Yana gintagan na kita han Ginoo hin kagawasan hin pag-ukoy dinhe han tuna, ngan magmamainuswagon na kita dinhe.
024	Linmakat hi Isaac ngan kinmadto ha Berseba.
025	Hito nga gab-i pinmakita ha iya an Ginoo ngan nagsiring, Amo ako an Dyos ni Abraham nga imo amay.
025	Ayaw kahadlok kay upod ako ha imo.
025	Pagbebendisyonan ko ikaw ngan tatagan ko ikaw hin damo nga mga tulin, tungod han akon saad kan Abraham nga akon surugoon.
026	Nagtindog hi Isaac hin usa nga altar didto ngan nagsingba hiya han Ginoo .
026	Katapos nagkampo hiya didto, ngan nag-ukab an iya mga surugoon hin lain nga atabay.
027	Inmabot hin pakigkita kan Isaac hi Abimelec tikang ha Gerar upod hi Ahuzat nga iya magsaragdon ngan hi Ficol nga kapitan han iya kasondalohan.
028	Sanglit pinmakiana hi Isaac, Kay ano nga kinmanhi kamo yana hin pakigkita ha akon, nga waray man kamo pakigsangkay ha akon hadto ngan iyo pa ngani ako ginpaiwas han iyo nasod?
029	Binmaton hira, Yana maaram na kami nga upod ha imo an Ginoo , ngan naghuhunahuna kami nga kinahanglan magkamay-ada naton ginsumpaan nga ginsaaran.
029	Karuyag namon nga magsaad ka
030	nga diri mo kami pagdadaoton, sugad nga waray kami magdaot ha imo.
030	Nalooy kami ha imo ngan ginpalakat ka namon nga murayaw.
030	Yana sayod kami nga ginpakaupay ka han Ginoo .
031	Nag-andam hi Isaac hin panagtawo para ha ira ngan nangaon ngan nag-irignom hira.
032	Timprano pa han pagkaaga, nagsaad an tagsa nga tawo ngan ginparig-on ini pinaagi hin sumpa.
032	Nagpagikan ha ira hi Isaac, ngan nagburublig hira nga mga magsarangkay na.
033	Dida hito nga adlaw inmabot an mga surugoon ni Isaac ngan ginsumatan hiya hiunong han atabay nga ira gin-ukab.
033	Nagsiring hira, Hin-agian namon in tubig.
034	Ginngaranan niya nga Seba karuyag sidngon Sumpa an atabay.
034	Tungod hini ginngaranan an syudad nga Berseba asta ngada yana.
035	Han 40 na an panuigon ni Esau, nangasawa hiya hin duha nga Hititanhon nga kababayen-an: hira Judit nga anak ni Beeri, ngan hi Basemat nga anak ni Elon.
036	Ini nga mga asawa ni Esau nakahatag hin kaguol ug kasubo kanda Isaac ug Rebecca.
