verse	content
001	Gipatawag ni Jacob ang iyang mga anak ug giingnan, Pagtigom kamo ug isulti ko ang mahitabo kaninyo sa umaabot nga panahon.
002	Ngari ug pamati kamo, mga anak ni Jacob;
003	pamatia ninyo ang inyong amahan nga si Jacob.
004	Ruben, panganay kong anak,
005	ikaw ang akong kusog ug una kong anak sa batan-on pa ako.
006	Ikaw ang labing mapagarbohon ug labing kusgan sa akong mga anak.
007	Sama ka sa mapintas nga baha
008	apan dili ka mahimong labing gamhanan
009	kay nakighilawas ka man sa usa sa mga asawa sa imong amahan.
010	Gibulingan mo ang akong kaminyoon.
011	Si Simeon ug si Levi magsoon;
012	gigamit nila ang ilang hinagiban sa pagpamatay.
013	Dili ako moapil sa ilang sikretong mga sabotsabot o sa ilang mga tigom.
014	Kay kon masuko gani sila, mopatay silag tawo
015	ug pamiangan ang mga baka sa wala lay hinungdan.
016	Mahimo untang tinunglo ang ilang kasuko tungod sa kapintas niini
017	ug ang ilang kapungot tungod sa kabangis niini.
018	Patibulaagon ko sila sa yuta ni Jacob
019	ug taliwala sa mga Israelita.
020	Juda, daygon ka sa imong mga igsoon.
021	Tuk-on mo ang imong mga kaaway.
022	Sa imong atubangan moluhod ang imong mga igsoon.
023	Si Juda sama sa itoy nga liyon;
024	patyon niya ang iyang tukbonon
025	ug unya mopauli sa iyang tagoanan.
026	Si Juda sama sa liyon
027	manghuyatid ug unya mohigda
028	ug walay makapangahas sa pagsamok kaniya.
029	Nagkupot siya sa harianong sitro
030	ug sipitan niya kini sa iyang mga tiil.
031	Huptan niya ang iyang gahom
032	hangtod moabot ang tinuod nga tag-iya niini aron maghari sa tanang katawhan.
033	Ihigot niya ang iyang nating asno sa bagon sa paras, sa labing maayong bagon;
034	labhan niya ang iyang bisti sa bino,
035	bino nga sama ka pula sa dugo.
036	Pula ang iyang mata tungod sa pagpunayg inom ug bino,
037	puti ang iyang ngipon tungod sa pagpunayg inom ug gatas.
038	Si Zabulon magpuyo daplin sa dagat;
039	ang iyang kabaybayonan mahimong dunggoanan sa mga barko
040	ug sangko sa Sidon ang iyang kayutaan.
041	Si Isacar sama sa usa ka kusgang asno
042	nga naglubog taliwala sa iyang mga karga.
043	Sa nakita niya nga anindot ang pahulayan ug matahom ang yuta,
044	gipugos niya pag-alsa ang iyang karga
045	ug napugos siya pagtrabaho ingon nga ulipon.
046	Si Dan mahimong pangulo sa iyang katawhan,
047	mahisama sila sa ubang banay sa Israel.
048	Si Dan mahisama sa bitin diha sa daplin sa dalan,
049	usa ka malalang bitin nga mopaak sa tikod sa kabayo
050	aron mahulog ang nagkabayo niini.
051	Nagpaabot ako sa kaluwasan nga gikan kanimo, O Ginoo .
052	Si Gad sulongon sa mga tulisan
053	apan moasdang siya ug mogukod kanila.
054	Ang yuta ni Aser mohatag ug maayong pagkaon;
055	mag-andam siyag pagkaon nga angay sa mga harianon.
056	Si Neftali sama sa usa ka lagsaw nga makapatuyag dagan;
057	ug anindot ang iyang mga anak.
058	Si Jose sama sa usa ka ihalas nga asno nga anaa duol sa tubod,
059	ug sama sa ihalas nga nating kabayo diha sa bakilid.
060	Sa walay kukaluoy,
061	ang mga mangangayam molutos ug mopunting kaniya sa ilang mga pana.
062	Apan wala siya matarog,
063	ug malig-on ang iyang mga bukton
064	tungod sa gahom sa gamhanang Dios ni Jacob
065	ug sa gahom sa Magbalantay, ang dakong Bato sa Israel,
066	tungod sa Dios sa inyong amahan nga nagtabang kaninyo,
067	tungod sa Labing Gamhanang Dios nga nagapanalangin kaninyo.
068	Gihatagan kamog ulan gikan sa langit
069	ug tubig gikan sa ilalom sa yuta.
070	Gipanalanginan usab niya ang inyong mga dughan ug mga tagoangkan.
071	Gipanalanginan kamog mga pagkaon ug mga bulak ug karaang mga bukid,
072	mga maanindot nga butang sa walay kataposang mga bungtod.
073	Maanha unta sila sa ulo ni Jose,
074	sa agtang niya nga gipili gikan sa iyang mga igsoon.
075	Si Benjamin sama sa manunukob nga lobo;
076	buntag ug gabii siya mopatay ug motukob.
077	Mao kini ang 12 ka banay sa Israel.
077	Ug mao kini ang giingon sa ilang amahan kanila sa dihang gipanalanginan niya sila sa panalangin nga angay sa matag usa kanila.
078	Unya giingnan sila ni Jacob, Hapit na ako mamatay.
078	Ilubong ako tipon sa akong mga katigulangan didto sa langub nga tua sa uma ni Efron nga Hitihanon
079	sa Macpela sa sidlakan sa Mamre sa yuta sa Canaan.
079	Gipalit ni Abraham ang maong langub ug uma gikan ni Efron nga Hitihanon aron himoong lubnganan.
080	Didto gilubong si Abraham ug si Sara nga iyang asawa ingon man si Isaac ug ang iyang asawa nga si Rebecca.
080	Didto ko usab gilubong si Lea.
081	Ang maong uma ug langub napalit gikan sa mga Hitihanon.
082	Human pahimangnoi ni Jacob ang iyang mga anak, mihigda siya ug namatay.
