verse	content
001	Tigulang na si Isaac ug dili na makakita.
001	Gipatawag niya si Esau, ang magulang niyang anak, ug giingnan, Anak!
001	Ug mitubag si Esau, Unsa man, Tay?
002	Miingon si Isaac, Tigulang na ako ug sa dili madugay mamatay na.
003	Busa kuhaa ang imong mga hinagiban, ang imong pana ug udyong.
003	Lakaw ug pangayam.
004	Unya lutoi ako sa kinaham kong putahi ug dad-a nganhi kay akong kan-on.
004	Ug panalanginan ko ikaw sa dili pa ako mamatay.
005	Nagpaminaw si Rebecca sa gisulti ni Isaac kang Esau.
005	Busa sa nakalakaw na si Esau aron mangayam,
006	giingnan ni Rebecca si Jacob, Nakadungog ako sa imong amahan nga miingon kang Esau,
007	Pangayam ug lutoi akog lamiang sud-an kay kan-on ko kini ug unya panalanginan ko ikaw sa atubangan sa Ginoo sa dili pa ako mamatay.
008	Busa, anak, buhata dayon kining isugo ko kanimo.
009	Lakaw ngadto sa toril ug pagpilig duha ka nating kanding nga tambok aron magluto ako sa kinaham nga sud-an sa imong amahan.
010	Unya idulot kini sa imong amahan aron panalanginan ka niya sa dili pa siya mamatay.
011	Apan si Jacob miingon sa iyang inahan, Balhiboon man si Esau ug ako dili.
012	Tingalig hikapon ako sa akong amahan ug masayran niya nga gitunto ko siya.
012	Busa imbis panalanginan niya ako, tunglohon hinuon.
013	Ug mitubag ang iyang inahan, Kon tunglohon ka, anak, akoy modawat sa tunglo.
013	Buhata lamang ang gisugo ko kanimo.
014	Busa nagkuha si Jacob ug duha ka buok kanding ug gidala niya kini kang Rebecca, ug giluto ni Rebecca ang kinaham nga sud-an ni Isaac.
015	Unya gikuha ni Rebecca ang labing maayong sapot ni Esau nga iyang gitipigan sa balay ug gisul-ob niya kini kang Jacob.
016	Ug gibutangan niya sa panit sa kanding ang mga bukton ug ang hamis nga bahin sa liog ni Jacob.
017	Unya gihatag niya kang Jacob ang lamiang sud-an ug pan nga iyang giluto.
018	Unya miadto si Jacob sa iyang amahan ug miingon, Ania na ako, Amahan ko.
019	Ug miingon si Isaac, Kinsa ka man, anak?
020	Mitubag si Jacob, Ako si Esau, ang imong kamagulangang anak.
020	Natuman ko na ang gisugo mo kanako.
020	Busa bangon na ug kaon niining dala kong sud-an aron unya panalanginan mo ako.
021	Si Isaac miingon, Pagkadali ba nimong nakakuha, anak!
022	Ug mitubag si Jacob, Mitabang man gud kanako ang Ginoo nga imong Dios.
023	Miingon si Isaac kang Jacob, Duol ngari aron mahikap ko ikaw ug masiguro ko nga ikaw gayod si Esau.
024	Busa miduol si Jacob ug gihikap siya ni Isaac nga miingon, Morag kang Jacob ang imong tingog apan ang imong mga bukton morag kang Esau.
025	Wala makaila si Isaac kang Jacob kay balhiboon man ang iyang bukton sama sa kang Esau.
025	Iya na untang panalanginan si Jacob
026	apan nangutana na usab siya, Ikaw ba gayod ang akong anak nga si Esau?
027	Oo, mitubag si Jacob.
028	Miingon si Isaac, Hatagi ako sa linuto mong sud-an kay mokaon ako ug unya panalanginan ko ikaw.
028	Busa gidala ni Jacob sa iyang amahan ang pagkaon ingon man ang bino.
